,PLIQUI~4,
Wavenumbers [1/cm],Intensity,
493.606,1767.1067,
490.695,1755.8908,
487.785,1765.8981,
484.874,1787.5329,
481.964,1780.2278,
479.053,1761.1189,
476.143,1788.7655,
473.232,1757.4074,
470.321,1735.7416,
467.411,1715.6098,
464.500,1684.9933,
461.590,1743.9553,
458.679,1763.2515,
455.769,1757.3083,
452.858,1743.3972,
449.947,1780.8298,
447.037,1813.3772,
444.126,1827.2818,
441.216,1825.7489,
438.305,1838.7017,
435.395,1821.4865,
432.484,1823.5858,
429.573,1842.8075,
426.663,1852.6894,
423.752,1846.5258,
420.842,1711.0611,
417.931,1552.6381,
415.020,1549.6047,
412.110,1681.1904,
409.199,1744.1699,
406.289,1776.4726,
403.378,1828.3463,
400.468,1782.9867,
397.557,1753.5897,
394.646,1773.4375,
391.736,1865.1861,
388.825,1855.3811,
385.915,1849.839,
383.004,1853.782,
380.094,1871.9185,
377.183,1919.3245,
374.272,1950.4118,
371.362,1968.7376,
368.451,1977.3206,
365.541,1990.8303,
362.630,1977.5665,
359.719,1978.0024,
356.809,2012.1828,
353.898,2006.9412,
350.988,2007.6699,
348.077,2001.659,
345.167,1985.4516,
342.256,2043.723,
339.345,2036.5855,
336.435,2019.3863,
333.524,2028.7014,
330.614,2003.3661,
327.703,2008.3351,
324.793,2019.7266,
321.882,2017.4513,
318.971,1997.3784,
316.061,1993.9182,
313.150,2009.5095,
310.240,2048.0995,
307.329,2088.805,
304.418,2099.0286,
301.508,2074.383,
298.597,2006.2647,
295.687,2010.6586,
292.776,2046.7502,
289.866,2089.0988,
286.955,2082.4503,
284.044,2145.3824,
281.134,2212.8636,
278.223,2273.1225,
275.313,2332.0709,
272.402,2341.5955,
269.492,2334.7472,
266.581,2325.4459,
263.670,2338.6792,
260.760,2351.9029,
257.849,2379.2338,
254.939,2432.8072,
252.028,2436.3954,
249.117,2454.8594,
246.207,2471.7118,
243.296,2457.071,
240.386,2423.5034,
237.475,2389.5958,
234.565,2363.3052,
231.654,2368.4179,
228.743,2351.0882,
225.833,2317.3768,
222.922,2273.0288,
220.012,2305.8138,
217.101,2284.6035,
214.191,2248.4402,
211.280,2238.2557,
208.369,2190.4031,
205.459,2192.2535,
202.548,2230.0014,
199.638,2232.904,
196.727,2194.8935,
193.816,2201.4186,
190.906,2282.3222,
187.995,2277.2541,
185.085,2295.3599,
182.174,2303.984,
179.264,2254.1132,
176.353,2306.1701,
173.442,2319.647,
170.532,2282.7197,
167.621,2250.2758,
164.711,2194.1989,
161.800,2134.788,
158.890,2085.8465,
155.979,1917.115,
153.068,1798.5249,
150.158,1692.2826,
147.247,1432.3839,
144.337,1211.6693,
141.426,985.47533,
138.516,732.41273,
135.605,516.40933,
132.694,346.70367,
129.784,221.28429,
126.873,148.34104,
123.963,97.079511,
121.052,63.267637,
118.141,47.561793,
115.231,37.552015,
112.320,32.652728,
109.410,29.727382,
106.499,20.469364,
103.589,19.060254,
100.678,17.87027,
97.767,13.604644,
94.857,12.114022,
91.946,10.290667,
89.036,8.3871021,
86.125,7.6778968,
83.215,5.3763186,
80.304,4.2182981,
77.393,6.3428079,
74.483,10.43081,
71.572,10.325887,
68.662,6.5692675,
65.751,7.2757186,
62.840,6.536596,
59.930,4.9381414,
57.019,2.8228954,
54.109,4.8886434,
51.198,6.1983907,
48.288,5.4263883,
45.377,-3.7175266,
42.466,-0.080051889,
39.556,9.2336956,
36.645,1.5096033,
33.735,1.5769939,
30.824,2.8373391,
27.914,0.73381334,
25.003,-0.74527495,
22.092,0.11452279,
19.182,3.5686486,
16.271,5.667119,
13.361,49.910172,
10.450,128.36979,
7.539,238.0053,
4.629,261.85308,
1.718,184.37456,
-1.192,-54.048867,
-4.103,-57.762543,
-7.013,-28.035083,
-9.924,0.5,
