,PL0E24~1,
115.231,65.781882,
112.320,51.923189,
109.410,40.488737,
106.499,31.942874,
103.589,30.685254,
100.678,29.49527,
97.767,25.229644,
94.857,23.739022,
91.946,23.931222,
89.036,24.899204,
86.125,23.480794,
83.215,21.532239,
80.304,21.082731,
77.393,23.91541,
74.483,17.57365,
71.572,15.936761,
68.662,18.57086,
65.751,12.919251,
62.840,12.088404,
59.930,11.62671,
57.019,5.9860545,
54.109,7.5136434,
51.198,6.7121258,
48.288,1.1363249,
45.377,2.543081,
42.466,4.7738774,
39.556,6.6645257,
36.645,3.8557648,
33.735,5.7212423,
30.824,7.2414521,
27.914,4.4367511,
25.003,-0.23346233,
22.092,-3.5208091,
19.182,-5.6759002,
16.271,-30.158055,
13.361,-101.82932,
10.450,-253.58032,
7.539,-641.14534,
4.629,-989.19466,
1.718,-1179.6083,
-1.192,-1045.0594,
-4.103,-680.28805,
-7.013,-317.84884,
-9.924,-1.875,
