,PL3E71~1,
Wavenumbers [1/cm],Intensity,
851.607,3356.4004,
848.697,3278.8433,
845.786,3236.2077,
842.875,3244.5006,
839.965,3300.4605,
837.054,3396.1925,
834.144,3446.7464,
831.233,3429.2936,
828.323,3414.6359,
825.412,3408.7956,
822.501,3392.0716,
819.591,3355.7101,
816.680,3315.3621,
813.770,3283.0709,
810.859,3272.7837,
807.949,3272.4908,
805.038,3258.3396,
802.127,3231.1764,
799.217,3221.1711,
796.306,3214.0844,
793.396,3239.8238,
790.485,3278.8864,
787.574,3254.0921,
784.664,3266.3937,
781.753,3280.7027,
778.843,3287.1151,
775.932,3292.5632,
773.022,3304.1322,
770.111,3307.4025,
767.200,3285.5469,
764.290,3272.8462,
761.379,3283.9858,
758.469,3304.2767,
755.558,3291.1874,
752.648,3276.5245,
749.737,3240.9855,
746.826,3237.1454,
743.916,3256.5341,
741.005,3260.9393,
738.095,3210.6029,
735.184,3173.8774,
732.274,3112.7165,
729.363,3082.4104,
726.452,3126.1431,
723.542,3217.6045,
720.631,3248.6193,
717.721,3266.3634,
714.810,3288.0908,
711.899,3309.3676,
708.989,3299.6845,
706.078,3301.2276,
703.168,3277.9434,
700.257,3257.6741,
697.347,3251.0597,
694.436,3252.5159,
691.525,3248.4969,
688.615,3258.3165,
685.704,3259.8764,
682.794,3250.5825,
679.883,3241.454,
676.973,3259.8855,
674.062,3260.4346,
671.151,3259.94,
668.241,3263.2927,
665.330,3269.457,
662.420,3287.0291,
659.509,3293.1647,
656.598,3291.5958,
653.688,3291.0756,
650.777,3302.0579,
647.867,3285.3351,
644.956,3239.5228,
642.046,3207.406,
639.135,3195.2713,
636.224,3182.7284,
633.314,3203.3708,
630.403,3250.0097,
627.493,3293.6039,
624.582,3332.2804,
621.672,3398.0159,
618.761,3416.5837,
615.850,3426.0329,
612.940,3447.7263,
610.029,3493.5414,
607.119,3559.0807,
604.208,3517.3441,
601.297,3533.5183,
598.387,3555.0068,
595.476,3517.9565,
592.566,3510.8729,
589.655,3492.132,
586.745,3473.5117,
583.834,3447.5716,
580.923,3397.5587,
578.013,3386.5724,
575.102,3407.7157,
572.192,3418.122,
569.281,3404.4844,
566.371,3403.7018,
563.460,3410.6797,
560.549,3437.9889,
557.639,3460.9394,
554.728,3454.4626,
551.818,3467.728,
548.907,3468.7968,
545.996,3458.6828,
543.086,3451.671,
540.175,3484.3742,
537.265,3488.0736,
534.354,3509.696,
531.444,3537.5914,
528.533,3555.7354,
525.622,3557.2873,
522.712,3567.3331,
519.801,3559.8773,
516.891,3551.867,
