,PL63B6~1,
Wavenumbers [1/cm],Intensity,
912.729,2146.2614,
909.819,2134.6371,
906.908,2118.631,
903.998,2133.6573,
901.087,2161.9372,
898.176,2183.8623,
895.266,2198.7806,
892.355,2220.5453,
889.445,2267.5443,
886.534,2271.9244,
883.624,2324.5581,
880.713,2335.9704,
877.802,2308.5069,
874.892,2268.8807,
871.981,2208.6724,
869.071,2078.348,
866.160,2071.6191,
863.250,2154.2352,
860.339,2254.9677,
857.428,2309.1151,
854.518,2292.5705,
851.607,2251.7991,
848.697,2123.0064,
845.786,2085.3948,
842.875,2101.75,
839.965,2116.1193,
837.054,2182.4385,
834.144,2243.7661,
831.233,2247.7506,
828.323,2213.5811,
825.412,2178.2425,
822.501,2165.9201,
819.591,2150.2186,
816.680,2118.4999,
813.770,2099.473,
810.859,2079.664,
807.949,2053.0012,
805.038,2027.3385,
802.127,2048.7398,
799.217,2033.606,
796.306,2021.5067,
793.396,2026.4829,
790.485,2039.6442,
787.574,2031.6254,
784.664,2028.345,
781.753,2022.3821,
778.843,2035.9227,
775.932,2040.0959,
773.022,2019.865,
770.111,2072.1901,
767.200,2103.9186,
764.290,2088.4791,
761.379,2069.1745,
758.469,2058.7979,
755.558,2027.8747,
752.648,1998.549,
749.737,2005.153,
746.826,2006.6216,
743.916,1993.7694,
741.005,1971.6233,
738.095,1935.0888,
735.184,1846.373,
732.274,1793.2918,
729.363,1816.7701,
726.452,1910.7598,
723.542,1982.7958,
720.631,1989.8082,
717.721,2023.4022,
714.810,2044.3239,
711.899,2041.0074,
708.989,2050.6905,
706.078,2017.0953,
703.168,2024.5377,
700.257,2017.422,
697.347,1993.8368,
694.436,1997.1826,
691.525,1976.2837,
688.615,1965.4609,
685.704,1968.2254,
682.794,1973.9415,
679.883,1964.2093,
676.973,1952.1888,
674.062,1946.5596,
671.151,1951.325,
668.241,1965.7062,
665.330,1985.4685,
662.420,2000.6444,
659.509,1996.7658,
656.598,1989.7208,
653.688,1989.6607,
650.777,2001.9939,
647.867,1979.6968,
644.956,1947.5074,
642.046,1906.7033,
639.135,1887.6322,
636.224,1943.7977,
633.314,1953.325,
630.403,1973.4863,
627.493,1994.9678,
624.582,2017.8723,
621.672,2054.304,
618.761,2067.1491,
615.850,2076.2599,
612.940,2079.0423,
610.029,2071.4098,
607.119,2045.3519,
604.208,2081.0907,
601.297,2116.6907,
598.387,2127.2911,
595.476,2102.9329,
592.566,2094.2752,
589.655,2086.919,
586.745,2059.4478,
583.834,2029.7263,
580.923,2036.4372,
578.013,1984.6448,
575.102,1990.8256,
572.192,2019.6841,
569.281,2039.6884,
566.371,2011.5139,
563.460,2029.2086,
560.549,2044.0846,
557.639,2056.927,
554.728,2073.6515,
551.818,2072.0908,
548.907,2103.4395,
545.996,2119.4733,
543.086,2108.8915,
540.175,2090.9826,
537.265,2147.6923,
534.354,2149.6824,
531.444,2132.8152,
528.533,2142.6814,
525.622,2169.8395,
522.712,2193.9526,
519.801,2220.6433,
516.891,2247.7236,
513.980,2262.4352,
511.070,2255.2978,
508.159,2303.3272,
505.248,2360.5011,
502.338,2364.467,
499.427,2423.1262,
496.517,2467.5985,
493.606,2504.5556,
490.695,2534.8198,
487.785,2542.5178,
484.874,2534.7029,
481.964,2539.3014,
479.053,2548.3374,
476.143,2529.9063,
473.232,2454.6514,
470.321,2467.5956,
467.411,2503.8989,
464.500,2481.3318,
461.590,2504.304,
458.679,2504.1465,
455.769,2514.5032,
452.858,2551.7723,
449.947,2580.8017,
447.037,2594.0311,
444.126,2618.3439,
441.216,2645.1356,
438.305,2607.039,
435.395,2618.7966,
432.484,2626.9165,
429.573,2628.0575,
426.663,2637.9394,
423.752,2572.4952,
420.842,2366.0992,
417.931,2144.4075,
415.020,2108.0063,
412.110,2317.4546,
409.199,2508.6863,
406.289,2640.7869,
403.378,2680.5886,
400.468,2632.961,
397.557,2645.5141,
394.646,2680.3691,
391.736,2705.0055,
388.825,2744.2256,
385.915,2740.3164,
383.004,2731.0331,
380.094,2742.2874,
377.183,2752.8221,
374.272,2844.766,
371.362,2924.4592,
368.451,2935.6588,
365.541,2934.1577,
362.630,2938.6662,
