,PL1D26~1,
Wavenumbers [1/cm],Intensity,
350.988,2832.2672,
348.077,2834.6148,
345.167,2818.8428,
342.256,2857.6903,
339.345,2853.4635,
336.435,2830.7145,
333.524,2808.0964,
330.614,2846.8445,
327.703,2841.9326,
324.793,2831.2886,
321.882,2846.9219,
318.971,2866.2514,
316.061,2892.8959,
313.150,2907.6393,
310.240,2887.6022,
307.329,2907.5995,
304.418,2917.2429,
301.508,2914.5427,
298.597,2898.2535,
295.687,2878.5895,
292.776,2884.4584,
289.866,2922.7794,
286.955,3007.7328,
284.044,3093.8774,
281.134,3168.7198,
278.223,3228.9107,
275.313,3270.1746,
272.402,3300.9493,
269.492,3310.2211,
266.581,3295.875,
263.670,3295.875,
260.760,3315.7256,
257.849,3346.1931,
254.939,3381.4195,
252.028,3392.7327,
249.117,3416.5186,
246.207,3441.5797,
243.296,3448.168,
240.386,3412.9605,
237.475,3407.3215,
234.565,3414.2657,
231.654,3321.507,
228.743,3287.4908,
225.833,3273.2162,
222.922,3262.9725,
220.012,3222.1734,
217.101,3221.1429,
214.191,3225.7883,
211.280,3198.8721,
208.369,3198.2206,
205.459,3215.2443,
202.548,3245.8917,
199.638,3280.7229,
196.727,3225.6437,
193.816,3211.7834,
190.906,3284.0974,
187.995,3233.4156,
185.085,3240.9364,
182.174,3280.8239,
179.264,3324.9126,
176.353,3320.9041,
173.442,3309.349,
170.532,3295.1028,
167.621,3271.3106,
164.711,3228.0853,
161.800,3145.7221,
158.890,3001.7766,
155.979,2736.7386,
153.068,2501.2327,
150.158,2276.3516,
147.247,1967.6321,
144.337,1621.1706,
141.426,1267.0194,
138.516,917.89341,
135.605,676.71429,
132.694,469.53068,
129.784,298.71521,
126.873,185.00957,
123.963,118.62567,
121.052,81.908951,
118.141,71.914323,
115.231,59.795304,
112.320,48.944097,
109.410,39.647803,
106.499,33.238406,
103.589,24.591692,
100.678,18.331757,
97.767,16.909881,
94.857,16.182011,
91.946,17.084333,
89.036,17.181531,
86.125,6.5434523,
83.215,4.9368407,
80.304,5.875,
77.393,5.875,
74.483,14.391754,
71.572,15.976183,
68.662,10.667198,
65.751,8.5478443,
62.840,9.8018079,
59.930,10.37671,
57.019,4.7360545,
54.109,6.8608042,
51.198,9.7798278,
48.288,11.807051,
45.377,3.3665139,
42.466,6.4705094,
39.556,14.033103,
36.645,2.7980593,
33.735,2.4712423,
30.824,5.3167739,
27.914,6.7191244,
25.003,7.4976375,
22.092,8.8437137,
19.182,10.875,
16.271,10.875,
13.361,92.21639,
10.450,227.19181,
7.539,362.66499,
4.629,276.53863,
1.718,40.57164,
-1.192,-358.19503,
-4.103,-365.3728,
-7.013,-234.66946,
-9.924,-0.125,
