,PLC971~1,
2158.457,2159.6121,
2155.546,2231.8164,
2152.636,2338.2391,
2149.725,2390.8087,
2146.815,2503.7293,
2143.904,2532.013,
2140.993,2571.8808,
2138.083,2607.889,
2135.172,2641.8363,
2132.262,2630.206,
2129.351,2560.148,
2126.441,2515.2281,
2123.530,2429.0297,
2120.619,2284.9135,
2117.709,2158.1659,
2114.798,2026.0919,
2111.888,1936.0891,
2108.977,1828.6589,
2106.067,1726.8298,
2103.156,1662.6284,
2100.245,1641.453,
2097.335,1562.8874,
2094.424,1535.3033,
2091.514,1516.4837,
2088.603,1480.9563,
2085.692,1467.9536,
2082.782,1434.3998,
2079.871,1441.2153,
2076.961,1434.2749,
2074.050,1437.5606,
2071.140,1398.2127,
2068.229,1395.8542,
2065.318,1412.093,
2062.408,1391.9236,
2059.497,1385.7441,
2056.587,1396.9535,
2053.676,1391.4169,
2050.766,1412.6525,
2047.855,1404.0159,
2044.944,1387.101,
2042.034,1380.471,
2039.123,1372.2609,
2036.213,1384.5956,
2033.302,1397.1955,
2030.391,1405.1441,
2027.481,1414.4267,
2024.570,1382.1009,
2021.660,1382.0861,
2018.749,1385.462,
2015.839,1385.9797,
2012.928,1395.0403,
2010.017,1397.7204,
2007.107,1400.2196,
2004.196,1389.4524,
2001.286,1385.6873,
1998.375,1374.7579,
1995.465,1361.0607,
1992.554,1358.5,
1989.643,1372.9815,
1986.733,1375.8579,
1983.822,1364.3589,
1980.912,1358.9452,
1978.001,1348.2032,
1975.090,1342.9595,
1972.180,1326.7407,
1969.269,1379.7875,
1966.359,1369.094,
1963.448,1345.2305,
1960.538,1348.746,
1957.627,1380.7075,
1954.716,1367.0171,
1951.806,1343.109,
1948.895,1323.259,
1945.985,1370.7255,
1943.074,1376.3413,
1940.164,1362.1342,
1937.253,1324.3219,
1934.342,1328.6283,
1931.432,1337.7271,
1928.521,1330.253,
1925.611,1344.357,
1922.700,1308.5539,
1919.790,1358.6496,
1916.879,1310.8245,
1913.968,1329.4717,
1911.058,1336.3108,
1908.147,1315.9131,
1905.237,1293.2941,
1902.326,1287.2704,
1899.415,1274.622,
1896.505,1305.4157,
1893.594,1320.5854,
1890.684,1349.0554,
1887.773,1352.2159,
1884.863,1324.6412,
1881.952,1320.0799,
1879.041,1327.0389,
1876.131,1295.1105,
1873.220,1301.447,
1870.310,1325.778,
1867.399,1312.7399,
1864.489,1289.3832,
1861.578,1288.1812,
1858.667,1304.2066,
1855.757,1311.0692,
1852.846,1342.9872,
1849.936,1339.4299,
1847.025,1347.4416,
1844.114,1364.4107,
1841.204,1369.4965,
1838.293,1364.4618,
1835.383,1369.4655,
1832.472,1352.7209,
1829.562,1371.9417,
1826.651,1402.6458,
1823.740,1402.0364,
1820.830,1389.2401,
1817.919,1380.7994,
1815.009,1388.0623,
1812.098,1409.248,
1809.188,1423.6938,
1806.277,1386.3631,
1803.366,1410.9011,
1800.456,1378.028,
1797.545,1419.7483,
1794.635,1409.5951,
1791.724,1457.8301,
1788.813,1453.0918,
1785.903,1435.0038,
1782.992,1461.3778,
1780.082,1460.776,
1777.171,1444.8319,
1774.261,1443.5151,
1771.350,1458.8108,
1768.439,1473.2024,
1765.529,1488.6843,
1762.618,1476.9618,
1759.708,1476.6199,
1756.797,1507.1894,
1753.887,1509.5,
1750.976,1539.5726,
1748.065,1554.3556,
1745.155,1534.5324,
1742.244,1544.0398,
1739.334,1535.6977,
1736.423,1584.0233,
1733.512,1568.9349,
1730.602,1555.248,
1727.691,1553.9647,
1724.781,1586.5362,
1721.870,1612.4001,
1718.960,1606.6332,
1716.049,1626.3133,
1713.138,1645.8899,
1710.228,1646.7594,
1707.317,1680.1137,
1704.407,1686.2968,
1701.496,1727.5197,
1698.586,1720.4122,
1695.675,1739.1499,
1692.764,1784.0492,
1689.854,1719.5315,
1686.943,1788.0043,
1684.033,1784.649,
1681.122,1798.2621,
1678.211,1833.1669,
1675.301,1933.1917,
1672.390,1883.5718,
1669.480,1907.9252,
1666.569,1961.4268,
1663.659,2034.3003,
1660.748,2083.9847,
1657.837,2159.7187,
1654.927,2169.7343,
1652.016,2180.715,
1649.106,2230.773,
1646.195,2282.4351,
1643.285,2322.1862,
1640.374,2396.2352,
1637.463,2477.3559,
1634.553,2471.4507,
1631.642,2602.5749,
1628.732,2701.3947,
1625.821,2851.6269,
1622.911,3044.4068,
1620.000,3206.4464,
1617.089,3369.2363,
1614.179,3641.6883,
1611.268,3817.031,
1608.358,3999.8377,
1605.447,4106.5579,
1602.536,4132.0696,
1599.626,4175.8169,
1596.715,4215.804,
1593.805,4103.2369,
1590.894,4095.6647,
1587.984,4093.9017,
1585.073,4058.6165,
1582.162,4060.8489,
1579.252,3998.6725,
1576.341,4030.1606,
1573.431,3985.8946,
1570.520,3948.3331,
1567.610,3909.4603,
1564.699,3881.0993,
1561.788,3822.3878,
1558.878,3698.0855,
1555.967,3608.8781,
1553.057,3581.7587,
1550.146,3506.5983,
1547.235,3429.6224,
1544.325,3356.6021,
1541.414,3267.2747,
1538.504,3193.158,
1535.593,3178.1074,
1532.683,3151.2357,
1529.772,3090.2877,
1526.861,3050.5556,
1523.951,2994.4913,
1521.040,2949.1397,
1518.130,2912.2829,
1515.219,2905.4187,
1512.309,2914.09,
1509.398,2793.6256,
1506.487,2783.7118,
1503.577,2840.4498,
1500.666,2766.6946,
1497.756,2736.9577,
1494.845,2741.6595,
1491.934,2721.1031,
1489.024,2599.829,
1486.113,2629.807,
1483.203,2643.158,
1480.292,2580.0131,
1477.382,2512.7309,
1474.471,2513.3128,
1471.560,2446.3847,
1468.650,2413.3505,
1465.739,2420.1074,
1462.829,2404.6114,
1459.918,2353.4831,
1457.008,2374.2699,
1454.097,2418.8784,
1451.186,2418.4903,
1448.276,2425.869,
1445.365,2432.2867,
1442.455,2448.8731,
1439.544,2443.8987,
1436.633,2388.073,
1433.723,2391.3874,
1430.812,2360.2096,
1427.902,2331.1392,
1424.991,2315.975,
1422.081,2243.9368,
1419.170,2234.9078,
1416.259,2252.3214,
1413.349,2283.6887,
1410.438,2225.3212,
1407.528,2268.5991,
1404.617,2270.3367,
1401.707,2231.3114,
1398.796,2228.5245,
1395.885,2270.1578,
1392.975,2308.708,
1390.064,2303.9179,
1387.154,2307.1062,
1384.243,2238.1542,
1381.332,2220.7999,
1378.422,2292.4271,
1375.511,2387.9788,
1372.601,2543.4022,
1369.690,2601.0756,
1366.780,2608.5,
1363.869,2662.9858,
1360.958,2762.726,
1358.048,2805.2799,
1355.137,2847.5034,
1352.227,2922.9316,
1349.316,2991.8297,
1346.406,3055.9608,
1343.495,3128.4513,
1340.584,3173.7141,
1337.674,3187.6424,
1334.763,3184.9107,
1331.853,3300.8145,
1328.942,3269.9214,
1326.032,3338.0902,
1323.121,3419.7049,
1320.210,3483.7871,
1317.300,3498.0074,
1314.389,3583.9462,
1311.479,3659.8884,
1308.568,3702.097,
1305.657,3816.0765,
1302.747,3871.6424,
1299.836,3939.1021,
1296.926,4055.8839,
1294.015,4171.7186,
1291.105,4334.117,
1288.194,4497.6763,
1285.283,4573.5962,
1282.373,4655.9451,
1279.462,4732.9306,
1276.552,4803.0592,
1273.641,4879.0073,
1270.731,4922.8552,
1267.820,4905.331,
1264.909,4902.8181,
1261.999,4863.0978,
1259.088,4906.8796,
1256.178,4759.6201,
1253.267,4694.6058,
1250.356,4560.5943,
1247.446,4418.0113,
1244.535,4286.152,
1241.625,4150.7335,
1238.714,4024.0047,
1235.804,3906.6168,
1232.893,3761.3844,
1229.982,3717.1201,
1227.072,3676.3811,
1224.161,3602.8977,
1221.251,3514.3046,
1218.340,3426.9579,
1215.430,3365.9732,
1212.519,3314.9762,
1209.608,3293.9663,
1206.698,3322.0746,
1203.787,3341.8468,
1200.877,3392.5,
1197.966,3392.5,
1195.055,3505.1288,
1192.145,3562.0672,
1189.234,3605.642,
1186.324,3709.2356,
1183.413,3763.3934,
1180.503,3759.0491,
1177.592,3772.0348,
1174.681,3689.1781,
1171.771,3651.5934,
1168.860,3612.2974,
1165.950,3564.9604,
1163.039,3518.8815,
1160.129,3494.0623,
1157.218,3452.887,
1154.307,3425.5177,
1151.397,3423.4704,
1148.486,3364.5547,
1145.576,3333.2235,
1142.665,3257.7509,
1139.754,3287.2997,
1136.844,3234.5737,
1133.933,3223.1627,
1131.023,3224.0581,
1128.112,3181.0047,
1125.202,3141.099,
1122.291,3198.4973,
1119.380,3191.5953,
1116.470,3201.3031,
1113.559,3190.9013,
1110.649,3199.9421,
1107.738,3207.5716,
1104.828,3198.0975,
1101.917,3192.9679,
1099.006,3208.8404,
1096.096,3176.4787,
1093.185,3159.7966,
1090.275,3152.0258,
1087.364,3200.587,
1084.453,3207.751,
1081.543,3185.8591,
1078.632,3171.933,
1075.722,3174.3299,
1072.811,3199.3759,
1069.901,3197.6294,
1066.990,3212.05,
1064.079,3237.957,
1061.169,3265.6213,
1058.258,3304.0622,
1055.348,3344.261,
1052.437,3365.7476,
1049.527,3393.6413,
1046.616,3423.1815,
1043.705,3381.7956,
1040.795,3423.4114,
1037.884,3464.6148,
1034.974,3487.5348,
1032.063,3504.7309,
1029.153,3491.2657,
1026.242,3505.9699,
1023.331,3513.9995,
1020.421,3509.9232,
1017.510,3575.8537,
1014.600,3622.7331,
1011.689,3649.4189,
1008.778,3748.7365,
1005.868,3803.5502,
1002.957,3920.5584,
1000.047,4060.0761,
997.136,4195.9482,
994.226,4248.7925,
991.315,4237.0223,
988.404,4219.5852,
985.494,4111.289,
982.583,4101.8669,
979.673,4083.6721,
976.762,4070.4548,
973.852,4058.8698,
970.941,4063.2444,
968.030,4093.6503,
965.120,4094.3854,
962.209,4067.1041,
959.299,4061.0835,
956.388,4075.0591,
953.477,4095.1316,
950.567,4109.8528,
947.656,4112.4892,
944.746,4081.9052,
941.835,4129.0888,
938.925,4153.003,
936.014,4133.7029,
933.103,4108.8531,
930.193,4102.7083,
927.282,4070.9171,
924.372,3986.3565,
921.461,3876.8224,
918.551,3866.4801,
915.640,3859.0034,
912.729,3809.472,
909.819,3769.5008,
906.908,3777.0827,
903.998,3763.1834,
901.087,3767.7746,
898.176,3820.2195,
895.266,3879.8002,
892.355,3911.0489,
889.445,3994.1364,
886.534,3999.5092,
883.624,4036.1601,
880.713,4065.2382,
877.802,4084.49,
874.892,4101.3385,
871.981,4108.4741,
869.071,4065.0327,
866.160,4059.5699,
863.250,4069.4114,
860.339,4053.1577,
857.428,4012.5609,
854.518,4022.3225,
851.607,3912.4894,
848.697,3925.8274,
845.786,3897.4258,
842.875,3870.4333,
839.965,3889.1115,
837.054,3864.593,
834.144,3872.8806,
831.233,3875.1666,
828.323,3862.6411,
825.412,3839.1972,
822.501,3809.4573,
819.591,3764.8317,
816.680,3680.1665,
813.770,3630.0544,
810.859,3627.8422,
807.949,3624.7267,
805.038,3573.3739,
802.127,3621.9384,
799.217,3596.6844,
796.306,3568.9053,
793.396,3563.6757,
790.485,3570.8143,
787.574,3549.6246,
784.664,3552.905,
781.753,3594.43,
778.843,3587.0554,
775.932,3562.5123,
773.022,3573.0216,
770.111,3582.8325,
767.200,3595.681,
764.290,3597.1885,
761.379,3575.0189,
758.469,3540.361,
755.558,3527.722,
752.648,3501.6547,
749.737,3489.9721,
746.826,3468.3174,
743.916,3429.3504,
741.005,3367.4604,
738.095,3234.3126,
735.184,3009.7026,
732.274,2980.1415,
729.363,3084.9867,
726.452,3227.9282,
723.542,3401.9477,
720.631,3447.4333,
717.721,3469.3841,
714.810,3485.1136,
711.899,3499.9456,
708.989,3510.4356,
706.078,3472.8388,
703.168,3458.6422,
700.257,3434.8714,
697.347,3395.5011,
694.436,3359.871,
691.525,3373.5357,
688.615,3377.1289,
685.704,3395.1994,
682.794,3411.2448,
679.883,3389.194,
676.973,3426.8585,
674.062,3423.6526,
671.151,3417.5,
668.241,3403.2051,
665.330,3359.0505,
662.420,3391.7985,
659.509,3409.2938,
656.598,3415.5,
653.688,3410.4391,
650.777,3393.824,
647.867,3403.38,
644.956,3380.1148,
642.046,3357.4518,
639.135,3360.0765,
636.224,3407.5597,
633.314,3419.4688,
630.403,3413.0406,
627.493,3418.0222,
624.582,3434.5577,
621.672,3425.8458,
618.761,3505.2936,
615.850,3551.4375,
612.940,3581.1368,
610.029,3603.6587,
607.119,3592.6039,
604.208,3556.7093,
601.297,3578.3933,
598.387,3598.162,
595.476,3556.6087,
592.566,3547.1638,
589.655,3562.993,
586.745,3545.16,
583.834,3502.9125,
580.923,3479.5284,
578.013,3484.2368,
575.102,3481.4849,
572.192,3476.3563,
569.281,3478.124,
566.371,3509.4289,
563.460,3496.2742,
560.549,3515.813,
557.639,3556.6596,
554.728,3593.0913,
551.818,3602.455,
548.907,3569.154,
545.996,3566.3283,
543.086,3606.2237,
540.175,3646.7132,
537.265,3687.1625,
534.354,3710.0287,
531.444,3721.8439,
528.533,3734.4731,
525.622,3790.3413,
522.712,3816.4553,
519.801,3848.7947,
516.891,3896.8293,
513.980,3947.9329,
511.070,3982.0826,
508.159,4060.4042,
505.248,4142.7649,
502.338,4175.4881,
499.427,4243.4093,
496.517,4310.7121,
493.606,4342.1067,
490.695,4333.5654,
487.785,4362.8175,
484.874,4394.6414,
481.964,4400.7792,
479.053,4385.7421,
476.143,4374.2227,
473.232,4343.285,
470.321,4306.198,
467.411,4285.325,
464.500,4303.2951,
461.590,4334.6905,
458.679,4364.9615,
455.769,4393.8423,
452.858,4415.3981,
449.947,4385.6048,
447.037,4379.5,
444.126,4395.7667,
441.216,4426.1458,
438.305,4441.3844,
435.395,4486.1164,
432.484,4521.4193,
429.573,4545.5351,
426.663,4571.3799,
423.752,4545.6032,
420.842,4559.0744,
417.931,4592.732,
415.020,4604.1074,
412.110,4633.0329,
409.199,4674.3068,
406.289,4727.6542,
403.378,4792.2387,
400.468,4715.1273,
397.557,4734.7169,
394.646,4770.0357,
391.736,4751.5101,
388.825,4720.5866,
385.915,4690.2123,
383.004,4704.623,
380.094,4788.7668,
377.183,4813.5986,
374.272,4886.7192,
371.362,4960.1596,
368.451,5003.1839,
365.541,5014.4419,
362.630,5053.5519,
359.719,5103.0339,
356.809,5151.3124,
353.898,5181.2643,
350.988,5173.7679,
348.077,5145.9796,
345.167,5111.9758,
342.256,5141.1115,
339.345,5163.3172,
336.435,5163.8411,
333.524,5134.4865,
330.614,5165.783,
327.703,5174.4732,
324.793,5179.9448,
321.882,5198.6028,
318.971,5240.979,
316.061,5304.3314,
313.150,5368.6643,
310.240,5410.9649,
307.329,5472.5295,
304.418,5532.5203,
301.508,5558.3676,
298.597,5493.9514,
295.687,5530.4889,
292.776,5608.8336,
289.866,5732.5364,
286.955,5931.9923,
284.044,6150.8823,
281.134,6332.9656,
278.223,6483.1697,
275.313,6679.1732,
272.402,6848.8796,
269.492,7001.702,
266.581,7138.3841,
263.670,7234.6927,
260.760,7345.5589,
257.849,7433.0482,
254.939,7466.0729,
252.028,7524.4076,
249.117,7542.3886,
246.207,7532.9541,
243.296,7515.3853,
240.386,7434.488,
237.475,7365.6069,
234.565,7308.1207,
231.654,7216.8228,
228.743,7108.8933,
225.833,7008.132,
222.922,6923.8988,
220.012,6846.6719,
217.101,6745.4391,
214.191,6647.0481,
211.280,6582.3039,
208.369,6586.9194,
205.459,6579.5225,
202.548,6566.6393,
199.638,6596.3909,
196.727,6575.4179,
193.816,6555.199,
190.906,6554.5254,
187.995,6555.2494,
185.085,6569.2128,
182.174,6602.5213,
179.264,6669.0157,
176.353,6663.6844,
173.442,6700.3695,
170.532,6770.3594,
167.621,6709.0765,
164.711,6619.4461,
161.800,6492.7961,
158.890,6315.0234,
155.979,5929.2238,
153.068,5486.6979,
150.158,4978.1015,
147.247,4323.3291,
144.337,3632.6864,
141.426,2913.274,
138.516,2164.1227,
135.605,1570.0316,
132.694,1082.2634,
129.784,701.08988,
126.873,462.95164,
123.963,308.08389,
121.052,206.5366,
118.141,153.70785,
115.231,115.1292,
112.320,91.027281,
109.410,77.863737,
106.499,69.317874,
103.589,65.819237,
100.678,58.795944,
97.767,43.866255,
94.857,42.807011,
91.946,39.275113,
89.036,34.387102,
86.125,33.677897,
83.215,32.438159,
80.304,29.105673,
77.393,22.023974,
74.483,27.396215,
71.572,29.050592,
68.662,26.084395,
65.751,21.845689,
62.840,21.463404,
59.930,22.874572,
57.019,24.284736,
54.109,23.902839,
51.198,18.674252,
48.288,7.5792742,
45.377,17.426567,
42.466,21.5,
39.556,20.924407,
36.645,17.413456,
33.735,14.942255,
30.824,13.058226,
27.914,11.655876,
25.003,15.858462,
22.092,19.145809,
19.182,20.591531,
16.271,23.389492,
13.361,121.01388,
10.450,309.74881,
7.539,636.5604,
4.629,715.82043,
1.718,588.41046,
-1.192,190.34093,
-4.103,36.803857,
-7.013,-20.987374,
-9.924,-1.5,
