,PL580C~1,
Wavenumbers [1/cm],Intensity,
650.777,3023.2591,
647.867,3056.7049,
644.956,2990.4461,
642.046,2912.3717,
639.135,2872.2037,
636.224,2895.3757,
633.314,2945.3938,
630.403,2942.1623,
627.493,2946.8721,
624.582,2963.8261,
621.672,2926.6024,
618.761,2942.6036,
615.850,2939.3092,
612.940,2952.9586,
610.029,2986.9434,
607.119,2949.8308,
604.208,2920.5645,
601.297,2956.4871,
598.387,3005.4181,
595.476,3008.7481,
592.566,2983.5619,
589.655,2938.9558,
586.745,2911.9174,
583.834,2897.0004,
580.923,2868.2008,
578.013,2880.7566,
575.102,2864.0494,
572.192,2883.067,
569.281,2941.1724,
566.371,2924.7373,
563.460,2938.6453,
560.549,2960.7179,
557.639,2971.7537,
554.728,2957.6177,
551.818,2965.4209,
548.907,3022.5816,
545.996,3030.9097,
543.086,2996.6809,
540.175,3036.3918,
537.265,3055.0591,
534.354,3036.0405,
531.444,3033.4176,
528.533,3089.911,
525.622,3072.8402,
522.712,3116.4518,
519.801,3164.6915,
516.891,3200.6372,
513.980,3237.8034,
511.070,3281.9771,
508.159,3334.4649,
505.248,3379.6344,
502.338,3401.1131,
499.427,3469.0343,
496.517,3546.5189,
493.606,3577.6559,
490.695,3561.6422,
487.785,3651.7077,
484.874,3654.493,
481.964,3645.6333,
479.053,3641.3896,
476.143,3638.3177,
473.232,3582.0115,
470.321,3587.8599,
467.411,3608.2609,
464.500,3584.1225,
461.590,3662.9938,
458.679,3676.3203,
455.769,3711.3436,
452.858,3799.6255,
449.947,3766.0125,
447.037,3816.1605,
444.126,3845.7311,
441.216,3851.3808,
438.305,3956.5273,
435.395,3961.2905,
432.484,3983.6306,
429.573,4004.3748,
426.663,3928.3607,
423.752,3653.6187,
420.842,3382.7651,
417.931,3218.0863,
415.020,3284.8218,
412.110,3753.8942,
409.199,4024.8804,
406.289,4099.6075,
403.378,4008.9611,
400.468,3960.5774,
397.557,4003.2239,
394.646,4098.7962,
391.736,4208.0385,
388.825,4174.0981,
385.915,4174.7689,
383.004,4201.5431,
380.094,4246.5838,
377.183,4275.1779,
374.272,4326.0047,
371.362,4362.4193,
368.451,4366.3164,
365.541,4418.8539,
362.630,4453.3359,
359.719,4475.7484,
356.809,4487.4033,
353.898,4458.9489,
350.988,4456.5499,
348.077,4456.4785,
345.167,4444.5195,
342.256,4432.5664,
339.345,4424.8735,
336.435,4438.3357,
333.524,4482.8666,
330.614,4474.6699,
327.703,4495.7416,
324.793,4522.2497,
321.882,4534.1034,
318.971,4525.1821,
316.061,4607.58,
313.150,4708.4416,
310.240,4744.8053,
307.329,4776.8544,
304.418,4780.0059,
301.508,4754.5527,
298.597,4699.7618,
295.687,4718.1512,
292.776,4711.6249,
289.866,4712.6582,
286.955,4833.8092,
284.044,4906.1524,
281.134,4941.0873,
278.223,4951.514,
275.313,4988.3568,
272.402,5039.6927,
269.492,5041.6577,
266.581,4977.9673,
263.670,4975.7618,
260.760,5022.6619,
257.849,5099.7432,
254.939,5195.8818,
252.028,5207.2588,
249.117,5211.5818,
246.207,5217.0497,
243.296,5236.0826,
240.386,5295.5883,
237.475,5280.7909,
234.565,5212.1512,
231.654,5237.7146,
228.743,5251.1802,
225.833,5237.3067,
222.922,5194.2653,
220.012,5240.1643,
217.101,5210.4699,
214.191,5171.1189,
211.280,5194.3977,
208.369,5204.8716,
205.459,5211.5205,
202.548,5210.7378,
199.638,5185.3401,
196.727,5233.1369,
193.816,5249.5483,
190.906,5198.0392,
187.995,5224.1041,
185.085,5246.365,
182.174,5268.9603,
179.264,5297.871,
176.353,5344.0572,
173.442,5361.599,
170.532,5345.5886,
167.621,5306.6559,
164.711,5261.4375,
161.800,5158.3617,
158.890,4948.2013,
155.979,4638.9059,
153.068,4344.9292,
150.158,4020.0715,
147.247,3467.2482,
144.337,2869.574,
141.426,2277.3619,
138.516,1714.6023,
135.605,1241.591,
132.694,854.59383,
129.784,554.58572,
126.873,372.22761,
123.963,246.35006,
121.052,162.69423,
118.141,121.28791,
115.231,93.412756,
112.320,77.041369,
109.410,66.716119,
106.499,48.912238,
103.589,44.004491,
100.678,42.581757,
97.767,41.159881,
94.857,36.274077,
91.946,34.528111,
89.036,34.334715,
86.125,29.370278,
83.215,26.001319,
80.304,25.322163,
77.393,28.863013,
74.483,25.849325,
71.572,21.588535,
68.662,16.917198,
65.751,14.797844,
62.840,14.125,
59.930,15.810576,
57.019,22.156314,
54.109,14.167587,
51.198,8.125,
48.288,8.1306624,
45.377,8.8340405,
42.466,11.186097,
39.556,13.894763,
36.645,12.490382,
33.735,14.721242,
30.824,15.137017,
27.914,8.82644,
25.003,9.9929124,
22.092,12.739523,
19.182,15.735991,
16.271,3.8446591,
13.361,-31.641432,
10.450,-104.16282,
7.539,-280.13829,
4.629,-569.06406,
1.718,-773.56894,
-1.192,-697.58019,
-4.103,-441.76886,
-7.013,-197.14069,
-9.924,-0.875,
