,PL22D5~1,
Raman shift [1/cm],Intensity,
1538.504,1307.4411,
1535.593,1294.8688,
1532.683,1358.3662,
1529.772,1349.6816,
1526.861,1335.0344,
1523.951,1366.1068,
1521.040,1357.0796,
1518.130,1336.6683,
1515.219,1343.2856,
1512.309,1330.5575,
1509.398,1349.6878,
1506.487,1333.5031,
1503.577,1309.1895,
1500.666,1261.1104,
1497.756,1244.2859,
1494.845,1234.6453,
1491.934,1247.0778,
1489.024,1232.6404,
1486.113,1204.3085,
1483.203,1169.2628,
1480.292,1132.0331,
1477.382,1158.4549,
1474.471,1135.4298,
1471.560,1104.355,
1468.650,1062.6446,
1465.739,1056.7324,
1462.829,1080.0295,
1459.918,1095.4399,
1457.008,1078.8324,
1454.097,1099.4084,
1451.186,1090.6472,
1448.276,1028.5148,
1445.365,1043.8019,
1442.455,1027.1315,
1439.544,1041.6309,
1436.633,1051.5411,
1433.723,992.125,
1430.812,994.2676,
1427.902,1020.5387,
1424.991,995.89688,
1422.081,971.2706,
1419.170,979.49372,
1416.259,990.03569,
1413.349,1039.7052,
1410.438,1048.1272,
1407.528,1018.0878,
1404.617,984.92402,
1401.707,958.87649,
1398.796,941.93271,
1395.885,929.09738,
1392.975,880.16504,
1390.064,780.57701,
1387.154,701.14294,
1384.243,654.60581,
1381.332,614.08488,
1378.422,694.70466,
1375.511,705.94603,
1372.601,792.75261,
1369.690,868.7028,
1366.780,929.23118,
1363.869,953.02216,
1360.958,1002.0197,
1358.048,1023.9384,
1355.137,1070.9622,
1352.227,1117.7852,
1349.316,1116.2926,
1346.406,1131.3927,
1343.495,1209.2836,
1340.584,1279.1971,
1337.674,1238.2322,
1334.763,1241.9831,
1331.853,1317.0888,
1328.942,1336.1354,
1326.032,1350.3593,
1323.121,1382.7636,
1320.210,1369.8178,
1317.300,1434.2649,
1314.389,1483.5277,
1311.479,1484.057,
1308.568,1482.3004,
1305.657,1461.6963,
1302.747,1452.4586,
1299.836,1506.6533,
1296.926,1547.5351,
1294.015,1577.8727,
1291.105,1668.9403,
1288.194,1755.4081,
1285.283,1787.7291,
1282.373,1826.0311,
1279.462,1837.4389,
1276.552,1858.07,
1273.641,1884.9493,
1270.731,1869.5981,
1267.820,1847.4631,
1264.909,1846.0815,
1261.999,1879.5286,
1259.088,1808.3831,
1256.178,1857.2253,
1253.267,1782.5007,
1250.356,1765.252,
1247.446,1767.3648,
1244.535,1763.1518,
1241.625,1738.7288,
1238.714,1700.8978,
1235.804,1693.4599,
1232.893,1705.766,
1229.982,1632.8797,
1227.072,1625.6372,
1224.161,1578.0568,
1221.251,1560.1909,
1218.340,1496.8785,
1215.430,1444.8563,
1212.519,1437.7274,
1209.608,1447.7706,
1206.698,1449.1676,
1203.787,1461.0446,
1200.877,1494.6852,
1197.966,1519.8616,
1195.055,1539.0432,
1192.145,1578.1895,
1189.234,1651.1115,
1186.324,1729.9476,
1183.413,1788.4397,
1180.503,1800.6348,
1177.592,1778.3069,
1174.681,1792.6318,
1171.771,1796.0838,
1168.860,1794.2976,
1165.950,1782.8369,
1163.039,1751.4905,
1160.129,1742.6641,
1157.218,1745.6057,
1154.307,1736.4783,
1151.397,1733.4196,
1148.486,1762.4333,
1145.576,1712.354,
1142.665,1694.5958,
1139.754,1724.8565,
1136.844,1692.908,
1133.933,1686.0956,
1131.023,1683.211,
1128.112,1664.269,
1125.202,1652.782,
1122.291,1657.3649,
1119.380,1631.4108,
1116.470,1660.5343,
1113.559,1628.5555,
1110.649,1599.1345,
1107.738,1583.7668,
1104.828,1596.1851,
1101.917,1616.2787,
1099.006,1607.4755,
1096.096,1609.555,
1093.185,1616.579,
1090.275,1655.97,
1087.364,1683.6503,
1084.453,1696.6247,
1081.543,1716.3392,
1078.632,1719.8883,
1075.722,1689.8355,
1072.811,1722.3804,
1069.901,1711.9012,
1066.990,1708.7,
1064.079,1692.4732,
1061.169,1677.9451,
1058.258,1662.3848,
1055.348,1666.4685,
1052.437,1705.6652,
1049.527,1693.4607,
1046.616,1702.149,
1043.705,1695.4173,
1040.795,1690.571,
1037.884,1701.2627,
1034.974,1705.6765,
1032.063,1688.5944,
1029.153,1676.3061,
1026.242,1694.4702,
1023.331,1677.6261,
1020.421,1686.6728,
1017.510,1700.5291,
1014.600,1721.9276,
1011.689,1745.2608,
1008.778,1754.0047,
1005.868,1759.7737,
1002.957,1832.0434,
1000.047,1891.901,
997.136,1959.4604,
994.226,1960.664,
991.315,1900.5532,
988.404,1854.5581,
985.494,1835.8373,
982.583,1822.989,
979.673,1807.9554,
976.762,1806.6476,
973.852,1809.567,
970.941,1797.9734,
968.030,1777.391,
965.120,1823.8887,
962.209,1767.6209,
959.299,1785.7467,
956.388,1801.6047,
953.477,1802.6588,
950.567,1798.0793,
947.656,1801.8096,
944.746,1852.783,
941.835,1867.2722,
938.925,1835.2483,
936.014,1866.696,
933.103,1908.4162,
930.193,1889.9325,
927.282,1865.9957,
924.372,1882.0623,
921.461,1846.5686,
918.551,1818.0207,
915.640,1813.4992,
912.729,1803.3401,
909.819,1753.9043,
906.908,1767.3831,
903.998,1763.3528,
901.087,1764.0345,
898.176,1757.9671,
895.266,1759.3296,
892.355,1783.6797,
889.445,1808.0185,
886.534,1837.3455,
883.624,1831.6869,
880.713,1849.6014,
877.802,1859.9663,
874.892,1833.6319,
871.981,1817.5332,
869.071,1792.4708,
866.160,1789.5049,
863.250,1797.4638,
860.339,1819.8759,
857.428,1839.5161,
854.518,1803.5583,
851.607,1818.5355,
848.697,1812.1834,
845.786,1795.6698,
842.875,1796.3592,
839.965,1832.237,
837.054,1891.911,
834.144,1872.8497,
831.233,1863.7921,
828.323,1865.0816,
825.412,1871.0568,
822.501,1871.4015,
819.591,1850.7415,
816.680,1824.4839,
813.770,1810.607,
810.859,1813.7961,
807.949,1815.6835,
805.038,1794.5321,
802.127,1781.362,
799.217,1796.5236,
796.306,1781.6924,
793.396,1768.8502,
790.485,1778.6001,
787.574,1800.4328,
784.664,1834.8775,
781.753,1847.8348,
778.843,1868.768,
775.932,1875.0882,
773.022,1844.3211,
770.111,1819.7937,
767.200,1822.6929,
764.290,1825.8586,
761.379,1831.4575,
758.469,1816.7798,
755.558,1736.0034,
752.648,1731.9304,
749.737,1699.7911,
746.826,1637.9016,
743.916,1533.0723,
741.005,1365.4038,
738.095,1093.4251,
735.184,782.96678,
732.274,682.11705,
729.363,879.75029,
726.452,1303.8719,
723.542,1590.3971,
720.631,1723.0995,
