,PL3F62~1,
Wavenumbers [1/cm],Intensity,
1471.560,3125.7413,
1468.650,3057.3408,
1465.739,3025.4359,
1462.829,3021.9914,
1459.918,2991.3354,
1457.008,2965.673,
1454.097,2957.0527,
1451.186,2953.9976,
1448.276,2977.1502,
1445.365,3003.4625,
1442.455,2987.2164,
1439.544,2984.2513,
1436.633,2935.6348,
1433.723,2986.3912,
1430.812,2944.0215,
1427.902,2885.3137,
1424.991,2909.0078,
1422.081,2946.4491,
1419.170,2974.8078,
1416.259,2973.8896,
1413.349,2947.827,
1410.438,2956.5447,
1407.528,2897.4446,
1404.617,2868.3827,
1401.707,2876.3997,
1398.796,2853.2606,
1395.885,2869.8094,
1392.975,2917.8118,
1390.064,2881.3923,
1387.154,2870.0588,
1384.243,2898.855,
1381.332,2931.6634,
1378.422,2891.7347,
1375.511,3065.976,
1372.601,3177.4953,
1369.690,3175.6061,
1366.780,3283.0509,
1363.869,3378.5859,
1360.958,3383.9435,
1358.048,3465.12,
1355.137,3577.69,
1352.227,3635.5605,
1349.316,3731.6264,
1346.406,3860.6659,
1343.495,3898.6316,
1340.584,4000.0358,
1337.674,4013.0445,
1334.763,4149.9144,
1331.853,4180.513,
1328.942,4195.9814,
1326.032,4307.8588,
1323.121,4362.3886,
1320.210,4481.2951,
1317.300,4555.8179,
1314.389,4662.7657,
1311.479,4798.371,
1308.568,4917.2206,
1305.657,5038.5742,
1302.747,5124.5596,
1299.836,5300.0402,
1296.926,5496.4667,
1294.015,5684.0087,
1291.105,5844.0837,
1288.194,6058.0458,
1285.283,6241.3586,
1282.373,6359.9294,
1279.462,6483.9444,
1276.552,6605.8526,
1273.641,6702.331,
1270.731,6763.1619,
1267.820,6765.697,
1264.909,6777.1233,
1261.999,6749.8512,
1259.088,6725.224,
1256.178,6646.6689,
1253.267,6412.0305,
1250.356,6257.3843,
1247.446,6069.6549,
1244.535,5849.3084,
1241.625,5617.5207,
1238.714,5364.5687,
1235.804,5144.2259,
1232.893,5036.015,
1229.982,4963.0584,
1227.072,4824.5457,
1224.161,4734.0616,
1221.251,4648.7661,
1218.340,4593.0072,
1215.430,4501.4277,
1212.519,4458.4076,
1209.608,4442.5406,
1206.698,4379.3459,
1203.787,4386.363,
1200.877,4361.724,
1197.966,4522.6735,
1195.055,4618.6346,
1192.145,4738.1867,
1189.234,4882.3959,
1186.324,4955.3877,
1183.413,5005.613,
1180.503,5038.2245,
1177.592,4990.184,
1174.681,4938.4966,
1171.771,4935.5343,
1168.860,4882.842,
1165.950,4898.7135,
1163.039,4854.1634,
1160.129,4840.4181,
1157.218,4832.7701,
1154.307,4795.3754,
1151.397,4743.4981,
1148.486,4713.2457,
1145.576,4736.3215,
1142.665,4680.383,
1139.754,4622.0505,
1136.844,4590.1415,
1133.933,4560.6358,
1131.023,4545.2779,
1128.112,4532.6089,
1125.202,4509.3007,
1122.291,4506.254,
1119.380,4516.7587,
1116.470,4517.6412,
1113.559,4460.5296,
1110.649,4496.1377,
1107.738,4494.28,
1104.828,4471.2466,
1101.917,4456.406,
1099.006,4419.2344,
1096.096,4450.1263,
1093.185,4456.2723,
1090.275,4495.595,
1087.364,4529.4504,
1084.453,4587.4345,
1081.543,4629.0087,
1078.632,4661.4483,
1075.722,4712.8604,
1072.811,4690.1366,
1069.901,4667.4319,
1066.990,4647.9667,
1064.079,4598.1556,
1061.169,4592.7667,
1058.258,4615.9137,
1055.348,4621.2252,
1052.437,4606.8176,
1049.527,4639.6633,
1046.616,4689.1866,
1043.705,4727.1221,
1040.795,4731.0035,
1037.884,4746.968,
1034.974,4753.8325,
1032.063,4739.4729,
1029.153,4766.2667,
1026.242,4837.1931,
1023.331,4831.4172,
1020.421,4862.5138,
1017.510,4929.4159,
1014.600,4972.0188,
1011.689,4991.7094,
1008.778,5050.5314,
1005.868,5131.9161,
1002.957,5261.8295,
1000.047,5435.3581,
997.136,5624.311,
994.226,5729.2421,
991.315,5728.005,
988.404,5697.5323,
985.494,5735.4292,
982.583,5631.7859,
979.673,5694.3045,
976.762,5754.4535,
973.852,5779.4021,
970.941,5759.0395,
968.030,5710.1143,
965.120,5751.7643,
962.209,5755.1745,
959.299,5780.5387,
956.388,5790.19,
953.477,5773.3089,
950.567,5780.0751,
947.656,5865.6386,
944.746,5864.789,
941.835,5842.0752,
938.925,5791.3445,
936.014,5806.1928,
933.103,5814.7963,
930.193,5747.1677,
927.282,5685.1754,
924.372,5619.218,
921.461,5478.9344,
918.551,5423.6169,
915.640,5362.5073,
912.729,5288.2867,
909.819,5275.8494,
906.908,5170.5463,
903.998,5163.9546,
901.087,5207.6689,
898.176,5269.0168,
895.266,5310.0196,
892.355,5330.3407,
889.445,5424.3386,
886.534,5455.6403,
883.624,5512.2124,
880.713,5596.972,
877.802,5618.6213,
874.892,5500.0083,
871.981,5270.4887,
869.071,5090.0396,
866.160,5165.6937,
863.250,5321.2116,
860.339,5419.8239,
857.428,5421.5587,
854.518,5417.5485,
851.607,5306.8832,
848.697,5163.2551,
845.786,5081.3207,
842.875,5128.0092,
839.965,5271.862,
837.054,5332.1966,
834.144,5371.9767,
831.233,5344.4192,
828.323,5300.5377,
825.412,5266.6668,
822.501,5228.3665,
819.591,5098.6218,
816.680,5016.2242,
813.770,4942.2443,
810.859,4892.6029,
807.949,4872.5768,
805.038,4870.2699,
802.127,4833.2292,
799.217,4812.606,
796.306,4795.9661,
793.396,4795.5363,
790.485,4798.4845,
787.574,4767.1751,
784.664,4857.3875,
781.753,4917.364,
778.843,4971.5855,
775.932,5015.6264,
773.022,5025.197,
770.111,4944.2568,
767.200,4915.1493,
764.290,4868.4543,
761.379,4847.2335,
758.469,4851.8442,
755.558,4824.1697,
752.648,4771.2204,
749.737,4788.1671,
746.826,4781.77,
743.916,4735.9705,
741.005,4667.1864,
738.095,4555.9593,
735.184,4462.6633,
732.274,4449.6823,
729.363,4504.0716,
726.452,4593.2448,
723.542,4679.0405,
720.631,4790.0209,
717.721,4829.0513,
714.810,4852.784,
711.899,4877.9183,
708.989,4852.9036,
706.078,4886.4047,
703.168,4872.89,
700.257,4835.646,
697.347,4802.0979,
694.436,4799.4227,
691.525,4787.3656,
688.615,4777.2031,
685.704,4784.8374,
682.794,4805.1968,
679.883,4822.4533,
676.973,4882.5561,
674.062,4866.0363,
671.151,4852.38,
668.241,4841.2169,
665.330,4794.0315,
662.420,4778.8556,
659.509,4759.2418,
656.598,4788.6975,
653.688,4849.4118,
650.777,4882.4791,
647.867,4903.9799,
644.956,4873.4584,
642.046,4786.2435,
639.135,4704.2305,
636.224,4743.8495,
633.314,4763.6979,
630.403,4757.517,
627.493,4762.4245,
624.582,4773.7449,
621.672,4733.3532,
618.761,4760.6277,
615.850,4769.75,
612.940,4782.7283,
610.029,4805.6456,
607.119,4793.0115,
604.208,4786.7799,
601.297,4776.7737,
598.387,4781.6484,
595.476,4811.893,
592.566,4792.2163,
589.655,4773.2006,
