,PL338C~1,
2228.311,1495.6069,
2225.400,1461.3601,
2222.490,1489.8048,
2219.579,1474.2645,
2216.669,1504.8106,
2213.758,1534.6822,
2210.847,1527.2541,
2207.937,1548.3163,
2205.026,1575.2651,
2202.116,1551.8145,
2199.205,1585.387,
2196.294,1590.879,
2193.384,1617.9265,
2190.473,1637.2389,
2187.563,1655.4572,
2184.652,1683.0684,
2181.742,1760.218,
2178.831,1819.2817,
2175.920,1873.6847,
2173.010,1933.803,
2170.099,2032.4321,
2167.189,2152.3293,
2164.278,2306.972,
2161.368,2479.7986,
2158.457,2630.3976,
2155.546,2770.6136,
2152.636,2924.4439,
2149.725,3090.2071,
2146.815,3201.4052,
2143.904,3280.5236,
2140.993,3416.9991,
2138.083,3471.4449,
2135.172,3444.0052,
2132.262,3454.662,
2129.351,3453.7611,
2126.441,3414.8021,
2123.530,3233.1291,
2120.619,3100.5319,
2117.709,2921.5135,
2114.798,2781.7515,
2111.888,2613.8046,
2108.977,2401.4809,
2106.067,2288.0804,
2103.156,2210.7865,
2100.245,2103.3424,
2097.335,2037.8881,
2094.424,1941.0504,
2091.514,1928.141,
2088.603,1886.3566,
2085.692,1853.9142,
2082.782,1848.2705,
2079.871,1835.1241,
2076.961,1828.5687,
2074.050,1809.3568,
2071.140,1785.8351,
2068.229,1758.6667,
2065.318,1753.3643,
2062.408,1776.9582,
2059.497,1760.5536,
2056.587,1727.8405,
2053.676,1712.4753,
2050.766,1712.298,
2047.855,1695.5459,
2044.944,1705.4984,
2042.034,1729.294,
2039.123,1707.1326,
2036.213,1696.6417,
2033.302,1686.2015,
2030.391,1698.7978,
2027.481,1711.6799,
2024.570,1715.2748,
2021.660,1700.3802,
2018.749,1676.7304,
2015.839,1732.3396,
2012.928,1702.4673,
2010.017,1696.8419,
2007.107,1697.3021,
2004.196,1707.0894,
2001.286,1723.0817,
1998.375,1721.3337,
1995.465,1719.6554,
1992.554,1688.5753,
1989.643,1662.17,
1986.733,1694.9838,
1983.822,1675.0301,
1980.912,1697.226,
1978.001,1677.6292,
1975.090,1679.9765,
1972.180,1700.1316,
1969.269,1692.372,
1966.359,1660.9425,
1963.448,1683.4041,
1960.538,1681.2024,
1957.627,1684.6165,
1954.716,1687.3175,
1951.806,1688.7853,
1948.895,1658.7576,
1945.985,1667.7067,
1943.074,1686.7662,
1940.164,1676.2885,
1937.253,1660.5624,
1934.342,1657.606,
1931.432,1670.5201,
1928.521,1641.5425,
1925.611,1639.3035,
1922.700,1658.9952,
1919.790,1652.1786,
1916.879,1644.7935,
1913.968,1605.423,
1911.058,1640.1107,
1908.147,1637.9692,
1905.237,1647.7794,
1902.326,1649.5943,
1899.415,1664.9835,
1896.505,1675.116,
1893.594,1661.2042,
1890.684,1633.179,
1887.773,1637.1937,
1884.863,1629.7053,
1881.952,1662.5271,
1879.041,1684.1575,
1876.131,1634.0691,
1873.220,1611.9148,
1870.310,1622.4422,
1867.399,1597.7908,
1864.489,1612.4265,
1861.578,1637.441,
1858.667,1634.9768,
1855.757,1667.5958,
1852.846,1650.9083,
1849.936,1668.8635,
1847.025,1671.0198,
1844.114,1671.3161,
1841.204,1673.9659,
1838.293,1718.3368,
1835.383,1728.259,
1832.472,1731.608,
1829.562,1768.2047,
1826.651,1786.7939,
1823.740,1725.7695,
1820.830,1734.7847,
1817.919,1739.4887,
1815.009,1715.2567,
1812.098,1758.0521,
1809.188,1794.3284,
1806.277,1802.2422,
1803.366,1768.2752,
1800.456,1762.1552,
1797.545,1762.1549,
1794.635,1806.5991,
1791.724,1846.9576,
1788.813,1804.375,
1785.903,1814.2238,
1782.992,1846.375,
1780.082,1841.2535,
1777.171,1829.7085,
1774.261,1847.5303,
1771.350,1867.877,
1768.439,1878.9105,
1765.529,1903.3731,
1762.618,1870.1175,
1759.708,1874.9622,
1756.797,1901.375,
1753.887,1890.6563,
1750.976,1897.7061,
1748.065,1902.2306,
1745.155,1912.4265,
1742.244,1948.8469,
1739.334,1922.2927,
1736.423,1930.2236,
1733.512,1945.7409,
1730.602,1945.1309,
1727.691,2006.5555,
1724.781,2045.826,
1721.870,2061.837,
1718.960,2050.3971,
1716.049,2055.7647,
1713.138,2058.23,
1710.228,2058.375,
1707.317,2103.4881,
1704.407,2112.0702,
1701.496,2089.5863,
1698.586,2122.4864,
1695.675,2094.4966,
1692.764,2151.0718,
1689.854,2153.4183,
1686.943,2201.6887,
1684.033,2205.3253,
1681.122,2221.1031,
1678.211,2196.6129,
1675.301,2272.1407,
1672.390,2343.7279,
1669.480,2461.1424,
1666.569,2433.0225,
1663.659,2484.3223,
1660.748,2542.4548,
1657.837,2597.6156,
1654.927,2610.4602,
1652.016,2697.1806,
1649.106,2691.7252,
1646.195,2786.7417,
1643.285,2843.5827,
1640.374,2895.9813,
1637.463,2927.3294,
1634.553,3089.1287,
1631.642,3141.0471,
1628.732,3293.8905,
1625.821,3380.5196,
1622.911,3600.1296,
1620.000,3800.8301,
1617.089,3967.0516,
1614.179,4264.8301,
1611.268,4464.9766,
1608.358,4675.4017,
1605.447,4891.8624,
1602.536,5002.2231,
1599.626,5078.37,
1596.715,5127.9399,
1593.805,5033.1042,
1590.894,5071.5732,
1587.984,5011.6859,
1585.073,4936.7129,
1582.162,4874.447,
1579.252,4883.1959,
1576.341,4858.5367,
1573.431,4813.7826,
1570.520,4786.5587,
1567.610,4712.0798,
1564.699,4701.4255,
1561.788,4667.643,
1558.878,4584.4642,
1555.967,4505.1465,
1553.057,4431.8927,
1550.146,4387.7823,
1547.235,4299.4519,
1544.325,4230.6712,
1541.414,4192.3721,
1538.504,4114.3981,
1535.593,4006.8668,
1532.683,3901.9762,
1529.772,3858.1561,
1526.861,3855.8795,
1523.951,3811.6208,
1521.040,3749.2565,
1518.130,3702.0994,
1515.219,3707.936,
1512.309,3663.2173,
1509.398,3630.2267,
1506.487,3625.4536,
1503.577,3628.2066,
1500.666,3561.1365,
1497.756,3536.0521,
1494.845,3447.455,
1491.934,3449.2018,
1489.024,3396.2647,
1486.113,3436.0997,
1483.203,3331.9067,
1480.292,3321.769,
1477.382,3260.1399,
1474.471,3246.1424,
1471.560,3244.198,
1468.650,3220.827,
1465.739,3197.5652,
1462.829,3191.5686,
1459.918,3165.8554,
1457.008,3162.6522,
1454.097,3169.2832,
1451.186,3162.6129,
1448.276,3169.5302,
1445.365,3149.6578,
1442.455,3134.6007,
1439.544,3178.7283,
1436.633,3152.5408,
1433.723,3177.2775,
1430.812,3113.6705,
1427.902,3116.022,
1424.991,3059.1563,
1422.081,3076.642,
1419.170,3070.5985,
1416.259,3062.8945,
1413.349,3038.7178,
1410.438,2986.5891,
1407.528,3029.1742,
1404.617,3041.6513,
1401.707,3017.366,
1398.796,3064.1301,
1395.885,3098.9181,
1392.975,3078.3757,
1390.064,3097.3083,
1387.154,3076.7868,
1384.243,3097.9945,
1381.332,3069.699,
1378.422,3095.0894,
1375.511,3225.302,
1372.601,3396.9439,
1369.690,3351.3694,
1366.780,3405.5298,
1363.869,3489.2109,
1360.958,3612.087,
1358.048,3684.3275,
1355.137,3760.3543,
1352.227,3852.8916,
1349.316,3946.3674,
1346.406,4021.4591,
1343.495,4064.2114,
1340.584,4209.839,
1337.674,4241.8455,
1334.763,4339.4215,
1331.853,4393.2009,
1328.942,4367.8016,
1326.032,4452.462,
1323.121,4580.5558,
1320.210,4587.0767,
1317.300,4642.7931,
1314.389,4724.2367,
1311.479,4787.1417,
1308.568,4839.0732,
1305.657,4884.7517,
1302.747,4986.086,
1299.836,5109.8174,
1296.926,5192.5362,
1294.015,5368.127,
1291.105,5481.04,
1288.194,5605.6015,
1285.283,5690.6552,
1282.373,5831.7105,
1279.462,5960.217,
1276.552,6061.8713,
1273.641,6140.5961,
1270.731,6179.1959,
1267.820,6207.2304,
1264.909,6233.7377,
1261.999,6235.1434,
1259.088,6201.3949,
1256.178,6160.8345,
1253.267,5978.6872,
1250.356,5861.0359,
1247.446,5705.4021,
1244.535,5501.9155,
1241.625,5309.69,
1238.714,5142.7071,
1235.804,4980.6762,
1232.893,4832.4012,
1229.982,4711.7805,
1227.072,4664.7043,
1224.161,4572.2816,
1221.251,4474.968,
1218.340,4387.7763,
1215.430,4315.7365,
1212.519,4265.7174,
1209.608,4245.4381,
1206.698,4248.3963,
1203.787,4257.1388,
1200.877,4294.0028,
1197.966,4384.8179,
1195.055,4437.1569,
1192.145,4568.5953,
1189.234,4709.289,
1186.324,4781.3767,
1183.413,4803.441,
1180.503,4801.9201,
1177.592,4764.6474,
1174.681,4691.3819,
1171.771,4567.2514,
1168.860,4561.8928,
1165.950,4513.8039,
1163.039,4440.2172,
1160.129,4424.5822,
1157.218,4418.4337,
1154.307,4384.8237,
1151.397,4342.6872,
1148.486,4296.4902,
1145.576,4205.7582,
1142.665,4191.5516,
1139.754,4117.962,
1136.844,4132.1883,
1133.933,4113.7037,
1131.023,4066.3539,
1128.112,4030.1619,
1125.202,4010.5441,
1122.291,4000.1378,
1119.380,4033.6089,
1116.470,4057.4371,
1113.559,4085.8922,
1110.649,4063.9069,
1107.738,4069.8077,
1104.828,4093.7843,
1101.917,4095.1617,
1099.006,4073.8906,
1096.096,4043.9663,
1093.185,4053.6243,
1090.275,4042.2359,
1087.364,4030.4554,
1084.453,4002.189,
1081.543,3994.3305,
1078.632,4020.5974,
1075.722,4045.3063,
1072.811,4035.4442,
1069.901,4022.3453,
1066.990,4017.3333,
1064.079,4069.4551,
1061.169,4113.1532,
1058.258,4163.5243,
1055.348,4233.1279,
1052.437,4279.7994,
1049.527,4254.5302,
1046.616,4336.2002,
1043.705,4394.704,
1040.795,4404.267,
1037.884,4408.4553,
1034.974,4425.058,
1032.063,4438.752,
1029.153,4433.4909,
1026.242,4459.4396,
1023.331,4447.0425,
1020.421,4479.2301,
1017.510,4537.5162,
1014.600,4574.3355,
1011.689,4593.4837,
1008.778,4658.2048,
1005.868,4815.4098,
1002.957,4930.6972,
1000.047,5126.7351,
997.136,5345.4924,
994.226,5455.9442,
991.315,5446.3701,
988.404,5390.8661,
985.494,5269.2216,
982.583,5262.3691,
979.673,5188.942,
976.762,5143.5877,
973.852,5148.0554,
970.941,5183.4158,
968.030,5215.1265,
965.120,5219.3034,
962.209,5202.2526,
959.299,5244.7029,
956.388,5206.2587,
953.477,5169.5955,
950.567,5199.4132,
947.656,5250.4864,
944.746,5251.336,
941.835,5321.0189,
938.925,5268.2797,
936.014,5228.8342,
933.103,5228.5528,
930.193,5210.2044,
927.282,5113.1459,
924.372,5108.9178,
921.461,5047.2538,
918.551,4960.8914,
915.640,4896.1024,
912.729,4858.7623,
909.819,4815.2562,
906.908,4746.1774,
903.998,4747.1472,
901.087,4808.2066,
898.176,4855.2593,
895.266,4897.9409,
892.355,4963.7727,
889.445,4987.2722,
886.534,5042.4765,
883.624,5111.9114,
880.713,5144.9682,
877.802,5160.4915,
874.892,5190.5673,
871.981,5230.7042,
869.071,5202.3002,
866.160,5154.5975,
863.250,5138.5202,
860.339,5159.2737,
857.428,5172.0528,
854.518,5090.4713,
851.607,5093.7996,
848.697,5079.243,
845.786,5066.1474,
842.875,5067.7155,
839.965,5081.5546,
837.054,5082.4866,
834.144,5092.4317,
831.233,5071.0434,
828.323,5034.1518,
825.412,5004.8334,
822.501,4989.3323,
819.591,4944.7067,
816.680,4878.471,
813.770,4811.0018,
810.859,4725.3236,
807.949,4661.1311,
805.038,4667.1803,
802.127,4657.3028,
799.217,4636.9948,
796.306,4620.7263,
793.396,4613.375,
790.485,4601.3719,
787.574,4557.9942,
784.664,4600.64,
781.753,4586.2325,
778.843,4599.389,
775.932,4627.1527,
773.022,4638.3201,
770.111,4670.2057,
767.200,4688.3626,
764.290,4676.0387,
761.379,4635.0165,
758.469,4605.6051,
755.558,4658.3052,
752.648,4622.4627,
749.737,4554.0128,
746.826,4526.0372,
743.916,4531.375,
741.005,4506.4313,
738.095,4285.6008,
735.184,4190.0142,
732.274,4144.4945,
729.363,4206.0442,
726.452,4372.531,
723.542,4445.3764,
720.631,4544.1778,
717.721,4569.9379,
714.810,4567.7557,
711.899,4568.7512,
708.989,4570.3651,
706.078,4563.1633,
703.168,4533.4428,
700.257,4511.2493,
697.347,4502.7666,
694.436,4492.8949,
691.525,4475.2112,
688.615,4452.5077,
685.704,4451.304,
682.794,4465.7792,
679.883,4469.6181,
676.973,4452.7893,
674.062,4436.6134,
671.151,4418.8551,
668.241,4433.4883,
665.330,4521.7867,
662.420,4488.24,
659.509,4472.486,
656.598,4477.761,
653.688,4478.0325,
650.777,4435.1302,
647.867,4486.8915,
644.956,4506.424,
642.046,4478.2071,
639.135,4441.4362,
636.224,4479.57,
633.314,4518.4729,
630.403,4541.9728,
627.493,4558.6724,
624.582,4591.0339,
621.672,4683.6972,
618.761,4654.6976,
615.850,4689.556,
612.940,4746.184,
610.029,4782.2706,
607.119,4769.6365,
604.208,4759.8548,
601.297,4776.3157,
598.387,4795.2285,
595.476,4791.7808,
592.566,4785.4842,
589.655,4777.8961,
586.745,4770.4693,
583.834,4748.467,
580.923,4688.6167,
578.013,4728.6381,
575.102,4738.8014,
572.192,4739.0896,
569.281,4743.4682,
566.371,4760.6859,
563.460,4792.7101,
560.549,4824.8661,
557.639,4860.6831,
554.728,4903.3604,
551.818,4918.9667,
548.907,4950.408,
545.996,4966.0423,
543.086,4966.0658,
540.175,4983.196,
537.265,5011.1733,
534.354,5069.5373,
531.444,5114.3098,
528.533,5110.0722,
525.622,5162.0607,
522.712,5192.7911,
519.801,5267.2396,
516.891,5371.7571,
513.980,5393.4374,
511.070,5478.488,
508.159,5529.6123,
505.248,5581.4243,
502.338,5686.5605,
499.427,5795.3888,
496.517,5854.3548,
493.606,5900.2564,
490.695,5943.1283,
487.785,5926.9627,
484.874,5978.6578,
481.964,5975.9833,
479.053,5936.81,
476.143,5963.6887,
473.232,5941.6347,
470.321,5914.8583,
467.411,5904.7326,
464.500,5929.3944,
461.590,5930.1601,
458.679,5911.1147,
455.769,5937.9087,
452.858,6030.5341,
449.947,6032.0619,
447.037,6073.6347,
444.126,6105.9205,
441.216,6125.1643,
438.305,6181.5473,
435.395,6171.6728,
432.484,6186.5466,
429.573,6217.89,
426.663,6207.248,
423.752,6261.4711,
420.842,6296.7921,
417.931,6325.0269,
415.020,6376.5952,
412.110,6437.6357,
409.199,6518.5436,
406.289,6582.3428,
403.378,6588.3033,
400.468,6567.1354,
397.557,6551.6345,
394.646,6536.6414,
391.736,6518.3509,
388.825,6517.5966,
385.915,6497.6838,
383.004,6492.3678,
380.094,6526.022,
377.183,6597.5072,
374.272,6678.7092,
371.362,6728.0204,
368.451,6724.5634,
365.541,6760.5891,
362.630,6781.8461,
359.719,6815.0524,
356.809,6873.4139,
353.898,6907.1098,
350.988,6949.4667,
348.077,6981.1503,
345.167,6993.3266,
342.256,7051.598,
339.345,7072.095,
336.435,7050.3917,
333.524,6988.0761,
330.614,7073.769,
327.703,7168.1445,
324.793,7210.9783,
321.882,7149.4165,
318.971,7166.5156,
316.061,7244.6455,
313.150,7333.3083,
310.240,7374.8668,
307.329,7402.8166,
304.418,7428.8774,
301.508,7426.5011,
298.597,7348.0169,
295.687,7395.5542,
292.776,7422.2083,
289.866,7463.0761,
286.955,7651.4511,
284.044,7773.8824,
281.134,7909.7275,
278.223,8065.4522,
275.313,8195.8756,
272.402,8324.4522,
269.492,8462.9635,
266.581,8611.9948,
263.670,8718.596,
260.760,8803.7029,
257.849,8928.8234,
254.939,9144.5849,
252.028,9164.0234,
249.117,9173.5728,
246.207,9204.2713,
243.296,9308.2206,
240.386,9331.7818,
237.475,9348.748,
234.565,9380.3294,
231.654,9475.2793,
228.743,9389.5073,
225.833,9320.217,
222.922,9340.5788,
220.012,9344.9502,
217.101,9362.0779,
214.191,9368.9769,
211.280,9337.696,
208.369,9353.541,
205.459,9384.3338,
202.548,9429.5338,
199.638,9499.9218,
196.727,9612.3317,
193.816,9661.1963,
190.906,9606.8671,
187.995,9592.3866,
185.085,9650.2648,
182.174,9712.3438,
179.264,9682.7104,
176.353,9724.2295,
173.442,9783.818,
170.532,9830.8499,
167.621,9714.7728,
164.711,9606.6421,
161.800,9420.3911,
158.890,9077.8007,
155.979,8523.1915,
153.068,7807.9984,
150.158,6947.4679,
147.247,5948.7963,
144.337,4941.7765,
141.426,3921.1066,
138.516,2882.3312,
135.605,2063.3207,
132.694,1410.8183,
129.784,917.14286,
126.873,613.21268,
123.963,418.21259,
121.052,284.79674,
118.141,202.69801,
115.231,166.84648,
112.320,135.42956,
109.410,109.51154,
106.499,94.55628,
103.589,81.850674,
100.678,72.74527,
97.767,68.479644,
94.857,62.831088,
91.946,57.553224,
89.036,53.149204,
86.125,51.730794,
83.215,54.560522,
80.304,52.586346,
77.393,38.422948,
74.483,35.409595,
71.572,33.650296,
68.662,32.582802,
65.751,34.702156,
62.840,30.55798,
59.930,27.247862,
57.019,34.298682,
54.109,29.403392,
51.198,23.866954,
48.288,20.369338,
45.377,19.665959,
42.466,23.084974,
39.556,28.144763,
36.645,26.740382,
33.735,20.663267,
30.824,16.258548,
27.914,19.063249,
25.003,19.997637,
22.092,15.854336,
19.182,6.375,
16.271,6.375,
13.361,16.911449,
10.450,-7.0857228,
7.539,-230.54664,
4.629,-577.76699,
1.718,-910.20431,
-1.192,-1110.9819,
-4.103,-776.27699,
-7.013,-377.32476,
-9.924,3.375,
