,PLC249~1,
2734.751,633.44759,
2731.841,619.50869,
2728.930,623.01041,
2726.020,638.80845,
2723.109,633.92133,
2720.199,643.25615,
2717.288,661.72537,
2714.377,677.56648,
2711.467,657.80137,
2708.556,657.63016,
2705.646,670.13558,
2702.735,675.72037,
2699.825,680.5277,
2696.914,695.23276,
2694.003,654.32946,
2691.093,671.24985,
2688.182,680.35796,
2685.272,663.09193,
2682.361,674.52784,
2679.450,674.42029,
2676.540,670.84245,
2673.629,696.02969,
2670.719,682.74745,
2667.808,696.15911,
2664.898,692.53064,
2661.987,708.90842,
2659.076,701.02803,
2656.166,702.03729,
2653.255,713.89371,
2650.345,705.53471,
2647.434,737.86057,
2644.524,732.375,
2641.613,725.51768,
2638.702,737.13828,
2635.792,732.94029,
2632.881,721.19031,
2629.971,730.11998,
2627.060,742.87406,
2624.149,746.24063,
2621.239,733.86018,
2618.328,752.01081,
2615.418,754.09771,
2612.507,750.47374,
2609.597,766.09955,
2606.686,762.73846,
2603.775,767.89484,
2600.865,769.66852,
2597.954,767.99169,
2595.044,764.66995,
2592.133,771.54059,
2589.223,779.2908,
2586.312,790.22926,
2583.401,785.84577,
2580.491,796.42783,
2577.580,803.34034,
2574.670,784.31216,
2571.759,793.77911,
2568.848,788.3197,
2565.938,803.27977,
2563.027,802.74091,
2560.117,800.19742,
2557.206,824.59271,
2554.296,790.83724,
2551.385,818.94507,
2548.474,838.63448,
2545.564,811.41963,
2542.653,829.21728,
2539.743,829.81955,
2536.832,813.98621,
2533.922,838.39077,
2531.011,840.19993,
2528.100,845.04051,
2525.190,841.84098,
2522.279,841.90602,
2519.369,839.61984,
2516.458,850.25956,
2513.548,836.47512,
2510.637,865.94462,
2507.726,857.81366,
2504.816,841.99844,
2501.905,841.30244,
2498.995,881.88203,
2496.084,858.06838,
2493.173,879.48096,
2490.263,873.44276,
2487.352,881.33327,
2484.442,890.05805,
2481.531,900.15706,
2478.621,860.50286,
2475.710,923.08363,
2472.799,890.06105,
2469.889,901.95117,
2466.978,910.19964,
2464.068,900.00987,
2461.157,914.29995,
2458.247,920.24262,
2455.336,918.03449,
2452.425,919.26651,
2449.515,923.88435,
2446.604,917.20221,
2443.694,932.30597,
2440.783,939.27815,
2437.872,930.77611,
2434.962,940.06164,
2432.051,938.81332,
2429.141,922.1576,
2426.230,948.02812,
2423.320,939.48953,
2420.409,938.82995,
2417.498,974.71772,
2414.588,967.12034,
2411.677,969.91287,
2408.767,985.89272,
2405.856,997.41068,
2402.946,1001.9523,
2400.035,1020.1544,
2397.124,960.31615,
2394.214,1003.5922,
2391.303,1011.8391,
2388.393,1003.9099,
2385.482,1014.7581,
2382.571,986.17204,
2379.661,1004.0959,
2376.750,1019.636,
2373.840,1038.1406,
2370.929,1030.4941,
2368.019,1049.2549,
2365.108,1050.6525,
2362.197,1035.9146,
2359.287,1041.7199,
2356.376,1040.3891,
2353.466,1051.649,
2350.555,1046.2005,
2347.645,1071.5194,
2344.734,1060.1906,
2341.823,1072.1097,
2338.913,1061.4138,
2336.002,1099.7577,
2333.092,1086.9617,
2330.181,1084.5003,
2327.270,1109.3299,
2324.360,1095.408,
2321.449,1119.1131,
2318.539,1111.3108,
2315.628,1113.9545,
2312.718,1126.9741,
2309.807,1132.6483,
2306.896,1132.8476,
2303.986,1118.4594,
2301.075,1118.9282,
2298.165,1139.1349,
2295.254,1109.129,
2292.344,1120.9517,
2289.433,1137.1009,
2286.522,1147.7545,
2283.612,1166.1467,
2280.701,1165.9894,
2277.791,1170.9743,
2274.880,1171.8608,
2271.969,1202.6384,
2269.059,1200.4295,
2266.148,1204.7273,
2263.238,1215.07,
2260.327,1214.1335,
2257.417,1197.6122,
2254.506,1210.9164,
2251.595,1237.3677,
2248.685,1208.7578,
2245.774,1241.4292,
2242.864,1274.7915,
2239.953,1262.0509,
2237.043,1252.0507,
2234.132,1251.1153,
2231.221,1251.481,
2228.311,1268.2925,
2225.400,1260.1349,
2222.490,1290.4598,
2219.579,1326.4959,
2216.669,1324.5515,
2213.758,1318.6848,
2210.847,1361.9745,
2207.937,1378.9271,
2205.026,1366.263,
2202.116,1394.3569,
2199.205,1403.0129,
2196.294,1428.5329,
2193.384,1463.6115,
2190.473,1454.5053,
2187.563,1504.3798,
2184.652,1512.755,
2181.742,1561.4668,
2178.831,1573.9781,
2175.920,1601.5991,
2173.010,1639.8761,
2170.099,1643.6419,
2167.189,1677.6548,
2164.278,1725.0323,
2161.368,1784.8024,
2158.457,1813.8822,
2155.546,1861.176,
2152.636,1895.1622,
2149.725,1937.1535,
2146.815,2030.4385,
2143.904,1996.5014,
2140.993,2059.4438,
2138.083,2060.0224,
2135.172,2086.2071,
2132.262,2084.4692,
2129.351,2070.6198,
2126.441,2030.6176,
2123.530,1989.9822,
2120.619,1947.8065,
2117.709,1891.6733,
2114.798,1829.6938,
2111.888,1733.9891,
2108.977,1701.918,
2106.067,1644.9799,
2103.156,1579.7437,
2100.245,1547.3875,
2097.335,1565.93,
2094.424,1546.2797,
2091.514,1503.7889,
2088.603,1469.4073,
2085.692,1469.6054,
2082.782,1471.0136,
2079.871,1480.697,
2076.961,1479.6333,
2074.050,1465.1023,
2071.140,1477.1223,
2068.229,1461.293,
2065.318,1460.7093,
2062.408,1487.7161,
2059.497,1467.7142,
2056.587,1444.5378,
2053.676,1458.8907,
2050.766,1476.2203,
2047.855,1439.8307,
2044.944,1451.6507,
2042.034,1430.219,
2039.123,1432.2336,
2036.213,1428.5462,
2033.302,1443.0054,
2030.391,1461.1203,
2027.481,1486.7407,
2024.570,1494.9035,
2021.660,1433.2775,
2018.749,1454.8309,
2015.839,1469.0653,
2012.928,1490.7425,
2010.017,1495.3109,
2007.107,1469.7694,
2004.196,1472.5893,
2001.286,1476.5411,
1998.375,1444.1486,
1995.465,1436.0946,
1992.554,1479.4452,
1989.643,1431.3106,
1986.733,1456.1776,
1983.822,1470.2339,
1980.912,1458.2157,
1978.001,1418.4937,
1975.090,1430.3139,
1972.180,1465.9601,
1969.269,1450.0703,
1966.359,1426.429,
1963.448,1429.0276,
1960.538,1454.7203,
1957.627,1463.9416,
1954.716,1467.2888,
1951.806,1447.4872,
1948.895,1413.4155,
1945.985,1429.009,
1943.074,1428.9249,
1940.164,1406.3268,
1937.253,1395.8054,
1934.342,1402.9306,
1931.432,1387.4381,
1928.521,1386.9605,
1925.611,1377.3557,
1922.700,1383.8294,
1919.790,1414.0741,
1916.879,1391.3977,
1913.968,1391.3725,
1911.058,1418.1678,
1908.147,1423.9282,
1905.237,1392.9412,
1902.326,1406.1009,
1899.415,1379.2372,
1896.505,1356.3329,
1893.594,1382.0885,
1890.684,1406.7933,
1887.773,1390.5133,
1884.863,1405.2497,
1881.952,1406.1226,
1879.041,1413.2353,
1876.131,1430.4051,
1873.220,1373.2287,
1870.310,1370.8727,
1867.399,1395.9752,
1864.489,1392.5308,
1861.578,1400.6714,
1858.667,1435.0397,
1855.757,1399.3499,
1852.846,1408.7802,
1849.936,1386.0236,
1847.025,1447.9687,
1844.114,1442.688,
1841.204,1474.0813,
1838.293,1464.8958,
1835.383,1461.6655,
1832.472,1466.4098,
1829.562,1450.3214,
1826.651,1447.8452,
1823.740,1477.3099,
1820.830,1483.5167,
1817.919,1478.3031,
1815.009,1480.7999,
1812.098,1516.3829,
1809.188,1534.4447,
1806.277,1498.216,
1803.366,1505.6079,
1800.456,1519.6498,
1797.545,1521.8858,
1794.635,1499.31,
1791.724,1514.5206,
1788.813,1533.9861,
1785.903,1564.6231,
1782.992,1549.9607,
1780.082,1541.5674,
1777.171,1539.3761,
1774.261,1553.2302,
1771.350,1560.877,
1768.439,1561.6963,
1765.529,1595.5593,
1762.618,1584.3199,
1759.708,1605.4407,
1756.797,1635.625,
1753.887,1636.1709,
1750.976,1637.7611,
1748.065,1627.9172,
1745.155,1653.2006,
1742.244,1666.3886,
1739.334,1639.3562,
1736.423,1649.2778,
1733.512,1690.3914,
1730.602,1719.5794,
1727.691,1714.6278,
1724.781,1716.881,
1721.870,1744.1275,
1718.960,1787.3754,
1716.049,1751.7483,
1713.138,1780.1398,
1710.228,1731.5463,
1707.317,1741.951,
1704.407,1786.5997,
1701.496,1793.1981,
1698.586,1842.3462,
1695.675,1835.1465,
1692.764,1883.6045,
1689.854,1860.5443,
1686.943,1908.655,
1684.033,1893.7972,
1681.122,1933.6783,
1678.211,2004.6993,
1675.301,2046.2486,
1672.390,2023.5156,
1669.480,2070.8323,
1666.569,2128.6827,
1663.659,2230.4403,
1660.748,2236.3996,
1657.837,2340.206,
1654.927,2378.851,
1652.016,2441.76,
1649.106,2498.648,
1646.195,2550.1662,
1643.285,2583.7422,
1640.374,2643.5039,
1637.463,2697.4379,
1634.553,2757.4439,
1631.642,2896.8734,
1628.732,3034.329,
1625.821,3194.464,
1622.911,3329.6086,
1620.000,3524.8931,
1617.089,3669.4894,
1614.179,3853.1296,
1611.268,4094.2664,
1608.358,4317.8398,
1605.447,4431.1473,
1602.536,4536.155,
1599.626,4559.9338,
1596.715,4597.679,
1593.805,4592.4317,
1590.894,4594.017,
1587.984,4536.3468,
1585.073,4512.9111,
1582.162,4471.9702,
1579.252,4404.639,
1576.341,4341.7091,
1573.431,4296.4817,
1570.520,4251.4493,
1567.610,4209.8255,
1564.699,4127.5971,
1561.788,4086.9948,
1558.878,4012.4159,
1555.967,3957.2517,
1553.057,3871.3758,
1550.146,3793.7314,
1547.235,3744.22,
1544.325,3664.2976,
1541.414,3618.9952,
1538.504,3623.4578,
1535.593,3633.1918,
1532.683,3645.8877,
1529.772,3653.2375,
1526.861,3649.5471,
1523.951,3688.2196,
1521.040,3780.1055,
1518.130,3795.5999,
1515.219,3764.5752,
1512.309,3751.9245,
1509.398,3716.6852,
1506.487,3646.9263,
1503.577,3625.8266,
1500.666,3532.7568,
1497.756,3463.9173,
1494.845,3456.0537,
1491.934,3400.5986,
1489.024,3468.9356,
1486.113,3404.6155,
1483.203,3411.8093,
1480.292,3379.4345,
1477.382,3266.6862,
1474.471,3245.9793,
1471.560,3188.596,
1468.650,3139.7273,
1465.739,3170.9283,
1462.829,3144.0487,
1459.918,3132.5796,
1457.008,3196.0525,
1454.097,3188.5376,
1451.186,3094.0268,
1448.276,3065.0373,
1445.365,3077.2281,
1442.455,3013.8891,
1439.544,2982.3296,
1436.633,2995.0145,
1433.723,2940.2534,
1430.812,2932.375,
1427.902,2933.2093,
1424.991,2968.2766,
1422.081,2966.6226,
1419.170,2963.7828,
1416.259,3033.0404,
1413.349,3023.6968,
1410.438,3022.3728,
1407.528,2975.1631,
1404.617,2957.9433,
1401.707,2924.0396,
1398.796,2874.1583,
1395.885,2855.6545,
1392.975,2814.2485,
1390.064,2715.1181,
1387.154,2582.5677,
1384.243,2391.2682,
1381.332,2303.2683,
1378.422,2305.3402,
1375.511,2517.9895,
1372.601,2805.2187,
1369.690,2905.6678,
1366.780,2932.6316,
1363.869,3009.0227,
1360.958,3110.3192,
1358.048,3125.8292,
1355.137,3156.1095,
1352.227,3238.0942,
1349.316,3328.3685,
1346.406,3392.7784,
1343.495,3411.7967,
1340.584,3479.7321,
1337.674,3480.1958,
1334.763,3472.7744,
1331.853,3535.8261,
1328.942,3673.5735,
1326.032,3672.4313,
1323.121,3725.4293,
1320.210,3775.3414,
1317.300,3827.5596,
1314.389,3881.6394,
1311.479,3886.5305,
1308.568,3858.0158,
1305.657,3852.0368,
1302.747,3855.1568,
1299.836,3927.5176,
1296.926,3980.2626,
1294.015,4171.4819,
1291.105,4329.0671,
1288.194,4415.6707,
1285.283,4513.9994,
1282.373,4563.4609,
1279.462,4594.7864,
1276.552,4637.4617,
1273.641,4645.8763,
1270.731,4628.2526,
1267.820,4654.1184,
1264.909,4599.0335,
1261.999,4536.877,
1259.088,4495.8316,
1256.178,4512.217,
1253.267,4431.7507,
1250.356,4365.7398,
1247.446,4372.7777,
1244.535,4341.8216,
1241.625,4251.4084,
1238.714,4180.2319,
1235.804,4156.8701,
1232.893,4156.395,
1229.982,4060.5914,
1227.072,3919.3628,
1224.161,3914.418,
1221.251,3849.1137,
1218.340,3759.0026,
1215.430,3705.8589,
1212.519,3650.2684,
1209.608,3596.1856,
1206.698,3604.4179,
1203.787,3643.5056,
1200.877,3634.1551,
1197.966,3646.7433,
1195.055,3801.813,
1192.145,3886.2284,
1189.234,4048.7581,
1186.324,4165.106,
1183.413,4228.7304,
1180.503,4274.1083,
1177.592,4288.3953,
1174.681,4289.2517,
1171.771,4227.7144,
1168.860,4285.7652,
1165.950,4284.9247,
1163.039,4291.7558,
1160.129,4243.4678,
1157.218,4183.8189,
1154.307,4146.8732,
1151.397,4134.9347,
1148.486,4153.9773,
1145.576,4141.0689,
1142.665,4157.0513,
1139.754,4118.5072,
1136.844,4064.5556,
1133.933,3998.4545,
1131.023,3956.4052,
1128.112,3926.3779,
1125.202,3883.3702,
1122.291,3849.5933,
1119.380,3767.8254,
1116.470,3813.7169,
1113.559,3750.5558,
1110.649,3710.7296,
1107.738,3675.7274,
1104.828,3665.1936,
1101.917,3678.3039,
1099.006,3671.4472,
1096.096,3662.2137,
1093.185,3659.5797,
1090.275,3708.7405,
1087.364,3785.5567,
1084.453,3846.873,
1081.543,3937.1081,
1078.632,4019.808,
1075.722,4025.59,
1072.811,4054.9502,
1069.901,3908.2424,
1066.990,3894.1417,
1064.079,3888.6114,
1061.169,3860.4168,
1058.258,3811.8484,
1055.348,3780.5481,
1052.437,3797.6708,
1049.527,3808.7372,
1046.616,3792.2295,
1043.705,3801.1657,
1040.795,3784.5814,
1037.884,3753.6512,
1034.974,3748.8995,
1032.063,3775.7595,
1029.153,3787.5295,
1026.242,3822.1277,
1023.331,3773.3782,
1020.421,3783.5909,
1017.510,3807.5024,
1014.600,3857.8616,
1011.689,3898.6871,
1008.778,3894.2989,
1005.868,4040.4407,
1002.957,4159.1695,
1000.047,4308.4151,
997.136,4404.9484,
994.226,4390.6373,
991.315,4326.8082,
988.404,4295.298,
985.494,4185.0324,
982.583,4125.0735,
979.673,4060.7699,
976.762,4057.9881,
973.852,4038.1082,
970.941,3992.3365,
968.030,3985.4849,
965.120,4014.2175,
962.209,3976.7056,
959.299,4011.4535,
956.388,4041.2542,
953.477,4046.8537,
950.567,4059.1975,
947.656,4108.3642,
944.746,4077.7802,
941.835,4150.068,
938.925,4200.2775,
936.014,4235.5847,
933.103,4268.5581,
930.193,4287.5857,
927.282,4250.1752,
924.372,4209.5861,
921.461,4217.6302,
918.551,4167.1863,
915.640,4097.6289,
912.729,4036.4432,
909.819,3971.8131,
906.908,3914.5282,
903.998,3954.3247,
901.087,3954.5544,
898.176,3959.3505,
895.266,3991.6885,
892.355,4030.9773,
889.445,4007.4778,
886.534,4059.1371,
883.624,4119.8374,
880.713,4170.9135,
877.802,4202.9754,
874.892,4214.8235,
871.981,4210.0076,
869.071,4109.7581,
866.160,4106.8642,
863.250,4101.8425,
860.339,4099.6084,
857.428,4110.3575,
854.518,4092.027,
851.607,4045.4311,
848.697,4058.6973,
845.786,4057.4767,
842.875,4084.4271,
839.965,4158.9431,
837.054,4184.3564,
834.144,4182.6989,
831.233,4181.7084,
828.323,4197.6959,
825.412,4228.2194,
822.501,4243.5236,
819.591,4166.6685,
816.680,4162.7724,
813.770,4116.6403,
810.859,4041.9947,
807.949,3975.5554,
805.038,3952.0763,
802.127,3949.6069,
799.217,3946.3934,
796.306,3903.9423,
793.396,3892.6195,
790.485,3939.7474,
787.574,4001.0181,
784.664,4096.9712,
781.753,4090.2196,
778.843,4114.151,
775.932,4152.3009,
773.022,4151.4587,
770.111,4132.6544,
767.200,4047.6306,
764.290,4002.8829,
761.379,3968.8939,
758.469,3943.0252,
755.558,3963.1107,
752.648,3920.7513,
749.737,3839.9154,
746.826,3733.7729,
743.916,3582.9388,
741.005,3340.4612,
738.095,2872.0083,
735.184,2365.8874,
732.274,2284.7178,
729.363,2648.7477,
726.452,3266.3408,
723.542,3675.8939,
720.631,3868.1027,
717.721,3957.61,
714.810,4005.9317,
711.899,4031.0977,
708.989,3995.593,
706.078,4034.6388,
703.168,4027.98,
700.257,4005.823,
697.347,3998.7218,
694.436,4031.6112,
691.525,4003.4781,
688.615,4020.0158,
685.704,4035.9652,
682.794,4041.2473,
679.883,4049.8259,
676.973,4104.3192,
674.062,4167.0596,
671.151,4193.3067,
668.241,4171.9829,
665.330,4116.5641,
662.420,4120.5577,
659.509,4160.1058,
656.598,4205.7435,
653.688,4269.5011,
650.777,4381.9411,
647.867,4428.1282,
644.956,4451.9963,
642.046,4413.94,
639.135,4330.139,
636.224,4261.0925,
633.314,4204.7229,
630.403,4205.1553,
627.493,4175.4313,
624.582,4115.4361,
621.672,4133.652,
618.761,4097.8979,
615.850,4089.6809,
612.940,4114.9163,
610.029,4154.9554,
607.119,4134.425,
604.208,4103.9745,
601.297,4089.8824,
598.387,4078.4894,
595.476,4053.9981,
592.566,4028.8119,
589.655,4039.2765,
586.745,4016.9972,
583.834,3957.1733,
580.923,3884.9912,
578.013,3821.4277,
575.102,3877.7943,
572.192,3957.0276,
569.281,4010.514,
566.371,4061.3845,
563.460,4131.9835,
560.549,4208.1029,
557.639,4259.1064,
554.728,4264.2383,
551.818,4357.0959,
548.907,4334.7161,
545.996,4317.0947,
543.086,4333.3816,
540.175,4338.0535,
537.265,4311.5767,
534.354,4264.7516,
531.444,4225.8671,
528.533,4221.0856,
525.622,4245.14,
522.712,4267.9708,
519.801,4287.3945,
516.891,4297.4014,
513.980,4282.6898,
511.070,4365.8967,
508.159,4405.6731,
505.248,4403.1145,
502.338,4383.7923,
499.427,4466.3784,
496.517,4453.3043,
493.606,4438.4887,
490.695,4465.4775,
487.785,4487.8015,
484.874,4441.6158,
481.964,4456.7334,
479.053,4495.7829,
476.143,4409.7711,
473.232,4445.381,
470.321,4421.9623,
467.411,4393.7978,
464.500,4432.6574,
461.590,4404.3251,
458.679,4402.4282,
455.769,4441.0869,
452.858,4516.9997,
449.947,4542.2094,
447.037,4517.6437,
444.126,4493.9386,
441.216,4490.2114,
438.305,4512.3074,
435.395,4495.7059,
432.484,4469.1217,
429.573,4451.7001,
426.663,4474.5043,
423.752,4465.2163,
420.842,4448.9579,
417.931,4475.4522,
415.020,4616.5068,
412.110,4692.3415,
409.199,4751.1378,
406.289,4774.0599,
403.378,4739.3084,
400.468,4719.6525,
397.557,4672.7572,
394.646,4591.2797,
391.736,4469.377,
388.825,4313.2511,
385.915,4241.2975,
383.004,4274.9126,
380.094,4421.0969,
377.183,4513.6514,
374.272,4620.2493,
371.362,4713.9815,
368.451,4777.9281,
365.541,4819.9581,
362.630,4829.7363,
359.719,4846.725,
356.809,4892.7311,
353.898,4931.6686,
350.988,4921.7605,
348.077,4895.0819,
345.167,4874.1535,
342.256,4909.2658,
339.345,4910.3406,
336.435,4925.9704,
333.524,4988.2206,
330.614,5015.0462,
327.703,5038.2638,
324.793,5060.6243,
321.882,5084.6003,
318.971,5177.5307,
316.061,5266.0194,
313.150,5347.0845,
310.240,5416.8434,
307.329,5449.3898,
304.418,5480.0691,
301.508,5488.1965,
298.597,5434.8865,
295.687,5386.3544,
292.776,5412.0419,
289.866,5584.3344,
286.955,6091.8388,
284.044,6493.9072,
281.134,6827.5655,
278.223,7099.6614,
275.313,7306.7178,
272.402,7540.3303,
269.492,7738.5276,
266.581,7888.1371,
263.670,8136.628,
260.760,8263.2252,
257.849,8329.2859,
254.939,8374.7866,
252.028,8417.358,
249.117,8455.3027,
246.207,8465.0857,
243.296,8402.1305,
240.386,8354.2365,
237.475,8290.1144,
234.565,8211.6768,
231.654,8143.7512,
228.743,8101.7573,
225.833,8067.9596,
222.922,8032.9924,
220.012,7939.0088,
217.101,7877.4599,
214.191,7816.3065,
211.280,7719.5539,
208.369,7651.149,
205.459,7556.6964,
202.548,7453.3583,
199.638,7418.5271,
196.727,7370.4637,
193.816,7318.7014,
190.906,7269.0099,
187.995,7287.1105,
185.085,7285.8093,
182.174,7281.4886,
179.264,7296.6666,
176.353,7266.9768,
173.442,7244.6617,
170.532,7229.4864,
167.621,7170.3664,
164.711,7019.8297,
161.800,6790.7301,
158.890,6475.4894,
155.979,6065.2963,
153.068,5602.4647,
150.158,5063.151,
147.247,4332.9936,
144.337,3583.7385,
141.426,2833.3479,
138.516,2089.9317,
135.605,1484.5795,
132.694,1023.0769,
129.784,685.63731,
126.873,456.08064,
123.963,312.06401,
121.052,214.29542,
118.141,153.61375,
115.231,128.50504,
112.320,105.24229,
109.410,84.51154,
106.499,69.55628,
103.589,64.133982,
100.678,58.300674,
97.767,47.636611,
94.857,45.989022,
91.946,45.375,
89.036,44.020225,
86.125,35.509762,
83.215,32.313159,
80.304,32.332731,
77.393,35.16541,
74.483,37.99554,
71.572,35.751479,
68.662,28.613058,
65.751,20.842096,
62.840,21.746914,
59.930,25.749572,
57.019,27.159736,
54.109,23.194874,
51.198,20.676609,
48.288,21.403312,
45.377,24.920203,
42.466,24.313903,
39.556,20.799407,
36.645,17.288456,
33.735,18.971242,
30.824,19.828791,
27.914,14.920564,
25.003,20.601375,
22.092,24.052095,
19.182,23.512297,
16.271,27.709238,
13.361,77.421209,
10.450,183.278,
7.539,415.1187,
4.629,641.63164,
1.718,741.35493,
-1.192,558.70306,
-4.103,312.96797,
-7.013,118.29924,
-9.924,1.375,
