,PL9C47~1,
Raman shift [1/cm],Intensity,
729.363,3286.9013,
726.452,3581.9085,
723.542,3807.7293,
720.631,3877.4654,
717.721,3877.9396,
714.810,3881.8749,
711.899,3900.8477,
708.989,3865.343,
706.078,3894.7732,
703.168,3857.1907,
700.257,3826.8873,
697.347,3819.6908,
694.436,3800.7142,
691.525,3822.4169,
688.615,3800.7107,
685.704,3810.5949,
682.794,3836.8698,
679.883,3814.9632,
676.973,3855.8331,
674.062,3875.6105,
671.151,3856.2635,
668.241,3827.6517,
665.330,3843.0704,
662.420,3863.0387,
659.509,3851.8867,
656.598,3851.3472,
653.688,3855.2237,
650.777,3833.7451,
647.867,3881.5248,
644.956,3882.8377,
642.046,3887.9046,
639.135,3910.0421,
636.224,3936.0812,
633.314,3927.3479,
630.403,3907.9799,
627.493,3922.2421,
624.582,3969.2456,
621.672,3992.2134,
618.761,3979.4461,
615.850,4020.306,
612.940,4067.7126,
610.029,4085.363,
607.119,4068.7808,
604.208,4010.3239,
601.297,4014.045,
598.387,4060.0427,
595.476,4098.3601,
592.566,4005.486,
589.655,4022.1674,
586.745,4024.9361,
583.834,3992.3891,
580.923,3947.0065,
578.013,3927.3882,
575.102,3925.5665,
572.192,3952.4203,
569.281,4006.67,
566.371,4065.3668,
563.460,4073.9469,
560.549,4075.125,
557.639,4078.0792,
554.728,4092.2839,
551.818,4189.8234,
548.907,4176.9979,
545.996,4145.7941,
543.086,4135.6546,
540.175,4156.678,
537.265,4181.3019,
534.354,4212.7011,
531.444,4239.3049,
528.533,4252.3875,
525.622,4284.2013,
522.712,4325.7099,
519.801,4366.4552,
516.891,4402.8547,
513.980,4436.1494,
511.070,4480.6815,
508.159,4538.7181,
505.248,4609.1627,
502.338,4687.3509,
499.427,4695.0692,
496.517,4757.6502,
493.606,4815.5657,
490.695,4833.5247,
487.785,4800.4237,
484.874,4837.1296,
481.964,4870.0917,
479.053,4867.5778,
476.143,4798.4611,
473.232,4842.325,
470.321,4835.3365,
467.411,4810.4043,
464.500,4815.8063,
461.590,4763.7359,
458.679,4796.4503,
455.769,4816.5362,
452.858,4781.2152,
449.947,4830.1068,
447.037,4815.8546,
444.126,4789.4038,
441.216,4775.8874,
438.305,4803.3169,
435.395,4806.4694,
432.484,4783.2036,
429.573,4760.3551,
