,PLC847~1,
2420.409,605.41657,
2417.498,616.49158,
2414.588,634.03225,
2411.677,612.5,
2408.767,621.10039,
2405.856,635.24292,
2402.946,625.23816,
2400.035,630.09625,
2397.124,643.07218,
2394.214,648.03881,
2391.303,630.89228,
2388.393,634.72559,
2385.482,636.5,
2382.571,666.3867,
2379.661,633.96532,
2376.750,646.91359,
2373.840,635.98766,
2370.929,652.21843,
2368.019,658.22354,
2365.108,650.42932,
2362.197,679.20968,
2359.287,679.72674,
2356.376,665.51937,
2353.466,678.72777,
2350.555,672.68504,
2347.645,680.42052,
2344.734,679.77188,
2341.823,697.18492,
2338.913,668.09852,
2336.002,684.39944,
2333.092,693.86792,
2330.181,692.51789,
2327.270,715.23488,
2324.360,694.65092,
2321.449,710.43878,
2318.539,712.45718,
2315.628,700.03837,
2312.718,731.71368,
2309.807,701.18313,
2306.896,706.4687,
2303.986,702.76631,
2301.075,715.96808,
2298.165,719.09618,
2295.254,708.73697,
2292.344,714.60792,
2289.433,707.18727,
2286.522,727.38827,
2283.612,736.66964,
2280.701,743.15469,
2277.791,750.6603,
2274.880,751.71805,
2271.969,741.88683,
2269.059,754.23026,
2266.148,751.82721,
2263.238,763.69304,
2260.327,770.25872,
2257.417,777.41611,
2254.506,770.73648,
2251.595,776.64181,
2248.685,788.54804,
2245.774,787.0935,
2242.864,801.53739,
2239.953,811.03803,
2237.043,795.2275,
2234.132,797.84806,
2231.221,790.81522,
2228.311,811.11595,
2225.400,831.85266,
2222.490,811.17105,
2219.579,826.7057,
2216.669,828.06916,
2213.758,836.33009,
2210.847,845.27582,
2207.937,837.78503,
2205.026,878.16794,
2202.116,850.84181,
2199.205,879.33694,
2196.294,879.26003,
2193.384,878.31551,
2190.473,888.36385,
2187.563,904.62567,
2184.652,932.00612,
2181.742,942.27295,
2178.831,961.00979,
2175.920,989.99181,
2173.010,1009.1009,
2170.099,1056.8284,
2167.189,1099.9018,
2164.278,1160.0487,
2161.368,1198.4986,
2158.457,1264.9319,
2155.546,1332.9991,
2152.636,1378.8563,
2149.725,1443.2651,
2146.815,1523.0974,
2143.904,1550.3104,
2140.993,1584.5793,
2138.083,1612.3116,
2135.172,1605.5252,
2132.262,1598.1188,
2129.351,1575.8654,
2126.441,1547.4126,
2123.530,1507.9051,
2120.619,1441.7391,
2117.709,1347.062,
2114.798,1299.8036,
2111.888,1239.951,
2108.977,1182.2616,
2106.067,1112.9638,
2103.156,1093.1008,
2100.245,1031.4868,
2097.335,1009.8979,
2094.424,999.27691,
2091.514,983.79036,
2088.603,986.27882,
2085.692,972.22496,
2082.782,955.89766,
2079.871,937.53501,
2076.961,975.65857,
2074.050,932.91818,
2071.140,923.59179,
2068.229,940.7591,
2065.318,944.86923,
2062.408,940.25793,
2059.497,935.4583,
2056.587,915.82567,
2053.676,934.73204,
2050.766,960.72945,
2047.855,904.46829,
2044.944,939.36217,
2042.034,941.30911,
2039.123,902.71886,
2036.213,900.78671,
2033.302,917.9347,
2030.391,929.58455,
2027.481,926.80494,
2024.570,917.75732,
2021.660,946.60786,
2018.749,921.96813,
2015.839,907.96194,
2012.928,906.79866,
2010.017,918.39577,
2007.107,914.35792,
2004.196,916.44054,
2001.286,929.66609,
1998.375,909.79921,
1995.465,930.03125,
1992.554,905.94733,
1989.643,888.94933,
1986.733,885.92807,
1983.822,894.76957,
1980.912,903.18322,
1978.001,896.72077,
1975.090,889.85268,
1972.180,895.46678,
1969.269,884.89656,
1966.359,881.66209,
1963.448,866.08124,
1960.538,873.67265,
1957.627,881.84985,
1954.716,837.82143,
1951.806,873.66191,
1948.895,839.3927,
1945.985,849.58497,
1943.074,864.37825,
1940.164,849.75935,
1937.253,816.01766,
1934.342,836.31228,
1931.432,849.9858,
1928.521,819.86269,
1925.611,822.5908,
1922.700,816.21133,
1919.790,814.36126,
1916.879,854.50077,
1913.968,809.55902,
1911.058,822.88739,
1908.147,834.66198,
1905.237,790.25004,
1902.326,822.51036,
1899.415,833.21951,
1896.505,811.22873,
1893.594,797.94821,
1890.684,831.15346,
1887.773,830.28499,
1884.863,812.94875,
1881.952,846.37465,
1879.041,845.6137,
1876.131,814.43988,
1873.220,827.67707,
1870.310,785.01578,
1867.399,795.27609,
1864.489,793.09668,
1861.578,834.46139,
1858.667,857.75446,
1855.757,873.93079,
1852.846,837.99231,
1849.936,824.73324,
1847.025,825.31505,
1844.114,866.71883,
1841.204,867.89161,
1838.293,873.48337,
1835.383,885.686,
1832.472,865.55739,
1829.562,848.58359,
1826.651,874.16732,
1823.740,862.47697,
1820.830,875.87815,
1817.919,864.58372,
1815.009,868.20611,
1812.098,891.94093,
1809.188,873.86439,
1806.277,889.12376,
1803.366,881.84936,
1800.456,903.48923,
1797.545,919.0249,
1794.635,910.8211,
1791.724,949.70394,
1788.813,927.49614,
1785.903,919.9554,
1782.992,932.08569,
1780.082,916.76339,
1777.171,905.50482,
1774.261,940.65535,
1771.350,956.64874,
1768.439,945.7142,
1765.529,965.4102,
1762.618,960.42185,
1759.708,955.16312,
1756.797,969.49242,
1753.887,976.62828,
1750.976,981.03796,
1748.065,977.97005,
1745.155,975.13871,
1742.244,992.05342,
1739.334,944.35413,
1736.423,967.25133,
1733.512,986.04471,
1730.602,984.75198,
1727.691,1011.3681,
1724.781,1047.0302,
1721.870,1049.6714,
1718.960,1052.6112,
1716.049,1029.1697,
1713.138,1049.2949,
1710.228,1025.6505,
1707.317,1006.4623,
1704.407,1097.0349,
1701.496,1077.4189,
1698.586,1061.5642,
1695.675,1057.6929,
1692.764,1092.5287,
1689.854,1083.0197,
1686.943,1085.3988,
1684.033,1104.0281,
1681.122,1068.1287,
1678.211,1111.0812,
1675.301,1156.3612,
1672.390,1175.7273,
1669.480,1251.1069,
1666.569,1203.0332,
1663.659,1244.7777,
1660.748,1261.9435,
1657.837,1284.0189,
1654.927,1264.7258,
1652.016,1356.6495,
1649.106,1323.3813,
1646.195,1358.7637,
1643.285,1371.0039,
1640.374,1435.9181,
1637.463,1456.5989,
1634.553,1517.1946,
1631.642,1564.0103,
1628.732,1611.0214,
1625.821,1698.5373,
1622.911,1755.1788,
1620.000,1967.7913,
1617.089,2012.6443,
1614.179,2174.8186,
1611.268,2302.7412,
1608.358,2351.3461,
1605.447,2523.2157,
1602.536,2553.0696,
1599.626,2548.0605,
1596.715,2549.3152,
1593.805,2512.8324,
1590.894,2515.5454,
1587.984,2489.6511,
1585.073,2453.169,
1582.162,2454.1791,
1579.252,2389.2176,
1576.341,2364.0862,
1573.431,2368.5486,
1570.520,2323.1086,
1567.610,2313.7158,
1564.699,2277.7985,
1561.788,2242.3734,
1558.878,2209.6033,
1555.967,2176.6981,
1553.057,2088.3111,
1550.146,2050.6454,
1547.235,2002.5513,
1544.325,1951.7962,
1541.414,1925.9185,
1538.504,1905.2792,
1535.593,1897.0131,
1532.683,1849.1824,
1529.772,1797.3812,
1526.861,1775.544,
1523.951,1739.9726,
1521.040,1714.9558,
1518.130,1667.4562,
1515.219,1708.6194,
1512.309,1712.6531,
1509.398,1663.8631,
1506.487,1671.7756,
1503.577,1671.8799,
1500.666,1686.2395,
1497.756,1640.5334,
1494.845,1591.8997,
1491.934,1577.4244,
1489.024,1554.3246,
1486.113,1536.8101,
1483.203,1524.842,
1480.292,1489.5595,
1477.382,1462.4855,
1474.471,1491.2647,
1471.560,1433.2874,
1468.650,1398.6174,
1465.739,1398.3429,
1462.829,1408.2586,
1459.918,1418.4724,
1457.008,1416.4076,
1454.097,1413.7351,
1451.186,1393.7959,
1448.276,1382.2692,
1445.365,1408.5695,
1442.455,1370.4674,
1439.544,1335.2112,
1436.633,1355.5199,
1433.723,1368.6427,
1430.812,1324.4708,
1427.902,1286.5451,
1424.991,1288.4406,
1422.081,1255.4708,
1419.170,1242.1313,
1416.259,1247.7906,
1413.349,1205.696,
1410.438,1180.3035,
1407.528,1214.7682,
1404.617,1235.3257,
1401.707,1223.3712,
1398.796,1234.7412,
1395.885,1261.3937,
1392.975,1255.9371,
1390.064,1236.7341,
1387.154,1228.5278,
1384.243,1213.2582,
1381.332,1209.9146,
1378.422,1272.6881,
1375.511,1334.5157,
1372.601,1430.4217,
1369.690,1373.3511,
1366.780,1428.2389,
1363.869,1537.7626,
1360.958,1623.3367,
1358.048,1688.0653,
1355.137,1694.524,
1352.227,1692.0556,
1349.316,1729.5526,
1346.406,1782.4905,
1343.495,1850.4339,
1340.584,1916.4279,
1337.674,1964.6825,
1334.763,2024.1471,
1331.853,2014.8748,
1328.942,2064.31,
1326.032,2101.4936,
1323.121,2162.5904,
1320.210,2200.1458,
1317.300,2272.6548,
1314.389,2325.7502,
1311.479,2351.5387,
1308.568,2387.8676,
1305.657,2431.4813,
1302.747,2492.2599,
1299.836,2559.3453,
1296.926,2627.8839,
1294.015,2743.7186,
1291.105,2841.8374,
1288.194,2923.9906,
1285.283,2951.524,
1282.373,3040.2966,
1279.462,3138.3618,
1276.552,3216.5947,
1273.641,3283.2764,
1270.731,3320.206,
1267.820,3323.0316,
1264.909,3325.2571,
1261.999,3243.733,
1259.088,3250.1179,
1256.178,3234.2273,
1253.267,3179.3307,
1250.356,3133.0236,
1247.446,3001.7413,
1244.535,2888.2813,
1241.625,2789.8891,
1238.714,2674.6865,
1235.804,2625.704,
1232.893,2577.7589,
1229.982,2535.2615,
1227.072,2469.1738,
1224.161,2457.776,
1221.251,2419.2745,
1218.340,2385.1222,
1215.430,2330.5582,
1212.519,2287.8031,
1209.608,2270.7037,
1206.698,2267.479,
1203.787,2314.1433,
1200.877,2392.7199,
1197.966,2380.1317,
1195.055,2436.6677,
1192.145,2500.5967,
1189.234,2589.2184,
1186.324,2610.5893,
1183.413,2625.6472,
1180.503,2637.8803,
1177.592,2594.1466,
1174.681,2602.1507,
1171.771,2550.5109,
1168.860,2507.6426,
1165.950,2467.217,
1163.039,2470.3728,
1160.129,2479.0391,
1157.218,2482.9422,
1154.307,2454.447,
1151.397,2400.3719,
1148.486,2396.1456,
1145.576,2422.5385,
1142.665,2423.4265,
1139.754,2408.8547,
1136.844,2396.3961,
1133.933,2374.3183,
1131.023,2353.9465,
1128.112,2340.1436,
1125.202,2330.9831,
1122.291,2333.5027,
1119.380,2340.3874,
1116.470,2328.9145,
1113.559,2358.43,
1110.649,2353.0934,
1107.738,2347.6433,
1104.828,2364.4796,
1101.917,2396.1513,
1099.006,2406.253,
1096.096,2335.8976,
1093.185,2358.7257,
1090.275,2357.2629,
1087.364,2372.9669,
1084.453,2394.5616,
1081.543,2393.668,
1078.632,2395.1099,
1075.722,2422.4731,
1072.811,2385.1754,
1069.901,2408.7535,
1066.990,2412.1167,
1064.079,2441.0816,
1061.169,2451.1862,
1058.258,2477.7205,
1055.348,2515.7362,
1052.437,2518.2235,
1049.527,2553.9098,
1046.616,2590.4006,
1043.705,2595.2708,
1040.795,2589.115,
1037.884,2622.9246,
1034.974,2656.1482,
1032.063,2647.6386,
1029.153,2640.4734,
1026.242,2656.9076,
1023.331,2655.0002,
1020.421,2675.413,
1017.510,2680.0178,
1014.600,2687.9191,
1011.689,2710.9118,
1008.778,2746.3603,
1005.868,2844.9093,
1002.957,2890.5081,
1000.047,3008.884,
997.136,3122.1537,
994.226,3174.2846,
991.315,3160.0594,
988.404,3113.4207,
985.494,3065.6561,
982.583,3027.9676,
979.673,3009.3304,
976.762,2998.629,
973.852,3021.4626,
970.941,3053.7217,
968.030,3048.8988,
965.120,3045.389,
962.209,3018.9602,
959.299,3056.2867,
956.388,3069.0203,
953.477,3079.886,
950.567,3086.6445,
947.656,3051.7336,
944.746,3084.0167,
941.835,3064.4449,
938.925,3083.8479,
936.014,3090.9359,
933.103,3074.5541,
930.193,3042.1151,
927.282,2991.2626,
924.372,2968.4312,
921.461,2961.0816,
918.551,2918.2537,
915.640,2886.3753,
912.729,2886.9886,
909.819,2891.607,
906.908,2854.5403,
903.998,2872.3841,
901.087,2881.319,
898.176,2885.886,
895.266,2907.5439,
892.355,2957.1383,
889.445,3003.298,
886.534,3009.3441,
883.624,3040.7774,
880.713,3070.3003,
877.802,3094.227,
874.892,3111.9485,
871.981,3108.3952,
869.071,3061.6121,
866.160,3039.0108,
863.250,3036.6936,
860.339,3042.2899,
857.428,3041.8651,
854.518,3025.5371,
851.607,2992.2544,
848.697,2988.5635,
845.786,2969.2603,
842.875,2958.5396,
839.965,2980.6847,
837.054,3013.1186,
834.144,2979.1397,
831.233,2964.5006,
828.323,2951.5977,
825.412,2949.5832,
822.501,2950.6486,
819.591,2873.7935,
816.680,2861.0833,
813.770,2835.9459,
810.859,2819.3413,
807.949,2814.3976,
805.038,2811.1018,
802.127,2807.8093,
799.217,2795.5737,
796.306,2803.419,
793.396,2772.4003,
790.485,2720.8713,
787.574,2763.0952,
784.664,2752.4338,
781.753,2734.3964,
778.843,2739.7322,
775.932,2768.3146,
773.022,2809.4882,
770.111,2860.9957,
767.200,2821.1052,
764.290,2809.2336,
761.379,2797.5024,
758.469,2775.8259,
755.558,2768.5032,
752.648,2735.1044,
749.737,2758.5283,
746.826,2733.4725,
743.916,2675.8895,
741.005,2635.3862,
738.095,2519.2878,
735.184,2391.8055,
732.274,2331.7749,
729.363,2400.8765,
726.452,2577.2407,
723.542,2653.3237,
720.631,2678.1426,
717.721,2704.5496,
714.810,2726.3522,
711.899,2748.0347,
708.989,2793.2225,
706.078,2763.8518,
703.168,2718.2451,
700.257,2701.3389,
697.347,2711.6305,
694.436,2707.5835,
691.525,2673.8237,
688.615,2652.035,
685.704,2659.041,
682.794,2687.4574,
679.883,2711.0491,
676.973,2656.5558,
674.062,2641.6715,
671.151,2646.5133,
668.241,2672.8921,
665.330,2728.084,
662.420,2719.298,
659.509,2717.5,
656.598,2694.5643,
653.688,2671.6313,
650.777,2696.0671,
647.867,2712.7899,
644.956,2704.117,
642.046,2692.354,
639.135,2689.2249,
636.224,2699.6592,
633.314,2731.4167,
630.403,2760.1924,
627.493,2757.9848,
624.582,2740.8583,
621.672,2782.834,
618.761,2803.4985,
615.850,2836.4984,
612.940,2855.4262,
610.029,2852.262,
607.119,2868.8442,
604.208,2862.6899,
601.297,2861.4941,
598.387,2856.3342,
595.476,2841.174,
592.566,2869.5085,
589.655,2846.6407,
586.745,2804.5939,
583.834,2774.5504,
580.923,2792.59,
578.013,2807.5,
575.102,2775.3639,
572.192,2772.7953,
569.281,2821.9834,
566.371,2852.5057,
563.460,2811.761,
560.549,2819.3258,
557.639,2841.9344,
554.728,2831.9143,
551.818,2870.1498,
548.907,2881.5471,
545.996,2892.8309,
543.086,2916.7269,
540.175,2959.5525,
537.265,2982.0555,
534.354,2962.9104,
531.444,2933.1561,
528.533,2927.4247,
525.622,2968.5499,
522.712,2979.3203,
519.801,3032.4357,
516.891,3109.9268,
513.980,3077.4064,
511.070,3075.9087,
508.159,3125.2118,
505.248,3208.5435,
502.338,3298.0256,
499.427,3281.8171,
496.517,3298.9949,
493.606,3324.2488,
490.695,3345.2445,
487.785,3372.1871,
484.874,3359.052,
481.964,3350.7458,
479.053,3353.787,
476.143,3359.1627,
473.232,3371.7299,
470.321,3344.8725,
467.411,3302.8892,
464.500,3278.1206,
461.590,3302.6243,
458.679,3313.3521,
455.769,3324.6917,
452.858,3344.3293,
449.947,3361.8997,
447.037,3405.5462,
444.126,3455.5303,
441.216,3488.2981,
438.305,3441.0584,
435.395,3492.8517,
432.484,3534.7523,
429.573,3538.2524,
426.663,3485.8027,
423.752,3527.5297,
420.842,3539.2797,
417.931,3539.1961,
415.020,3573.3222,
412.110,3634.4923,
409.199,3681.9278,
406.289,3699.8907,
403.378,3673.4565,
400.468,3660.6046,
397.557,3652.3868,
394.646,3641.2277,
391.736,3621.3068,
388.825,3615.273,
385.915,3603.9205,
383.004,3608.0639,
380.094,3642.1488,
377.183,3694.0697,
374.272,3756.2647,
371.362,3792.0851,
368.451,3784.6914,
365.541,3837.2289,
362.630,3846.0376,
359.719,3848.6032,
356.809,3868.0826,
353.898,3910.7641,
350.988,3872.5912,
348.077,3838.6314,
345.167,3859.446,
342.256,3878.1227,
339.345,3921.2317,
336.435,3933.1254,
333.524,3878.5804,
330.614,3912.8576,
327.703,3911.1783,
324.793,3901.0467,
321.882,3905.5649,
318.971,3932.3288,
316.061,3953.2195,
313.150,3962.4976,
310.240,3952.8501,
307.329,4014.6734,
304.418,4011.2309,
301.508,3968.4415,
298.597,3934.3823,
295.687,3934.8862,
292.776,3954.0001,
289.866,4016.9556,
286.955,4199.4208,
284.044,4260.92,
281.134,4338.5243,
278.223,4442.7213,
275.313,4492.0906,
272.402,4535.6115,
269.492,4607.0279,
266.581,4711.0765,
263.670,4733.1319,
260.760,4791.2159,
257.849,4857.747,
254.939,4912.7882,
252.028,4906.2616,
249.117,4932.737,
246.207,4960.113,
243.296,4931.5635,
240.386,4877.5666,
237.475,4846.6581,
234.565,4840.2699,
231.654,4838.8092,
228.743,4773.4834,
225.833,4732.5126,
222.922,4745.7821,
220.012,4687.4977,
217.101,4640.5292,
214.191,4616.5269,
211.280,4633.2585,
208.369,4635.1728,
205.459,4600.366,
202.548,4561.5391,
199.638,4642.8118,
196.727,4649.7043,
193.816,4651.2297,
190.906,4672.0841,
187.995,4688.7366,
185.085,4661.4001,
182.174,4641.1501,
179.264,4702.5852,
176.353,4711.4223,
173.442,4713.2251,
170.532,4709.6276,
167.621,4667.811,
164.711,4610.7756,
161.800,4483.7282,
158.890,4232.5432,
155.979,4067.8093,
153.068,3767.0405,
150.158,3347.7149,
147.247,2884.6357,
144.337,2431.8602,
141.426,1956.3278,
138.516,1439.4492,
135.605,1028.5569,
132.694,695.36444,
129.784,439.67488,
126.873,286.63709,
123.963,192.33322,
121.052,130.33554,
118.141,94.640439,
115.231,78.867452,
112.320,66.145461,
109.410,56.545513,
106.499,51.560427,
103.589,46.017964,
100.678,41.413513,
97.767,38.569763,
94.857,35.728044,
91.946,32.081335,
89.036,27.596817,
86.125,21.923175,
83.215,23.154602,
80.304,24.781702,
77.393,22.657192,
74.483,24.465405,
71.572,22.963535,
68.662,18.569267,
65.751,19.275719,
62.840,16.609788,
59.930,14.436431,
57.019,17.961841,
54.109,11.33407,
51.198,8.0080464,
48.288,11.471688,
45.377,7.9547975,
42.466,11.858851,
39.556,19.845356,
36.645,21.951926,
33.735,17.826764,
30.824,11.953791,
27.914,7.0455645,
25.003,10.858462,
22.092,11.562573,
19.182,7.8890087,
16.271,19.780341,
13.361,82.661201,
10.450,177.04296,
7.539,261.53912,
4.629,154.93508,
1.718,-61.717678,
-1.192,-375.43272,
-4.103,-345.61801,
-7.013,-208.98927,
-9.924,0.5,
