,PL25F9~1,
Raman shift [1/cm],Intensity,
662.420,1130.2405,
659.509,1120.4462,
656.598,1129.0212,
653.688,1139.4433,
650.777,1108.7931,
647.867,1135.8682,
644.956,1138.7792,
642.046,1129.8268,
639.135,1121.1327,
636.224,1125.6522,
633.314,1081.1916,
630.403,1080.5168,
627.493,1096.7087,
624.582,1106.9904,
621.672,1089.5666,
618.761,1117.7527,
615.850,1103.1825,
612.940,1092.7549,
610.029,1109.4804,
607.119,1107.1115,
604.208,1120.3653,
601.297,1112.9135,
598.387,1091.5627,
595.476,1069.7608,
592.566,1057.9548,
589.655,1062.3539,
586.745,1043.7426,
583.834,1012.8987,
580.923,1005.766,
578.013,987.71712,
575.102,1021.3054,
572.192,1053.4478,
569.281,1062.8276,
566.371,1079.2627,
563.460,1104.1555,
560.549,1111.9259,
557.639,1108.5322,
554.728,1107.3386,
551.818,1146.3544,
548.907,1162.7974,
545.996,1167.0974,
543.086,1164.0296,
540.175,1155.4645,
537.265,1168.6363,
534.354,1146.7837,
531.444,1109.286,
528.533,1086.0688,
525.622,1145.0408,
522.712,1132.9981,
519.801,1134.0596,
516.891,1162.6575,
513.980,1166.529,
511.070,1183.075,
508.159,1197.0385,
505.248,1202.6217,
502.338,1195.4683,
499.427,1181.5754,
496.517,1204.4608,
493.606,1219.4911,
490.695,1214.8661,
487.785,1257.9744,
484.874,1224.8091,
481.964,1196.2305,
479.053,1184.6687,
476.143,1175.4532,
473.232,1200.7735,
470.321,1198.224,
467.411,1177.2772,
464.500,1154.6811,
461.590,1147.0237,
458.679,1172.94,
455.769,1194.2997,
452.858,1191.1136,
449.947,1193.4054,
447.037,1205.4035,
444.126,1208.4386,
441.216,1203.6531,
438.305,1219.6536,
435.395,1194.3383,
432.484,1185.7095,
429.573,1193.875,
426.663,1193.875,
423.752,1229.4434,
420.842,1244.875,
417.931,1231.7314,
415.020,1185.4716,
412.110,1217.5292,
409.199,1230.853,
406.289,1236.5486,
403.378,1250.7111,
400.468,1202.3274,
397.557,1203.3278,
394.646,1187.0922,
391.736,1097.6879,
388.825,998.12935,
385.915,975.79352,
383.004,977.30631,
380.094,970.32813,
377.183,1057.6154,
374.272,1136.6958,
371.362,1190.5275,
368.451,1211.1546,
365.541,1248.6814,
362.630,1258.875,
359.719,1267.754,
356.809,1286.7908,
353.898,1252.3461,
350.988,1257.5221,
348.077,1261.1627,
345.167,1240.4805,
342.256,1252.4336,
339.345,1262.7836,
336.435,1265.2663,
333.524,1255.8045,
330.614,1253.5691,
327.703,1275.4648,
324.793,1297.6484,
321.882,1299.875,
318.971,1299.875,
316.061,1300.8516,
313.150,1301.875,
310.240,1301.875,
307.329,1362.6191,
304.418,1345.3833,
301.508,1278.9396,
298.597,1215.2637,
295.687,1148.2461,
292.776,1140.5418,
289.866,1196.7196,
286.955,1319.3481,
284.044,1443.1349,
281.134,1540.0523,
278.223,1614.8565,
275.313,1717.2794,
272.402,1780.1191,
269.492,1801.0031,
266.581,1786.1316,
263.670,1845.6812,
260.760,1875.9346,
257.849,1905.3256,
254.939,1955.2297,
252.028,1944.2935,
249.117,1927.0838,
246.207,1902.4045,
243.296,1865.8026,
240.386,1864.487,
237.475,1848.5866,
234.565,1818.9194,
231.654,1806.5029,
228.743,1790.6415,
225.833,1779.6554,
222.922,1775.9917,
220.012,1757.0492,
217.101,1733.6999,
214.191,1716.0936,
211.280,1716.821,
208.369,1677.179,
205.459,1642.7035,
202.548,1623.1341,
199.638,1642.0009,
196.727,1652.2134,
193.816,1655.3699,
190.906,1652.4591,
187.995,1669.1116,
185.085,1671.565,
182.174,1669.8338,
179.264,1677.0615,
176.353,1653.5254,
173.442,1659.8157,
170.532,1688.4065,
167.621,1632.8913,
164.711,1570.5739,
161.800,1510.1799,
158.890,1458.3596,
155.979,1349.7447,
153.068,1260.9179,
150.158,1167.5516,
147.247,965.80698,
144.337,783.13809,
141.426,618.3538,
138.516,473.54177,
135.605,326.74681,
132.694,221.95059,
129.784,150.70101,
126.873,98.496531,
123.963,62.835914,
121.052,41.042108,
118.141,33.903088,
115.231,30.322148,
112.320,26.75682,
109.410,23.465934,
106.499,21.329469,
103.589,22.555763,
100.678,21.158783,
97.767,14.049407,
94.857,11.103044,
91.946,13.502998,
89.036,17.520225,
86.125,9.0097618,
83.215,8.4677611,
80.304,8.6778366,
77.393,5.1369869,
74.483,12.081485,
71.572,14.063239,
68.662,10.459395,
65.751,6.2206885,
62.840,4.393298,
59.930,5.3732896,
57.019,11.013945,
54.109,5.3062307,
51.198,2.9862649,
48.288,7.8636751,
45.377,6.456919,
42.466,7.5238774,
39.556,9.7598814,
36.645,9.0576912,
33.735,14.067485,
30.824,16.66613,
27.914,9.6543778,
25.003,7.629725,
22.092,12.041473,
19.182,23.424189,
16.271,40.211952,
13.361,139.59575,
10.450,335.14278,
7.539,731.78591,
4.629,1170.4862,
1.718,1426.9306,
-1.192,1238.0044,
-4.103,776.35297,
-7.013,342.77588,
-9.924,-3.125,
