,PL6E66~1,
Wavenumbers [1/cm],Intensity,
461.590,6113.598,
458.679,6192.3689,
455.769,6278.909,
452.858,6324.1587,
449.947,6350.8963,
447.037,6415.8375,
444.126,6479.1447,
441.216,6529.7092,
438.305,6577.7109,
435.395,6586.3419,
432.484,6621.1319,
429.573,6649.5598,
426.663,6568.9849,
423.752,6358.7286,
420.842,6058.9294,
417.931,5839.0489,
415.020,5950.5276,
412.110,6512.5958,
409.199,6816.6414,
406.289,6920.375,
403.378,6920.0958,
400.468,6837.6924,
397.557,6865.8749,
394.646,6965.3185,
391.736,7095.9545,
388.825,7114.056,
385.915,7115.1175,
383.004,7123.9389,
380.094,7158.8684,
377.183,7227.3438,
374.272,7320.7359,
371.362,7369.2473,
368.451,7339.0679,
365.541,7399.8613,
362.630,7463.3517,
359.719,7476.0339,
356.809,7419.537,
353.898,7521.3736,
350.988,7552.0874,
348.077,7544.5011,
345.167,7521.6616,
342.256,7547.0619,
339.345,7518.2376,
336.435,7492.2044,
333.524,7508.1031,
330.614,7531.203,
327.703,7590.2289,
324.793,7629.8367,
321.882,7602.7085,
318.971,7740.2454,
316.061,7779.0737,
313.150,7803.4011,
310.240,7909.5237,
307.329,7976.263,
304.418,7982.225,
301.508,7965.8735,
298.597,7990.3072,
295.687,7972.735,
292.776,7994.6252,
289.866,8044.6026,
286.955,8074.1516,
284.044,8183.3699,
281.134,8258.8162,
278.223,8284.4528,
275.313,8291.8214,
272.402,8360.1789,
269.492,8381.1257,
266.581,8322.1648,
263.670,8319.2241,
260.760,8406.1354,
257.849,8538.9836,
254.939,8689.4295,
252.028,8743.4918,
249.117,8724.0878,
246.207,8696.6949,
243.296,8771.3627,
240.386,8797.0058,
237.475,8812.1378,
234.565,8815.7383,
231.654,8779.9495,
228.743,8777.5533,
225.833,8773.1428,
222.922,8754.6808,
220.012,8761.2378,
217.101,8812.9373,
214.191,8879.6742,
211.280,8930.5966,
208.369,8910.1537,
205.459,8878.8117,
