,PLIQUI~3,
2420.409,3021.2596,
2417.498,3030.9031,
2414.588,3051.6573,
2411.677,3058.3361,
2408.767,3031.3071,
2405.856,3034.2939,
2402.946,3061.2322,
2400.035,3078.409,
2397.124,3099.0822,
2394.214,3061.9346,
2391.303,3078.9922,
2388.393,3045.6435,
2385.482,3004.1384,
2382.571,2897.1762,
2379.661,2926.2404,
2376.750,3104.0505,
2373.840,3167.6344,
2370.929,3202.7243,
2368.019,3214.3398,
2365.108,3259.892,
2362.197,3234.8591,
2359.287,3236.6799,
2356.376,3254.1039,
2353.466,3302.4108,
2350.555,3324.2247,
2347.645,3309.1647,
2344.734,3360.7104,
2341.823,3376.1084,
2338.913,3351.8937,
2336.002,3411.2158,
2333.092,3427.2401,
2330.181,3421.8795,
2327.270,3441.0249,
2324.360,3429.1909,
2321.449,3471.7542,
2318.539,3476.6388,
2315.628,3484.7813,
2312.718,3506.3893,
2309.807,3438.4592,
2306.896,3531.4646,
2303.986,3494.4889,
2301.075,3503.9123,
2298.165,3507.683,
2295.254,3492.5559,
2292.344,3547.8552,
2289.433,3573.4609,
2286.522,3594.1472,
2283.612,3609.6747,
2280.701,3621.107,
2277.791,3660.4838,
2274.880,3647.479,
2271.969,3673.1456,
2269.059,3728.0542,
2266.148,3741.3704,
2263.238,3763.3142,
2260.327,3782.6076,
2257.417,3768.2928,
2254.506,3789.3387,
2251.595,3780.8487,
2248.685,3794.4845,
2245.774,3842.6738,
2242.864,3845.8283,
2239.953,3831.9042,
2237.043,3849.2939,
2234.132,3821.9407,
2231.221,3856.394,
2228.311,3921.0077,
2225.400,3949.8005,
2222.490,3982.9656,
2219.579,4042.5364,
2216.669,4053.7228,
2213.758,4059.2165,
2210.847,4080.3794,
2207.937,4118.5777,
2205.026,4182.4576,
2202.116,4205.3203,
2199.205,4232.3864,
2196.294,4258.621,
2193.384,4321.8071,
2190.473,4327.2494,
2187.563,4386.3038,
2184.652,4441.9515,
2181.742,4579.1516,
2178.831,4703.2497,
2175.920,4911.0959,
2173.010,5066.3291,
2170.099,5275.0368,
2167.189,5517.3494,
2164.278,5879.5632,
2161.368,6288.9709,
2158.457,6668.5472,
2155.546,7059.7215,
2152.636,7442.5552,
2149.725,7862.0308,
2146.815,8214.1811,
2143.904,8593.3703,
2140.993,8751.3149,
2138.083,8950.6111,
2135.172,9056.3269,
2132.262,9074.6004,
2129.351,9093.5769,
2126.441,8914.94,
2123.530,8713.7476,
2120.619,8285.8791,
2117.709,7920.66,
2114.798,7446.2805,
2111.888,6920.7597,
2108.977,6457.456,
2106.067,6111.1549,
2103.156,5784.0543,
2100.245,5546.9788,
2097.335,5292.6905,
2094.424,5110.9933,
2091.514,4998.5898,
2088.603,4909.2726,
2085.692,4840.8427,
2082.782,4772.5952,
2079.871,4763.1612,
2076.961,4676.2599,
2074.050,4618.8038,
2071.140,4622.9533,
2068.229,4567.5052,
2065.318,4540.6182,
2062.408,4542.9283,
2059.497,4543.5,
2056.587,4476.2539,
2053.676,4426.8099,
2050.766,4441.4314,
2047.855,4400.4447,
2044.944,4349.7756,
2042.034,4395.495,
2039.123,4397.0038,
2036.213,4409.0051,
2033.302,4426.6252,
2030.391,4448.9716,
2027.481,4455.2227,
2024.570,4464.6104,
2021.660,4497.2329,
2018.749,4451.3909,
2015.839,4460.8153,
2012.928,4471.4589,
2010.017,4445.8785,
2007.107,4458.8035,
2004.196,4481.5178,
2001.286,4466.8529,
1998.375,4453.8622,
1995.465,4448.7652,
1992.554,4432.3487,
1989.643,4377.9914,
1986.733,4381.9978,
1983.822,4414.2786,
1980.912,4401.8373,
1978.001,4389.9803,
1975.090,4401.7876,
1972.180,4403.1914,
1969.269,4417.5387,
1966.359,4410.3683,
1963.448,4444.9982,
1960.538,4419.7956,
1957.627,4417.3665,
1954.716,4453.0908,
1951.806,4377.2244,
1948.895,4384.4812,
1945.985,4423.1675,
1943.074,4432.5272,
1940.164,4421.1824,
1937.253,4409.6203,
1934.342,4383.7314,
1931.432,4368.7212,
1928.521,4364.4998,
1925.611,4297.5087,
1922.700,4314.3225,
1919.790,4354.2692,
1916.879,4339.5897,
1913.968,4368.0881,
1911.058,4349.8998,
1908.147,4382.4826,
1905.237,4322.2499,
1902.326,4248.5872,
1899.415,4205.5689,
1896.505,4147.9503,
1893.594,4222.4424,
1890.684,4328.5824,
1887.773,4331.1511,
1884.863,4347.9997,
1881.952,4367.0075,
1879.041,4337.3524,
1876.131,4420.7786,
1873.220,4396.7974,
1870.310,4377.1295,
1867.399,4409.5812,
1864.489,4438.723,
1861.578,4405.3392,
1858.667,4411.9903,
1855.757,4397.8684,
1852.846,4459.366,
1849.936,4471.9608,
1847.025,4512.7722,
1844.114,4522.1839,
1841.204,4552.0096,
1838.293,4563.6358,
1835.383,4544.5555,
1832.472,4541.8346,
1829.562,4544.5698,
1826.651,4586.8868,
1823.740,4661.7228,
1820.830,4678.2667,
1817.919,4641.2924,
1815.009,4647.681,
1812.098,4658.2037,
1809.188,4734.1636,
1806.277,4700.0103,
1803.366,4695.2415,
1800.456,4702.8944,
1797.545,4720.6425,
1794.635,4764.609,
1791.724,4763.1056,
1788.813,4763.1121,
1785.903,4699.91,
1782.992,4583.6182,
1780.082,4325.5064,
1777.171,3944.1041,
1774.261,3935.8414,
1771.350,4316.3414,
1768.439,4785.7523,
1765.529,4924.2233,
1762.618,4974.99,
1759.708,4978.1033,
1756.797,4987.8826,
1753.887,5032.6658,
1750.976,5070.7389,
1748.065,5119.9069,
1745.155,5114.1897,
1742.244,5097.4493,
1739.334,5119.3509,
1736.423,5177.1698,
1733.512,5208.7673,
1730.602,5277.4545,
1727.691,5266.8833,
1724.781,5360.9531,
1721.870,5392.3441,
1718.960,5453.1479,
1716.049,5476.1927,
1713.138,5511.4698,
1710.228,5501.4597,
1707.317,5534.5079,
1704.407,5606.5048,
1701.496,5615.0365,
1698.586,5713.9913,
1695.675,5735.2249,
1692.764,5784.4078,
1689.854,5787.125,
1686.943,5806.4505,
1684.033,5988.5055,
1681.122,6031.4623,
1678.211,6075.7062,
1675.301,6251.5823,
1672.390,6250.5587,
1669.480,6396.1598,
1666.569,6525.9786,
1663.659,6671.8072,
1660.748,6776.6728,
1657.837,6959.7931,
1654.927,7080.2027,
1652.016,7130.2764,
1649.106,7338.447,
1646.195,7396.4957,
1643.285,7618.6569,
1640.374,7774.9542,
1637.463,8005.5746,
1634.553,8252.78,
1631.642,8566.5452,
1628.732,8881.0522,
1625.821,9372.4161,
1622.911,9814.6174,
1620.000,10352.296,
1617.089,10894.259,
1614.179,11668.959,
1611.268,12285.186,
1608.358,12940.081,
1605.447,13385.043,
1602.536,13680.372,
1599.626,13860.193,
1596.715,13735.262,
1593.805,13666.571,
1590.894,13660.125,
1587.984,13525.881,
1585.073,13382.607,
1582.162,13305.188,
1579.252,13198.384,
1576.341,13093.814,
1573.431,13008.905,
1570.520,12951.377,
1567.610,12888.458,
1564.699,12822.548,
1561.788,12672.436,
1558.878,12484.669,
1555.967,12253.995,
1553.057,12045.919,
1550.146,11865.278,
1547.235,11631.014,
1544.325,11424.378,
1541.414,11262.935,
1538.504,11037.636,
1535.593,10871.319,
1532.683,10758.678,
1529.772,10632.25,
1526.861,10544.615,
1523.951,10512.088,
1521.040,10579.135,
1518.130,10526.836,
1515.219,10429.647,
1512.309,10305.99,
1509.398,10159.205,
1506.487,10050.378,
1503.577,9940.4405,
1500.666,9755.9252,
1497.756,9645.9284,
1494.845,9483.7237,
1491.934,9425.7691,
1489.024,9317.0074,
1486.113,9241.7294,
1483.203,9215.6971,
1480.292,8983.1784,
1477.382,8957.4817,
1474.471,8794.6038,
1471.560,8741.2223,
1468.650,8561.7906,
1465.739,8445.179,
1462.829,8375.3955,
1459.918,8336.7051,
1457.008,8341.2482,
1454.097,8356.9817,
1451.186,8357.8078,
1448.276,8359.0389,
1445.365,8387.8762,
1442.455,8377.7996,
1439.544,8334.6619,
1436.633,8399.1627,
1433.723,8349.5079,
1430.812,8338.8088,
1427.902,8434.3809,
1424.991,8403.1047,
1422.081,8462.6785,
1419.170,8478.4937,
1416.259,8584.6231,
1413.349,8635.5584,
1410.438,8727.3988,
1407.528,8738.0191,
1404.617,8661.8894,
1401.707,8605.9364,
1398.796,8509.2161,
1395.885,8402.3769,
1392.975,8383.9374,
1390.064,8389.8974,
1387.154,8426.0695,
1384.243,8467.4727,
1381.332,8545.5516,
1378.422,8592.3801,
1375.511,8810.65,
1372.601,8975.3998,
1369.690,9130.5667,
1366.780,9238.0807,
1363.869,9362.5583,
1360.958,9530.5274,
1358.048,9662.9826,
1355.137,9822.7241,
1352.227,9997.498,
1349.316,10154.447,
1346.406,10335.181,
1343.495,10531.19,
1340.584,10713.266,
1337.674,10829.061,
1334.763,10948.654,
1331.853,11041.377,
1328.942,11145.634,
1326.032,11311.462,
1323.121,11501.728,
1320.210,11696.634,
1317.300,11896.976,
1314.389,12161.851,
1311.479,12414.94,
1308.568,12577.693,
1305.657,12797.051,
1302.747,13171.35,
1299.836,13375.388,
1296.926,13738.32,
1294.015,13979.183,
1291.105,14358.072,
1288.194,14682.893,
1285.283,15052.13,
1282.373,15366.031,
1279.462,15698.729,
1276.552,15963.212,
1273.641,16156.925,
1270.731,16303.364,
1267.820,16238.978,
1264.909,16109.829,
1261.999,16174.323,
1259.088,16207.16,
1256.178,15956.47,
1253.267,15571.956,
1250.356,15190.451,
1247.446,14717.823,
1244.535,14179.813,
1241.625,13639.959,
1238.714,13157.239,
1235.804,12762.825,
1232.893,12368.566,
1229.982,12064.728,
1227.072,11905.393,
1224.161,11693.245,
1221.251,11486.121,
1218.340,11258.398,
1215.430,11051.614,
1212.519,10956.767,
1209.608,10902.677,
1206.698,10778.784,
1203.787,10689.426,
1200.877,10660.424,
1197.966,10778.214,
1195.055,11048.632,
1192.145,11345.825,
1189.234,11632.197,
1186.324,11853.954,
1183.413,12035.008,
1180.503,12129.599,
1177.592,12092.014,
1174.681,12068.409,
1171.771,12018.457,
1168.860,11859.487,
1165.950,11844.125,
1163.039,11886.029,
1160.129,11882.3,
1157.218,11794.534,
1154.307,11664.552,
1151.397,11539.848,
1148.486,11416.891,
1145.576,11314.229,
1142.665,11201.465,
1139.754,11180.734,
1136.844,11051.37,
1133.933,10895.659,
1131.023,10805.241,
1128.112,10782.697,
1125.202,10762.975,
1122.291,10707.997,
1119.380,10700.974,
1116.470,10787.462,
1113.559,10716.161,
1110.649,10655.454,
1107.738,10569.148,
1104.828,10489.904,
1101.917,10423.141,
1099.006,10349.321,
1096.096,10416.233,
1093.185,10417.989,
1090.275,10553.273,
1087.364,10645.504,
1084.453,10773.806,
1081.543,10931.881,
1078.632,11067.658,
1075.722,11145.074,
1072.811,11152.879,
1069.901,11022.763,
1066.990,10875.709,
1064.079,10847.889,
1061.169,10804.284,
1058.258,10775.595,
1055.348,10814.463,
1052.437,10880.945,
1049.527,10884.789,
1046.616,10876.101,
1043.705,10942.952,
1040.795,11002.712,
1037.884,11059.009,
1034.974,11075.738,
1032.063,11068.155,
1029.153,11133.475,
1026.242,11144.72,
1023.331,11204.288,
1020.421,11246.1,
1017.510,11334.202,
1014.600,11433.726,
1011.689,11493.116,
1008.778,11523.504,
1005.868,11644.357,
1002.957,11892.999,
1000.047,12430.533,
997.136,12925.471,
994.226,13242.954,
991.315,13348.335,
988.404,13285.291,
985.494,13190.881,
982.583,13090.664,
979.673,13136.852,
976.762,13186.132,
973.852,13176.394,
970.941,13186.36,
968.030,13277.339,
965.120,13171.494,
962.209,13259.306,
959.299,13359.115,
956.388,13382.926,
953.477,13434.546,
950.567,13487.14,
947.656,13387.337,
944.746,13358.452,
941.835,13482.646,
938.925,13498.306,
936.014,13489.102,
933.103,13451.109,
930.193,13373.539,
927.282,13321.488,
924.372,13217.478,
921.461,13066.418,
918.551,12825.998,
915.640,12601.012,
912.729,12423.818,
909.819,12249.225,
906.908,12151.504,
903.998,12077.724,
901.087,12135.869,
898.176,12169.581,
895.266,12202.609,
892.355,12322.197,
889.445,12461.515,
886.534,12683.366,
883.624,12772.205,
880.713,12769.118,
877.802,12710.733,
874.892,12505.482,
871.981,11871.399,
869.071,11459.541,
866.160,11731.035,
863.250,12209.082,
860.339,12562.191,
857.428,12669.847,
854.518,12666.22,
851.607,12289.293,
848.697,11840.323,
845.786,11664.049,
842.875,11860.669,
839.965,12310.773,
837.054,12679.702,
834.144,12731.084,
831.233,12746.458,
828.323,12673.456,
825.412,12561.353,
822.501,12474.423,
819.591,12398.394,
816.680,12211.83,
813.770,12011.379,
810.859,11849.634,
807.949,11700.908,
805.038,11528.043,
802.127,11494.295,
799.217,11469.509,
796.306,11378.124,
793.396,11306.728,
790.485,11309.655,
787.574,11368.111,
784.664,11473.085,
781.753,11612.902,
778.843,11736.816,
775.932,11821.717,
773.022,11853.898,
770.111,11807.296,
767.200,11813.261,
764.290,11705.172,
761.379,11597.342,
758.469,11548.801,
755.558,11517.989,
752.648,11412.905,
749.737,11431.945,
746.826,11401.374,
743.916,11301.079,
741.005,11184.854,
738.095,11093.924,
735.184,10887.914,
732.274,10916.356,
729.363,11025.574,
726.452,11095.686,
723.542,11336.885,
720.631,11442.634,
717.721,11531.847,
714.810,11610.244,
711.899,11670.709,
708.989,11698.952,
706.078,11664.669,
703.168,11652.482,
700.257,11626.196,
697.347,11592.56,
694.436,11591.419,
691.525,11491.747,
688.615,11457.547,
685.704,11520.491,
682.794,11640.508,
679.883,11731.603,
676.973,11764.459,
674.062,11799.839,
671.151,11801.66,
668.241,11759.3,
665.330,11678.247,
662.420,11575.21,
659.509,11569.363,
656.598,11636.546,
653.688,11768.105,
650.777,11956.553,
647.867,12087.151,
644.956,12017.061,
642.046,11793.603,
639.135,11545.679,
636.224,11476.702,
633.314,11591.823,
630.403,11641.817,
627.493,11603.123,
624.582,11512.651,
621.672,11488.099,
618.761,11514.483,
615.850,11611.834,
612.940,11686.174,
610.029,11689.73,
607.119,11687.362,
604.208,11667.245,
601.297,11622.235,
598.387,11581.972,
595.476,11576.279,
592.566,11599.104,
589.655,11589.519,
586.745,11542.2,
583.834,11485.733,
580.923,11470.324,
578.013,11503.283,
575.102,11568.337,
572.192,11605.123,
569.281,11605.264,
566.371,11656.135,
563.460,11673.118,
560.549,11703.951,
557.639,11749.924,
554.728,11806.348,
551.818,11889.061,
548.907,12002.193,
545.996,12090.729,
543.086,12136.474,
540.175,12147.375,
537.265,12171.302,
534.354,12172.6,
531.444,12164.568,
528.533,12175.541,
525.622,12350.129,
522.712,12457.902,
519.801,12577.974,
516.891,12746.703,
513.980,12982.088,
511.070,13022.142,
508.159,13159.545,
505.248,13354.703,
502.338,13523.936,
499.427,13824.95,
496.517,13983.186,
493.606,14119.172,
490.695,14269.767,
487.785,14274.386,
484.874,14334.578,
481.964,14428.586,
479.053,14489.936,
476.143,14384.726,
473.232,14324.889,
470.321,14292.934,
467.411,14306.704,
464.500,14384.53,
461.590,14479.482,
458.679,14583.166,
455.769,14715.439,
452.858,14880.282,
449.947,15016.262,
447.037,15149.095,
444.126,15272.21,
441.216,15364.273,
438.305,15353.606,
435.395,15486.53,
432.484,15562.126,
429.573,15546.405,
426.663,15449.107,
423.752,14628.632,
420.842,13639.048,
417.931,12918.401,
415.020,13049.597,
412.110,14669.527,
409.199,15628.873,
406.289,15982.116,
403.378,15889.564,
400.468,15724.001,
397.557,15874.728,
394.646,16227.116,
391.736,16662.839,
388.825,16716.39,
385.915,16800.778,
383.004,16881.97,
380.094,16933.242,
377.183,16915.935,
374.272,17052.248,
371.362,17197.614,
368.451,17267.462,
365.541,17371.787,
362.630,17397.394,
359.719,17428.865,
356.809,17511.164,
353.898,17544.86,
350.988,17561.177,
348.077,17578.161,
345.167,17607.85,
342.256,17661.639,
339.345,17688.817,
336.435,17697.182,
333.524,17694.145,
330.614,17758.228,
327.703,17854.109,
324.793,17950.1,
321.882,18019.554,
318.971,18196.493,
316.061,18306.445,
313.150,18448.196,
310.240,18737.621,
307.329,18896.055,
304.418,19056.803,
301.508,19167.294,
298.597,19126.571,
295.687,19178.659,
292.776,19263.875,
289.866,19400.15,
286.955,19656.487,
284.044,19791.162,
281.134,19934.772,
278.223,20122.004,
275.313,20394.64,
272.402,20545.07,
269.492,20534.496,
266.581,20364.287,
263.670,20324.588,
260.760,20684.017,
257.849,21159.651,
254.939,21550.076,
252.028,21669.492,
249.117,21824.591,
246.207,22015.842,
243.296,22242.774,
240.386,22444.739,
237.475,22577.544,
234.565,22668.344,
231.654,22853.861,
228.743,22933.401,
225.833,23049.411,
222.922,23261.515,
220.012,23591.551,
217.101,23809.045,
214.191,23971.208,
211.280,24131.25,
208.369,24330.167,
205.459,24471.031,
202.548,24552.142,
199.638,24586.973,
196.727,24666.728,
193.816,24775.212,
190.906,24906.883,
187.995,25014.039,
185.085,25093.209,
182.174,25165.394,
179.264,25258.631,
176.353,25362.038,
173.442,25439.867,
170.532,25465.635,
167.621,25298.369,
164.711,24845.81,
161.800,24132.58,
158.890,23120.643,
155.979,21845.121,
153.068,20229.133,
150.158,18269.496,
147.247,15879.433,
144.337,13242.037,
141.426,10549.381,
138.516,7881.8283,
135.605,5606.2396,
132.694,3831.647,
129.784,2511.9963,
126.873,1659.5615,
123.963,1121.9201,
121.052,762.83797,
118.141,552.95078,
115.231,432.03861,
112.320,347.96322,
109.410,293.17088,
106.499,256.85097,
103.589,223.35329,
100.678,199.59392,
97.767,190.35173,
94.857,174.18625,
91.946,157.04723,
89.036,141.10892,
86.125,134.72607,
83.215,123.56843,
80.304,114.4067,
77.393,112.28219,
74.483,104.26338,
71.572,95.05207,
68.662,85.917198,
65.751,83.797844,
62.840,77.344576,
59.930,71.125,
57.019,71.125,
54.109,74.110804,
51.198,71.600861,
48.288,61.136325,
45.377,62.543081,
42.466,59.415026,
39.556,54.93083,
36.645,59.846162,
33.735,63.721242,
30.824,64.357904,
27.914,58.748502,
25.003,51.898625,
22.092,52.322759,
19.182,61.834369,
16.271,83.518563,
13.361,192.01054,
10.450,417.58466,
7.539,931.54477,
4.629,1453.4014,
1.718,1770.7267,
-1.192,1619.4463,
-4.103,1064.7682,
-7.013,501.44498,
-9.924,3.125,
