,PL21A3~1,
Wavenumbers [1/cm],Intensity,
543.086,5781.4046,
540.175,5802.428,
537.265,5755.3483,
534.354,5798.583,
531.444,5858.2031,
528.533,5855.1994,
525.622,5873.8221,
522.712,5956.1462,
519.801,6049.2637,
516.891,6117.875,
513.980,6117.875,
511.070,6155.2054,
508.159,6255.8818,
505.248,6368.6536,
502.338,6432.9808,
499.427,6607.4148,
496.517,6730.2386,
493.606,6814.4484,
490.695,6867.8706,
487.785,6889.4247,
484.874,6944.5729,
481.964,6928.4402,
479.053,6853.3727,
476.143,6801.1512,
473.232,6733.8481,
470.321,6743.9085,
467.411,6779.6087,
464.500,6777.6592,
461.590,6848.1073,
458.679,6928.9577,
455.769,6999.9843,
452.858,7058.8392,
449.947,7183.36,
447.037,7259.8429,
444.126,7331.6932,
441.216,7398.6687,
438.305,7403.2403,
435.395,7403.2194,
432.484,7437.0487,
429.573,7470.4973,
426.663,7408.9259,
423.752,7166.0551,
420.842,6942.7666,
417.931,6816.2506,
415.020,6873.8858,
412.110,7393.1255,
409.199,7702.1903,
406.289,7832.2865,
403.378,7848.437,
400.468,7719.162,
397.557,7764.2521,
394.646,7848.8378,
391.736,7858.8307,
388.825,7919.9235,
385.915,7961.2915,
383.004,8001.5775,
380.094,8056.0191,
377.183,8156.851,
374.272,8269.5487,
371.362,8322.038,
368.451,8279.2457,
365.541,8318.2736,
362.630,8347.9934,
359.719,8378.3774,
356.809,8412.3766,
353.898,8404.1398,
350.988,8442.019,
348.077,8471.8093,
345.167,8465.5456,
342.256,8538.0113,
339.345,8508.9203,
336.435,8469.3165,
333.524,8482.9889,
330.614,8550.0529,
327.703,8550.8522,
324.793,8559.4587,
321.882,8638.9327,
318.971,8662.7229,
316.061,8752.9118,
313.150,8857.1202,
310.240,8915.7473,
307.329,9025.0705,
304.418,9061.9476,
301.508,9053.6935,
298.597,9049.251,
295.687,9007.5633,
292.776,9038.7086,
289.866,9139.9233,
286.955,9282.4973,
284.044,9372.4499,
281.134,9411.7641,
278.223,9425.1799,
275.313,9529.8133,
272.402,9573.3684,
269.492,9543.2482,
266.581,9450.0775,
263.670,9522.8604,
260.760,9631.113,
257.849,9778.8812,
254.939,9973.3601,
252.028,10025.096,
249.117,10054.382,
246.207,10067.064,
243.296,10067.796,
240.386,10108.36,
237.475,10146.011,
234.565,10168.309,
231.654,10145.667,
228.743,10141.45,
225.833,10158.644,
222.922,10198.608,
220.012,10235.764,
217.101,10296.947,
214.191,10340.663,
211.280,10316.656,
208.369,10311.511,
205.459,10283.924,
202.548,10251.769,
199.638,10291.68,
196.727,10280.284,
193.816,10277.013,
190.906,10305.313,
187.995,10374.819,
185.085,10381.379,
182.174,10394.783,
179.264,10516.208,
176.353,10488.865,
173.442,10513.733,
170.532,10582.25,
167.621,10448.148,
164.711,10273.125,
161.800,10009.51,
158.890,9604.3029,
155.979,9043.2679,
153.068,8372.9132,
150.158,7563.2565,
147.247,6460.4819,
144.337,5373.3973,
141.426,4288.6415,
138.516,3200.4005,
135.605,2296.5755,
132.694,1564.3939,
129.784,1006.1586,
126.873,684.35019,
123.963,460.6735,
121.052,308.29674,
118.141,226.19801,
115.231,178.97736,
112.320,147.16592,
109.410,125.64799,
106.499,103.57117,
103.589,97.194237,
100.678,92.887161,
97.767,85.066848,
94.857,73.787175,
91.946,66.053224,
89.036,61.31051,
86.125,57.764484,
83.215,49.442115,
80.304,43.593298,
77.393,45.717808,
74.483,44.56473,
71.572,44.599704,
68.662,45.459395,
65.751,41.220689,
62.840,37.46649,
59.930,34.125855,
57.019,31.305527,
54.109,29.083517,
51.198,28.779828,
48.288,30.875,
45.377,30.875,
42.466,30.875,
39.556,30.875,
36.645,30.875,
33.735,30.355752,
30.824,27.887017,
27.914,21.57644,
25.003,25.233462,
22.092,29.489523,
19.182,33.172477,
16.271,42.265849,
13.361,99.400163,
10.450,229.60457,
7.539,559.20942,
4.629,839.01319,
1.718,997.78276,
-1.192,922.49115,
-4.103,540.3736,
-7.013,208.36427,
-9.924,-1.125,
