,PL2D64~1,
Wavenumbers [1/cm],Intensity,
1090.275,5530.5304,
1087.364,5580.5506,
1084.453,5638.5599,
1081.543,5712.131,
1078.632,5768.3205,
1075.722,5773.9358,
1072.811,5768.5215,
1069.901,5726.605,
1066.990,5696.8251,
1064.079,5649.6692,
1061.169,5631.0523,
1058.258,5637.0053,
1055.348,5658.0221,
1052.437,5689.0241,
1049.527,5681.8692,
1046.616,5691.4264,
1043.705,5741.0582,
1040.795,5761.885,
1037.884,5780.6721,
1034.974,5809.6521,
1032.063,5844.9458,
1029.153,5890.6399,
1026.242,5966.756,
1023.331,5961.1672,
1020.421,5951.8319,
1017.510,6011.2509,
1014.600,6082.0694,
1011.689,6107.7941,
1008.778,6120.1985,
1005.868,6247.8977,
1002.957,6403.6218,
1000.047,6615.3241,
997.136,6832.9188,
994.226,6964.1611,
991.315,7033.8168,
988.404,7105.745,
985.494,7058.8314,
982.583,6984.3109,
979.673,6936.186,
976.762,6975.3392,
973.852,7028.8544,
970.941,7055.1312,
968.030,7068.0491,
965.120,7065.543,
962.209,7075.7735,
959.299,7045.6288,
956.388,7044.8192,
953.477,7065.5977,
950.567,7108.9495,
947.656,7180.1496,
944.746,7131.7249,
941.835,7159.4631,
938.925,7130.3072,
936.014,7098.8543,
933.103,7075.5541,
930.193,7039.3197,
927.282,6971.017,
924.372,6906.7509,
921.461,6799.8224,
918.551,6666.9032,
915.640,6577.8025,
912.729,6504.4642,
909.819,6374.9457,
906.908,6385.8972,
903.998,6355.4808,
901.087,6365.3222,
898.176,6417.9704,
895.266,6482.2743,
892.355,6524.4265,
889.445,6545.4082,
886.534,6662.3821,
883.624,6764.8942,
880.713,6823.4039,
877.802,6800.1182,
874.892,6639.7913,
871.981,6274.0823,
869.071,5959.967,
866.160,6122.8373,
863.250,6434.8989,
860.339,6626.9942,
857.428,6626.3262,
854.518,6637.1079,
851.607,6450.7244,
848.697,6234.8528,
845.786,6112.5775,
842.875,6164.9358,
839.965,6363.0883,
837.054,6516.3418,
834.144,6502.2531,
831.233,6522.8316,
828.323,6516.6954,
825.412,6474.6747,
822.501,6407.8187,
819.591,6315.262,
816.680,6225.1601,
813.770,6135.8377,
810.859,6037.7412,
807.949,5957.578,
805.038,5928.5133,
802.127,5903.8194,
799.217,5895.5369,
796.306,5849.797,
793.396,5814.5534,
790.485,5811.9212,
787.574,5817.1431,
784.664,5913.0962,
781.753,5950.6295,
778.843,6020.7801,
775.932,6092.1418,
773.022,6102.4974,
770.111,6044.4493,
767.200,5994.8213,
764.290,5957.9628,
761.379,5920.2312,
758.469,5881.8498,
755.558,5860.4514,
752.648,5858.8222,
749.737,5794.5267,
746.826,5754.9053,
743.916,5725.6036,
741.005,5645.5913,
738.095,5460.4834,
735.184,5306.214,
732.274,5294.52,
729.363,5395.72,
726.452,5551.4432,
723.542,5711.703,
720.631,5793.8957,
717.721,5872.066,
714.810,5912.358,
711.899,5921.599,
708.989,5969.2076,
706.078,5935.044,
703.168,5938.6444,
700.257,5924.6337,
697.347,5880.0232,
694.436,5830.889,
691.525,5808.3824,
688.615,5786.5194,
685.704,5817.9426,
682.794,5874.1383,
679.883,5881.5184,
676.973,5926.3952,
674.062,5957.8329,
671.151,5937.6252,
668.241,5893.594,
665.330,5884.7772,
662.420,5827.2686,
659.509,5883.4376,
656.598,5897.8333,
653.688,5908.518,
650.777,6052.689,
647.867,6058.2633,
644.956,6036.5914,
642.046,5901.8519,
639.135,5739.0459,
636.224,5767.5318,
