,PL7E40~1,
Raman shift [1/cm],Intensity,
726.452,1728.7934,
723.542,1830.7769,
720.631,1870.0147,
717.721,1888.3948,
714.810,1901.2272,
711.899,1914.8206,
708.989,1925.3106,
706.078,1881.3033,
703.168,1874.0183,
700.257,1870.1864,
697.347,1872.0261,
694.436,1908.8475,
691.525,1852.5811,
688.615,1841.0039,
685.704,1830.5827,
682.794,1823.1622,
679.883,1845.2669,
676.973,1842.8628,
674.062,1831.5276,
671.151,1822.745,
668.241,1835.0994,
665.330,1885.2994,
662.420,1883.7019,
659.509,1855.438,
656.598,1845.8662,
653.688,1855.0651,
650.777,1857.105,
647.867,1849.1417,
644.956,1848.6133,
642.046,1856.4232,
639.135,1864.2789,
636.224,1856.5143,
633.314,1884.3021,
630.403,1891.375,
627.493,1874.0916,
624.582,1860.1476,
621.672,1921.9231,
618.761,1925.8949,
615.850,1959.4343,
612.940,1973.0551,
610.029,1950.9261,
607.119,1972.2461,
604.208,2000.6455,
601.297,1996.918,
598.387,1981.2285,
595.476,1977.6322,
592.566,1969.7615,
589.655,1965.1355,
586.745,1947.3182,
583.834,1914.2979,
580.923,1871.5693,
578.013,1903.7434,
575.102,1901.4768,
572.192,1896.5906,
569.281,1909.1238,
566.371,1946.6897,
563.460,1962.368,
560.549,1961.5277,
557.639,1960.4777,
554.728,1974.375,
551.818,1974.375,
548.907,1973.7656,
545.996,1989.7042,
543.086,2016.0461,
540.175,2019.1606,
537.265,2009.2351,
534.354,2019.4223,
531.444,2037.2762,
528.533,2049.803,
525.622,2083.9447,
522.712,2099.2628,
519.801,2115.0676,
516.891,2133.627,
513.980,2139.8214,
511.070,2180.5228,
508.159,2221.2533,
505.248,2262.1464,
502.338,2307.482,
499.427,2345.3018,
496.517,2368.3851,
493.606,2389.1427,
490.695,2412.8356,
487.785,2430.5408,
484.874,2426.9128,
481.964,2404.2722,
479.053,2384.5455,
476.143,2414.496,
473.232,2378.2466,
470.321,2370.1871,
467.411,2363.6989,
464.500,2325.3143,
461.590,2401.8884,
458.679,2403.0141,
455.769,2403.0734,
452.858,2443.1131,
449.947,2479.0179,
447.037,2482.1277,
444.126,2481.5932,
441.216,2489.8728,
438.305,2515.7785,
435.395,2546.9117,
432.484,2554.2902,
429.573,2544.02,
426.663,2542.4997,
423.752,2568.1795,
420.842,2579.8317,
417.931,2598.4744,
415.020,2662.1765,
412.110,2659.9853,
409.199,2656.419,
406.289,2666.428,
403.378,2703.2495,
400.468,2666.2058,
397.557,2683.1674,
394.646,2705.5268,
391.736,2691.6507,
388.825,2669.0237,
385.915,2651.1989,
383.004,2646.2292,
380.094,2661.5613,
377.183,2724.0168,
374.272,2774.4846,
371.362,2805.0239,
368.451,2811.8309,
365.541,2819.3363,
362.630,2808.2652,
359.719,2819.8685,
356.809,2873.375,
353.898,2873.375,
350.988,2884.7672,
348.077,2886.2436,
345.167,2867.0183,
342.256,2879.7185,
339.345,2861.0548,
336.435,2848.3148,
333.524,2867.5729,
330.614,2905.5758,
327.703,2892.2181,
324.793,2863.477,
321.882,2849.485,
318.971,2894.835,
316.061,2912.8166,
313.150,2920.4559,
310.240,2936.7825,
307.329,2981.6825,
304.418,2954.2356,
301.508,2892.8919,
298.597,2864.7561,
295.687,2914.5225,
292.776,2968.1252,
289.866,3025.6566,
286.955,3107.6552,
284.044,3199.0699,
281.134,3272.0357,
278.223,3328.3686,
275.313,3403.5279,
272.402,3461.2,
269.492,3506.2671,
266.581,3543.2097,
263.670,3610.8462,
260.760,3654.4046,
257.849,3674.0654,
254.939,3667.4604,
252.028,3719.4918,
249.117,3727.4975,
246.207,3722.2773,
243.296,3756.683,
240.386,3719.2365,
237.475,3702.3694,
234.565,3702.4376,
231.654,3652.0412,
228.743,3608.0037,
225.833,3564.1665,
222.922,3520.5788,
220.012,3524.9502,
217.101,3501.3485,
214.191,3473.8451,
211.280,3468.7528,
208.369,3469.0478,
205.459,3477.36,
202.548,3483.8597,
199.638,3451.9311,
196.727,3489.1674,
193.816,3522.2781,
190.906,3523.5116,
187.995,3498.8947,
185.085,3515.9092,
182.174,3551.2309,
179.264,3576.5277,
176.353,3569.7633,
173.442,3574.1641,
170.532,3588.0147,
167.621,3559.1757,
164.711,3511.4319,
161.800,3425.9763,
158.890,3281.3111,
155.979,3112.0983,
153.068,2892.4802,
150.158,2616.2019,
147.247,2250.7643,
144.337,1879.4026,
141.426,1502.3263,
138.516,1118.7895,
135.605,763.23556,
132.694,512.4212,
129.784,347.05143,
126.873,237.63656,
123.963,157.89892,
121.052,104.17659,
118.141,78.476116,
115.231,57.76846,
112.320,44.715005,
109.410,37.556868,
106.499,33.283937,
103.589,34.055763,
100.678,31.843918,
97.767,22.601729,
94.857,21.682011,
91.946,23.793665,
89.036,25.794429,
86.125,15.865555,
83.215,19.746044,
80.304,23.459539,
77.393,17.794179,
74.483,12.13392,
71.572,11.186761,
68.662,14.375,
65.751,14.375,
62.840,14.375,
59.930,15.311431,
57.019,18.836841,
54.109,14.597713,
51.198,11.073391,
48.288,10.341025,
45.377,6.1207569,
42.466,9.7338514,
39.556,16.338933,
36.645,10.019221,
33.735,9.4134969,
30.824,10.154113,
27.914,9.4529378,
25.003,9.9976375,
22.092,11.020809,
19.182,12.786892,
16.271,25.377714,
13.361,110.45202,
10.450,260.63857,
7.539,494.57422,
4.629,650.89512,
1.718,643.30205,
-1.192,326.79843,
-4.103,99.212798,
-7.013,-15.544553,
-9.924,-1.625,
