,PL3A49~1,
Wavenumbers [1/cm],Intensity,
1034.974,1603.8737,
1032.063,1581.3805,
1029.153,1607.1002,
1026.242,1618.3446,
1023.331,1600.4178,
1020.421,1619.7543,
1017.510,1626.3883,
1014.600,1641.936,
1011.689,1659.0531,
1008.778,1646.9339,
1005.868,1688.7886,
1002.957,1693.0904,
1000.047,1706.854,
997.136,1745.8149,
994.226,1782.6883,
991.315,1790.5297,
988.404,1763.8056,
985.494,1722.213,
982.583,1698.2294,
979.673,1681.5804,
976.762,1675.5758,
973.852,1674.75,
970.941,1673.8609,
968.030,1674.0044,
965.120,1686.929,
962.209,1729.5561,
959.299,1716.2108,
956.388,1713.9096,
953.477,1721.6272,
950.567,1736.4684,
947.656,1767.1956,
944.746,1770.5939,
941.835,1760.2224,
938.925,1791.9686,
936.014,1786.9878,
933.103,1767.9278,
930.193,1766.359,
927.282,1736.4292,
924.372,1730.51,
921.461,1736.3776,
918.551,1717.2555,
915.640,1701.75,
912.729,1706.3121,
909.819,1715.9699,
906.908,1694.9093,
903.998,1703.2944,
901.087,1694.9294,
898.176,1686.8412,
895.266,1707.2853,
892.355,1747.4258,
889.445,1702.9447,
886.534,1721.1172,
883.624,1761.7558,
880.713,1778.7293,
877.802,1770.4548,
874.892,1741.6746,
871.981,1670.8439,
869.071,1505.4321,
866.160,1481.5797,
863.250,1603.2682,
860.339,1714.2558,
857.428,1729.8459,
854.518,1774.9928,
851.607,1714.2517,
848.697,1697.5596,
845.786,1659.9793,
842.875,1652.9175,
839.965,1715.9155,
837.054,1789.8896,
834.144,1802.3208,
831.233,1853.4131,
828.323,1861.9237,
825.412,1855.4089,
822.501,1868.0051,
819.591,1825.0324,
816.680,1836.5705,
813.770,1825.9669,
810.859,1787.9681,
807.949,1766.3574,
805.038,1803.3562,
802.127,1791.8324,
799.217,1749.0081,
796.306,1746.669,
793.396,1770.544,
790.485,1790.1701,
787.574,1777.8087,
784.664,1805.6925,
781.753,1834.9054,
778.843,1843.8095,
775.932,1835.5032,
773.022,1828.6951,
770.111,1860.5807,
767.200,1871.1244,
764.290,1858.1473,
761.379,1838.0849,
758.469,1825.5871,
755.558,1829.4794,
752.648,1853.9175,
749.737,1848.3054,
746.826,1827.3647,
743.916,1811.9838,
741.005,1820.5929,
738.095,1845.761,
735.184,1807.9916,
732.274,1772.2918,
729.363,1757.1036,
726.452,1759.9959,
723.542,1750.2831,
720.631,1807.0904,
717.721,1821.8858,
714.810,1839.1646,
711.899,1872.6312,
708.989,1880.7004,
706.078,1879.9487,
703.168,1859.7117,
700.257,1846.3374,
697.347,1849.0105,
694.436,1860.0081,
691.525,1832.6787,
688.615,1821.0898,
685.704,1827.2473,
682.794,1848.4095,
679.883,1877.579,
676.973,1896.0105,
674.062,1899.1119,
671.151,1874.6418,
668.241,1848.515,
665.330,1864.4307,
662.420,1878.8079,
659.509,1870.3212,
656.598,1890.5805,
653.688,1928.9706,
650.777,1939.615,
647.867,1935.6333,
644.956,1977.4714,
642.046,1929.5369,
639.135,1827.4749,
636.224,1838.0046,
633.314,1888.8167,
630.403,1915.9391,
627.493,1921.5252,
624.582,1908.0403,
621.672,1877.9445,
618.761,1879.7898,
615.850,1928.6859,
612.940,1982.0945,
610.029,2009.0924,
607.119,2005.1442,
604.208,1996.2298,
601.297,1993.747,
598.387,1988.4441,
595.476,1969.9274,
592.566,1940.0188,
589.655,1962.6093,
586.745,1972.1084,
583.834,1962.7737,
580.923,1955.7216,
578.013,1951.0132,
575.102,1976.1351,
572.192,2012.5424,
569.281,2041.0628,
566.371,2031.6713,
563.460,2017.3461,
560.549,2013.2118,
557.639,2036.5036,
554.728,2092.4488,
551.818,2040.1676,
548.907,2018.9994,
545.996,2032.9671,
543.086,2054.5165,
540.175,2007.0191,
537.265,2026.9269,
534.354,2030.2314,
531.444,2023.914,
528.533,2021.75,
525.622,2021.75,
522.712,2004.1542,
519.801,1986.258,
516.891,1981.5407,
513.980,2010.1896,
511.070,2009.9326,
508.159,2024.0321,
505.248,2020.721,
502.338,1962.1733,
499.427,2010.7987,
496.517,1998.8611,
493.606,1995.2286,
490.695,2023.5033,
487.785,2007.3377,
484.874,2002.1651,
481.964,1991.6139,
479.053,1980.4047,
476.143,1987.3164,
473.232,1979.8366,
470.321,1986.4815,
467.411,1992.1913,
464.500,1978.6724,
461.590,1975.6095,
458.679,2014.9215,
455.769,2028.216,
452.858,1990.2835,
449.947,2033.8276,
447.037,2035.4689,
444.126,2033.7076,
441.216,2036.2365,
438.305,2021.7598,
435.395,2019.75,
432.484,2018.9165,
429.573,2015.7975,
426.663,2007.4359,
423.752,1879.8197,
420.842,1714.232,
417.931,1563.7887,
415.020,1497.0532,
412.110,1705.4546,
409.199,1926.0261,
406.289,2060.2533,
403.378,2012.54,
400.468,1950.5484,
397.557,1960.0565,
394.646,2001.756,
391.736,2040.8365,
388.825,2074.7769,
385.915,2073.5739,
383.004,2064.0355,
380.094,2064.7116,
377.183,2063.9591,
374.272,2057.2366,
371.362,2064.4061,
368.451,2092.3337,
365.541,2052.5553,
362.630,2080.5331,
359.719,2109.4944,
356.809,2099.7111,
353.898,2066.0152,
350.988,2079.5344,
348.077,2090.909,
345.167,2068.7605,
342.256,2009.7421,
339.345,2039.5161,
336.435,2077.6965,
333.524,2069.6326,
330.614,2065.9068,
327.703,2075.5315,
324.793,2099.9285,
321.882,2140.7212,
318.971,2128.8261,
316.061,2140.3761,
313.150,2166.9119,
310.240,2199.565,
307.329,2256.4917,
304.418,2286.5012,
301.508,2297.5223,
298.597,2304.1861,
295.687,2256.6659,
292.776,2267.5002,
289.866,2325.337,
286.955,2375.5703,
284.044,2417.5375,
281.134,2485.8874,
278.223,2563.0076,
275.313,2530.586,
272.402,2546.4052,
269.492,2584.296,
266.581,2626.4408,
263.670,2566.1561,
260.760,2573.302,
257.849,2622.4392,
254.939,2698.763,
252.028,2683.8254,
249.117,2656.2791,
246.207,2643.8193,
243.296,2694.3299,
240.386,2687.9961,
237.475,2687.897,
234.565,2691.1931,
231.654,2649.5612,
228.743,2651.682,
225.833,2646.6395,
222.922,2614.202,
220.012,2559.5603,
217.101,2557.9436,
214.191,2569.5046,
211.280,2552.0454,
208.369,2546.7131,
205.459,2506.8212,
202.548,2454.6386,
199.638,2482.9389,
196.727,2496.817,
193.816,2502.449,
190.906,2498.1439,
187.995,2395.3324,
185.085,2374.8814,
182.174,2389.5953,
179.264,2381.6449,
176.353,2336.5363,
173.442,2350.9062,
170.532,2408.9971,
167.621,2316.7122,
164.711,2255.4858,
161.800,2164.7496,
158.890,1994.8938,
155.979,1862.1324,
153.068,1719.9926,
150.158,1554.6856,
147.247,1319.1973,
144.337,1098.9006,
141.426,868.45048,
138.516,614.67098,
135.605,451.04707,
132.694,318.21101,
129.784,213.11618,
126.873,138.02754,
123.963,99.418125,
121.052,67.868828,
118.141,32.88763,
115.231,34.881711,
112.320,30.242733,
109.410,22.886355,
106.499,23.59851,
103.589,11.984656,
100.678,5.466217,
97.767,12.575593,
94.857,14.828967,
91.946,14.540667,
89.036,12.411306,
86.125,10.28369,
83.215,12.404602,
80.304,9.7219136,
77.393,-5.1496551,
74.483,3.5770244,
71.572,9.8370563,
68.662,11.265128,
65.751,6.31997,
62.840,7.6402119,
59.930,9.0644242,
57.019,2.7186863,
54.109,-1.8329651,
51.198,-3.6467814,
48.288,-2.1877131,
45.377,5.5494456,
42.466,4.6278066,
39.556,-0.2139328,
36.645,6.1057791,
33.735,3.5960123,
30.824,-1.5753218,
27.914,-5.7823733,
25.003,-10.608462,
22.092,-10.020954,
19.182,-3.25,
16.271,-3.25,
13.361,-15.893739,
10.450,-90.580515,
7.539,-423.67694,
4.629,-865.48158,
1.718,-1258.5464,
-1.192,-1455.1412,
-4.103,-1108.3563,
-7.013,-604.05456,
-9.924,0.75,
