,PL375C~1,
Wavenumbers [1/cm],Intensity,
217.101,1604.37,
214.191,1599.9163,
211.280,1561.3608,
208.369,1550.4262,
205.459,1520.948,
202.548,1488.266,
199.638,1521.6459,
196.727,1498.5368,
193.816,1474.9949,
190.906,1469.9255,
187.995,1425.036,
185.085,1418.4843,
182.174,1424.3864,
179.264,1409.2084,
176.353,1431.8496,
173.442,1454.5639,
170.532,1461.5952,
167.621,1385.1718,
164.711,1387.0994,
161.800,1358.5928,
158.890,1215.3671,
155.979,1146.1912,
153.068,1036.375,
150.158,898.17788,
147.247,790.48504,
144.337,694.56453,
141.426,567.96108,
138.516,386.58759,
135.605,286.80395,
132.694,205.38993,
129.784,136.67798,
126.873,70.886039,
123.963,54.085579,
121.052,43.284613,
118.141,22.581455,
115.231,23.921141,
112.320,21.110913,
109.410,17.181776,
106.499,20.742552,
103.589,14.776946,
100.678,10.043243,
97.767,11.465119,
94.857,9.4210329,
91.946,8.0968891,
89.036,8.5160812,
86.125,14.898929,
83.215,13.314478,
80.304,7.3873751,
77.393,-1.8188341,
74.483,4.0513496,
71.572,5.6882394,
68.662,2.1536625,
65.751,-1.3785929,
62.840,0.3902119,
59.930,2.563569,
57.019,-0.96184092,
54.109,-3.2914825,
51.198,-2.0871258,
48.288,3.4830127,
45.377,1.3728785,
42.466,0.5,
39.556,0.26976284,
36.645,-1.1346176,
33.735,-3.0577454,
30.824,-6.2670958,
27.914,-11.876498,
25.003,-8.1415377,
22.092,-4.8541909,
19.182,-3.6830629,
16.271,-9.278984,
13.361,-38.051853,
10.450,-145.41196,
7.539,-557.41802,
4.629,-1127.1272,
1.718,-1618.0168,
-1.192,-1805.5487,
-4.103,-1310.5503,
-7.013,-679.07819,
-9.924,-0.5,
