,PL74D4~1,
Wavenumbers [1/cm],Intensity,
1881.952,249.56233,
1879.041,235.18678,
1876.131,220.79559,
1873.220,214.76658,
1870.310,224.33574,
1867.399,221.18897,
1864.489,196.68274,
1861.578,234.7514,
1858.667,228.4843,
1855.757,213.92214,
1852.846,215.11475,
1849.936,208.5204,
1847.025,202.89143,
1844.114,208.40269,
1841.204,230.38024,
1838.293,238.61585,
1835.383,239.753,
1832.472,265.18413,
1829.562,239.13124,
1826.651,208.33856,
1823.740,248.3473,
1820.830,257.18006,
1817.919,235.57996,
1815.009,215.71279,
1812.098,239.15648,
1809.188,271.20245,
1806.277,244.76682,
1803.366,230.95864,
1800.456,222.49893,
1797.545,250.36592,
1794.635,288.51294,
1791.724,262.96968,
1788.813,258.12629,
1785.903,258.37309,
1782.992,245.32023,
1780.082,197.3331,
1777.171,72.448328,
1774.261,59.580493,
1771.350,143.67877,
1768.439,218.61597,
1765.529,254.5834,
1762.618,281.54063,
1759.708,263.17914,
1756.797,273.24621,
1753.887,294.61188,
1750.976,287.58704,
1748.065,282.0528,
1745.155,291.62169,
1742.244,296.80073,
1739.334,289.96265,
1736.423,304.08199,
1733.512,279.10865,
1730.602,316.49412,
1727.691,317.00413,
1724.781,316.84446,
1721.870,292.37247,
1718.960,326.41437,
1716.049,309.95576,
1713.138,324.7899,
1710.228,315.07055,
1707.317,302.51014,
1704.407,345.14646,
1701.496,342.83262,
1698.586,332.88516,
1695.675,357.38913,
1692.764,329.77662,
1689.854,302.29428,
1686.943,314.65284,
1684.033,353.15639,
1681.122,364.93808,
1678.211,345.31535,
1675.301,381.014,
1672.390,348.13696,
1669.480,352.18115,
1666.569,359.68362,
1663.659,402.53703,
1660.748,367.83843,
1657.837,404.49679,
1654.927,420.11755,
1652.016,379.89883,
1649.106,450.17024,
1646.195,412.98815,
1643.285,447.89713,
1640.374,437.7487,
1637.463,420.77352,
1634.553,456.50922,
1631.642,482.64618,
1628.732,530.01242,
1625.821,511.13547,
1622.911,527.03484,
1620.000,575.50766,
1617.089,573.1847,
1614.179,611.99696,
1611.268,626.60451,
1608.358,663.34572,
1605.447,719.81116,
1602.536,683.05385,
1599.626,719.68211,
1596.715,734.92382,
1593.805,709.29504,
1590.894,702.60232,
1587.984,729.83995,
1585.073,666.05966,
1582.162,683.34601,
1579.252,673.57728,
1576.341,674.93138,
1573.431,665.16056,
1570.520,637.66494,
1567.610,645.7723,
1564.699,632.99926,
1561.788,610.63219,
1558.878,620.51132,
1555.967,591.78844,
1553.057,580.14217,
1550.146,569.37594,
1547.235,556.58304,
1544.325,557.51819,
1541.414,554.18437,
1538.504,582.00836,
1535.593,595.10917,
1532.683,567.39651,
1529.772,563.16241,
1526.861,565.89473,
1523.951,573.77926,
1521.040,590.53302,
1518.130,595.49402,
1515.219,645.44513,
1512.309,627.49883,
1509.398,590.63633,
1506.487,607.48719,
1503.577,604.56945,
1500.666,578.46077,
1497.756,585.39672,
1494.845,635.56415,
1491.934,597.80374,
1489.024,499.62946,
1486.113,580.50161,
1483.203,588.01317,
1480.292,561.82114,
1477.382,601.57865,
1474.471,559.94323,
1471.560,545.57633,
1468.650,533.1428,
1465.739,513.03422,
1462.829,533.17542,
1459.918,562.62233,
1457.008,553.86324,
1454.097,547.29248,
1451.186,547.4809,
1448.276,523.74561,
1445.365,507.58867,
1442.455,499.85168,
1439.544,501.14408,
1436.633,504.97902,
1433.723,490.62349,
1430.812,493.53394,
1427.902,486.75639,
1424.991,513.29374,
1422.081,481.09582,
1419.170,472.94064,
1416.259,488.32626,
1413.349,483.81735,
1410.438,487.42302,
1407.528,494.63119,
1404.617,502.40915,
1401.707,482.80762,
1398.796,455.98865,
1395.885,452.43211,
1392.975,453.229,
1390.064,452.01118,
1387.154,464.72304,
1384.243,455.46896,
1381.332,430.80103,
1378.422,409.03348,
1375.511,349.0795,
1372.601,427.38005,
1369.690,433.26778,
1366.780,414.90819,
1363.869,451.53419,
1360.958,480.32933,
1358.048,496.61799,
1355.137,512.58731,
1352.227,534.39305,
1349.316,557.12392,
1346.406,558.54564,
1343.495,538.87239,
1340.584,551.48141,
1337.674,594.62256,
1334.763,558.46584,
1331.853,593.70062,
1328.942,606.68803,
1326.032,607.30938,
1323.121,621.94429,
1320.210,635.11605,
1317.300,646.79802,
1314.389,657.77789,
1311.479,668.36768,
1308.568,677.63934,
1305.657,682.125,
1302.747,690.81918,
1299.836,726.96777,
1296.926,740.59502,
1294.015,750.70758,
1291.105,733.51416,
1288.194,761.47724,
1285.283,754.80494,
1282.373,783.29675,
1279.462,797.63491,
1276.552,808.92034,
1273.641,814.59799,
1270.731,790.89067,
1267.820,778.97022,
1264.909,759.25648,
1261.999,730.92527,
1259.088,725.45255,
1256.178,773.94302,
1253.267,773.68585,
1250.356,756.90267,
1247.446,757.16573,
1244.535,751.71878,
1241.625,729.01392,
1238.714,724.51356,
1235.804,751.06677,
1232.893,743.4948,
1229.982,766.63438,
1227.072,752.14938,
1224.161,759.53004,
1221.251,736.5562,
1218.340,683.42597,
1215.430,694.9098,
1212.519,721.8612,
1209.608,699.98872,
1206.698,663.0824,
1203.787,661.01948,
1200.877,684.521,
1197.966,723.18485,
1195.055,702.94054,
1192.145,754.72441,
1189.234,784.15447,
1186.324,812.49078,
1183.413,826.26713,
1180.503,828.55639,
1177.592,844.89267,
1174.681,839.81679,
1171.771,810.57832,
1168.860,830.22629,
1165.950,832.93129,
1163.039,824.74417,
1160.129,799.89022,
1157.218,806.27738,
1154.307,818.36527,
1151.397,799.34296,
1148.486,802.6697,
1145.576,832.96857,
1142.665,806.33119,
1139.754,822.83846,
1136.844,855.13711,
1133.933,843.07825,
1131.023,816.68308,
1128.112,811.12428,
1125.202,821.33273,
1122.291,827.63175,
1119.380,844.78721,
1116.470,810.3686,
1113.559,771.32879,
1110.649,781.42521,
1107.738,786.76682,
1104.828,777.964,
1101.917,777.1548,
1099.006,791.05279,
1096.096,800.01749,
1093.185,798.26149,
1090.275,815.11967,
1087.364,788.24947,
1084.453,792.68632,
1081.543,821.58629,
1078.632,835.42408,
1075.722,832.08324,
1072.811,859.14649,
1069.901,817.22997,
1066.990,816.54999,
1064.079,832.77682,
1061.169,829.63128,
1058.258,814.77272,
1055.348,810.53438,
1052.437,821.28899,
1049.527,821.99073,
1046.616,818.51542,
1043.705,828.14495,
1040.795,806.86183,
1037.884,814.87172,
1034.974,830.16624,
1032.063,815.83284,
1029.153,804.30611,
1026.242,822.47019,
1023.331,828.12468,
1020.421,861.19167,
1017.510,856.6359,
1014.600,859.46513,
1011.689,874.85796,
1008.778,853.68517,
1005.868,850.81611,
1002.957,816.40194,
1000.047,838.78901,
997.136,866.74477,
994.226,893.4017,
991.315,904.42699,
988.404,886.53091,
985.494,873.16336,
982.583,874.87647,
979.673,869.27183,
976.762,868.2992,
973.852,873.5451,
970.941,872.90101,
968.030,859.9285,
965.120,870.25388,
962.209,900.94539,
959.299,899.75076,
956.388,895.44511,
953.477,882.61623,
950.567,878.15049,
947.656,914.57603,
944.746,933.26626,
941.835,913.06985,
938.925,937.07921,
936.014,935.93857,
933.103,929.65855,
930.193,939.93375,
927.282,909.56683,
924.372,880.8162,
921.461,913.20861,
918.551,890.10713,
915.640,878.57309,
912.729,898.66171,
909.819,898.90175,
906.908,889.63507,
903.998,909.80447,
901.087,901.12186,
898.176,887.39866,
895.266,887.79038,
892.355,901.65382,
889.445,899.13602,
886.534,935.85936,
883.624,946.48916,
880.713,958.33212,
877.802,950.06063,
874.892,892.22494,
871.981,782.45559,
869.071,627.06879,
866.160,631.17318,
863.250,736.86049,
860.339,845.89915,
857.428,903.98615,
854.518,952.17519,
851.607,884.77757,
848.697,824.9778,
845.786,761.08874,
842.875,770.71223,
839.965,884.47517,
837.054,990.95754,
834.144,976.03999,
831.233,1004.4561,
828.323,1014.1901,
825.412,1004.5834,
822.501,998.01864,
819.591,1002.977,
816.680,986.29805,
813.770,973.98047,
810.859,963.71011,
807.949,955.47133,
805.038,952.51881,
802.127,964.04259,
