,PL9E87~1,
Raman shift [1/cm],Intensity,
1841.204,512.08566,
1838.293,521.2658,
1835.383,525.95899,
1832.472,534.78478,
1829.562,527.63958,
1826.651,518.596,
1823.740,525.21362,
1820.830,536.4666,
1817.919,538.75,
1815.009,555.01844,
1812.098,539.79726,
1809.188,600.59481,
1806.277,540.2107,
1803.366,574.50046,
1800.456,558.32111,
1797.545,534.30316,
1794.635,542.20104,
1791.724,558.41991,
1788.813,554.74743,
1785.903,544.40505,
1782.992,537.82303,
1780.082,544.06389,
1777.171,544.07922,
1774.261,532.76508,
1771.350,553.20551,
1768.439,571.19645,
1765.529,580.47967,
1762.618,569.6612,
1759.708,574.95685,
1756.797,606.75,
1753.887,597.15962,
1750.976,582.08443,
1748.065,571.83449,
1745.155,590.46598,
1742.244,586.19658,
1739.334,579.11941,
1736.423,602.35931,
1733.512,604.47356,
1730.602,602.49802,
1727.691,604.28532,
1724.781,626.77414,
1721.870,630.3357,
1718.960,626.46107,
1716.049,655.95309,
1713.138,620.7102,
1710.228,646.82129,
1707.317,627.86657,
1704.407,635.53077,
1701.496,659.53869,
1698.586,671.91383,
1695.675,644.67874,
1692.764,666.41805,
1689.854,649.57282,
1686.943,697.06372,
1684.033,653.89247,
1681.122,671.42714,
1678.211,703.44544,
1675.301,684.80858,
1672.390,708.76196,
1669.480,712.90242,
1666.569,732.10549,
1663.659,759.75,
1660.748,760.98403,
1657.837,822.87521,
1654.927,784.59345,
1652.016,820.57617,
1649.106,853.3583,
1646.195,838.1576,
1643.285,855.38802,
1640.374,882.60366,
1637.463,875.93015,
1634.553,886.11945,
1631.642,911.60777,
1628.732,989.94554,
1625.821,1022.7899,
1622.911,1083.4063,
1620.000,1133.1201,
1617.089,1219.9988,
1614.179,1252.8476,
1611.268,1341.3668,
1608.358,1366.6731,
1605.447,1399.8074,
1602.536,1455.7995,
1599.626,1413.7534,
1596.715,1455.1301,
1593.805,1412.3504,
1590.894,1417.318,
1587.984,1416.1517,
1585.073,1373.2092,
1582.162,1369.9244,
1579.252,1318.3787,
1576.341,1312.3574,
1573.431,1341.1611,
1570.520,1312.0599,
1567.610,1277.6516,
1564.699,1247.9991,
1561.788,1201.018,
1558.878,1204.5501,
1555.967,1211.1073,
1553.057,1165.0953,
1550.146,1142.2082,
1547.235,1142.5693,
1544.325,1097.6385,
1541.414,1095.0733,
1538.504,1104.2807,
1535.593,1078.4986,
1532.683,1084.3694,
1529.772,1095.4189,
1526.861,1095.0036,
1523.951,1109.4954,
1521.040,1125.4805,
1518.130,1148.453,
1515.219,1123.031,
1512.309,1093.696,
1509.398,1115.1872,
1506.487,1126.1202,
1503.577,1120.8073,
1500.666,1129.1684,
1497.756,1100.5974,
1494.845,1097.0291,
1491.934,1055.7343,
1489.024,1050.9218,
1486.113,1066.5127,
1483.203,1102.3885,
1480.292,1071.1125,
1477.382,1037.2696,
1474.471,1065.2821,
1471.560,1028.5817,
1468.650,1035.3479,
1465.739,1046.75,
1462.829,1046.75,
1459.918,1022.4404,
1457.008,1028.1349,
1454.097,1015.7774,
1451.186,979.40377,
1448.276,1007.5674,
1445.365,1027.2121,
1442.455,1004.3032,
1439.544,1009.9362,
1436.633,995.87612,
1433.723,985.39424,
1430.812,940.01117,
1427.902,930.8853,
1424.991,936.57187,
1422.081,952.34711,
1419.170,924.37195,
1416.259,933.52107,
1413.349,920.88994,
1410.438,879.36146,
1407.528,874.69361,
1404.617,896.60246,
1401.707,883.37274,
1398.796,887.23944,
1395.885,896.73409,
1392.975,849.91584,
1390.064,801.68332,
1387.154,736.76624,
1384.243,598.57384,
1381.332,495.6634,
1378.422,455.29999,
1375.511,621.11022,
1372.601,795.16208,
1369.690,851.7539,
1366.780,906.27211,
1363.869,984.13293,
1360.958,1020.6339,
1358.048,1051.6691,
1355.137,1082.9435,
1352.227,1097.5801,
1349.316,1111.4149,
1346.406,1114.1037,
1343.495,1090.7152,
1340.584,1130.0351,
1337.674,1168.7836,
1334.763,1135.7853,
1331.853,1136.7125,
1328.942,1216.8018,
1326.032,1212.8844,
1323.121,1184.5572,
1320.210,1167.759,
1317.300,1175.5546,
1314.389,1175.0137,
1311.479,1176.7985,
1308.568,1176.8191,
1305.657,1152.3452,
1302.747,1150.5697,
1299.836,1163.524,
1296.926,1209.2365,
1294.015,1305.7655,
1291.105,1390.7598,
1288.194,1414.5299,
1285.283,1418.466,
1282.373,1494.0544,
1279.462,1525.1228,
1276.552,1526.3642,
1273.641,1546.5829,
1270.731,1553.3395,
1267.820,1547.1125,
1264.909,1557.101,
1261.999,1508.1508,
1259.088,1491.7326,
1256.178,1495.0323,
1253.267,1471.9669,
1250.356,1435.6281,
1247.446,1451.0864,
1244.535,1446.4777,
1241.625,1411.0611,
1238.714,1391.7682,
1235.804,1377.2549,
1232.893,1364.0012,
1229.982,1357.7381,
1227.072,1327.8628,
1224.161,1295.4919,
1221.251,1239.8679,
1218.340,1206.5547,
1215.430,1191.1436,
1212.519,1180.3169,
1209.608,1180.1288,
1206.698,1209.3675,
1203.787,1253.5842,
1200.877,1218.8176,
1197.966,1284.4563,
1195.055,1332.1189,
1192.145,1348.0148,
1189.234,1386.4336,
1186.324,1425.9338,
1183.413,1443.1916,
1180.503,1445.4363,
1177.592,1446.1944,
1174.681,1432.8082,
1171.771,1399.6154,
1168.860,1437.1252,
1165.950,1430.2682,
1163.039,1380.2586,
1160.129,1382.7543,
1157.218,1393.4619,
1154.307,1388.121,
1151.397,1386.6646,
1148.486,1385.6953,
1145.576,1411.7455,
1142.665,1365.5741,
1139.754,1365.0045,
1136.844,1395.1627,
1133.933,1394.8469,
1131.023,1373.4755,
1128.112,1371.8911,
1125.202,1387.7114,
1122.291,1363.9872,
1119.380,1331.1571,
1116.470,1372.6359,
1113.559,1386.2557,
1110.649,1354.698,
1107.738,1348.0022,
1104.828,1356.5017,
1101.917,1350.6078,
1099.006,1345.4818,
1096.096,1367.5887,
1093.185,1364.9547,
1090.275,1373.652,
1087.364,1343.5022,
1084.453,1351.811,
1081.543,1372.8175,
1078.632,1377.6902,
1075.722,1378.2455,
1072.811,1372.1223,
1069.901,1377.3619,
1066.990,1368.8584,
1064.079,1408.2613,
1061.169,1399.5826,
1058.258,1376.3265,
1055.348,1383.9808,
1052.437,1396.8625,
1049.527,1362.4885,
1046.616,1381.6027,
1043.705,1371.4178,
1040.795,1390.0977,
1037.884,1398.1984,
1034.974,1396.357,
1032.063,1399.3193,
1029.153,1395.8925,
1026.242,1405.407,
1023.331,1386.5846,
1020.421,1417.6051,
1017.510,1441.1541,
1014.600,1454.5169,
1011.689,1465.4604,
1008.778,1474.8814,
1005.868,1504.9971,
1002.957,1532.5284,
1000.047,1536.022,
997.136,1554.5444,
994.226,1561.5039,
991.315,1556.1856,
988.404,1556.8861,
985.494,1531.6349,
982.583,1526.4956,
979.673,1536.7247,
976.762,1522.5498,
973.852,1515.0541,
970.941,1516.7115,
968.030,1505.3512,
965.120,1508.8395,
962.209,1530.1531,
959.299,1547.2067,
956.388,1571.7888,
953.477,1574.4192,
950.567,1550.9987,
947.656,1531.7419,
944.746,1508.8039,
941.835,1519.0874,
938.925,1542.8076,
936.014,1543.1277,
933.103,1557.4666,
930.193,1595.5588,
927.282,1563.9545,
924.372,1512.3724,
921.461,1523.4236,
918.551,1511.1601,
915.640,1502.8493,
912.729,1510.8234,
909.819,1508.4122,
906.908,1467.9758,
903.998,1495.9738,
901.087,1512.0246,
898.176,1524.3851,
895.266,1530.2108,
892.355,1529.1477,
889.445,1552.6472,
886.534,1554.4197,
883.624,1581.6633,
880.713,1597.8121,
877.802,1593.4548,
874.892,1579.3823,
871.981,1576.4677,
869.071,1522.1658,
866.160,1527.9291,
863.250,1544.1857,
860.339,1560.6254,
857.428,1572.4543,
854.518,1562.7019,
851.607,1561.0377,
848.697,1573.8185,
845.786,1572.4845,
842.875,1562.9536,
839.965,1564.7551,
837.054,1596.8151,
834.144,1602.6164,
831.233,1610.4162,
828.323,1601.3857,
825.412,1601.6285,
822.501,1618.1753,
819.591,1559.5009,
816.680,1579.3847,
813.770,1585.3765,
810.859,1575.3715,
807.949,1561.9232,
805.038,1557.5597,
802.127,1539.4509,
799.217,1571.2926,
796.306,1569.6958,
793.396,1564.0325,
790.485,1573.6981,
787.574,1585.5284,
784.664,1606.0312,
781.753,1552.0454,
778.843,1566.3872,
775.932,1609.5155,
773.022,1604.3408,
770.111,1588.8069,
767.200,1567.1946,
764.290,1585.0209,
761.379,1577.5425,
758.469,1538.9593,
755.558,1539.6041,
752.648,1534.7165,
749.737,1478.2629,
746.826,1399.7968,
743.916,1275.8983,
741.005,1063.0593,
738.095,729.37788,
735.184,302.18764,
732.274,225.58282,
729.363,498.16074,
726.452,957.82897,
723.542,1290.4896,
720.631,1438.7216,
717.721,1504.5281,
714.810,1539.7385,
711.899,1581.1758,
708.989,1647.3436,
706.078,1590.0562,
703.168,1585.4655,
700.257,1574.422,
697.347,1562.14,
694.436,1606.9028,
691.525,1612.5294,
688.615,1589.8514,
685.704,1583.5205,
682.794,1597.0266,
679.883,1606.7047,
676.973,1583.465,
674.062,1606.8256,
671.151,1645.1048,
668.241,1668.5085,
665.330,1652.0147,
662.420,1657.6058,
659.509,1640.9719,
656.598,1632.9137,
653.688,1624.4779,
650.777,1589.4502,
647.867,1669.083,
644.956,1691.0841,
642.046,1668.4595,
639.135,1633.1692,
636.224,1634.8654,
633.314,1657.8896,
630.403,1676.7566,
627.493,1673.0755,
624.582,1655.9283,
621.672,1670.1842,
618.761,1697.3479,
615.850,1680.9555,
612.940,1663.4823,
610.029,1675.5892,
607.119,1716.65,
604.208,1678.1492,
601.297,1640.3108,
598.387,1634.3682,
595.476,1669.6358,
592.566,1657.8298,
589.655,1649.2711,
586.745,1622.3157,
583.834,1587.7975,
580.923,1573.6457,
578.013,1556.3816,
575.102,1563.2218,
572.192,1582.8258,
