,PL495A~1,
Wavenumbers [1/cm],Intensity,
356.809,906.04238,
353.898,863.36089,
350.988,901.53378,
348.077,938.39764,
345.167,923.65725,
342.256,884.80969,
339.345,908.69955,
336.435,936.84908,
333.524,928.82641,
330.614,903.49111,
327.703,912.56737,
324.793,931.71849,
321.882,940.60697,
318.971,933.17254,
316.061,916.46389,
313.150,910.40117,
310.240,938.60157,
307.329,973.92757,
304.418,988.08095,
301.508,993.94194,
298.597,1013.9332,
295.687,1008.8526,
292.776,996.87495,
289.866,990.85262,
286.955,1020.4016,
284.044,1029.0525,
281.134,1064.5806,
278.223,1115.4515,
275.313,1080.0825,
272.402,1129.5535,
269.492,1144.3262,
266.581,1085.2602,
263.670,1052.1771,
260.760,1070.3113,
257.849,1104.0937,
254.939,1128.3118,
252.028,1111.2527,
249.117,1131.121,
246.207,1161.6779,
243.296,1158.0178,
240.386,1185.7036,
237.475,1191.7887,
234.565,1181.4211,
231.654,1205.5238,
228.743,1223.2831,
225.833,1214.3312,
222.922,1171.8776,
220.012,1155.8494,
217.101,1142.7735,
214.191,1124.7898,
211.280,1092.054,
208.369,1119.9016,
205.459,1110.67,
202.548,1079.8896,
199.638,1110.3669,
196.727,1092.4239,
193.816,1104.7273,
190.906,1171.3237,
187.995,1077.2005,
185.085,1069.2135,
182.174,1094.862,
179.264,1088.3572,
176.353,1031.2365,
173.442,1035.8808,
170.532,1091.4763,
167.621,1021.5417,
164.711,967.93753,
161.800,906.88748,
158.890,819.80044,
155.979,777.96585,
153.068,716.22826,
150.158,636.94449,
147.247,556.53383,
144.337,476.1694,
141.426,385.12153,
138.516,276.87095,
135.605,205.5387,
132.694,146.53412,
129.784,98.238404,
126.873,60.336522,
123.963,36.121966,
121.052,16.826059,
118.141,-0.30758928,
115.231,0.33557035,
112.320,2.3195437,
109.410,5.0340658,
106.499,7.1705315,
103.589,4.8237276,
100.678,2.3533783,
97.767,1.6424407,
94.857,1.625,
91.946,3.2374435,
89.036,5.7378979,
86.125,6.4471032,
83.215,2.9085575,
80.304,-2.7693268,
77.393,-9.8510262,
74.483,-2.5133805,
71.572,1.625,
68.662,1.34793,
65.751,-1.4778743,
62.840,2.4420198,
59.930,5.5648518,
57.019,-2.19105,
54.109,-3.375,
51.198,-2.1685629,
48.288,0.61933756,
45.377,-0.084040509,
42.466,-0.375,
39.556,-0.375,
36.645,-0.375,
33.735,3.2597393,
30.824,3.0908084,
27.914,-8.1279955,
25.003,-6.2618126,
22.092,-4.375,
19.182,-4.0317571,
16.271,6.4605949,
13.361,43.077264,
10.450,70.558054,
7.539,-28.602728,
4.629,-331.64151,
1.718,-676.90183,
-1.192,-955.75964,
-4.103,-787.19805,
-7.013,-455.32828,
-9.924,2.625,
