,PL9B97~1,
Wavenumbers [1/cm],Intensity,
1815.009,322.0563,
1812.098,334.19192,
1809.188,372.20631,
1806.277,323.77586,
1803.366,319.74145,
1800.456,327.44936,
1797.545,341.90158,
1794.635,347.33404,
1791.724,369.42106,
1788.813,383.41831,
1785.903,351.13477,
1782.992,326.23309,
1780.082,345.86314,
1777.171,287.27862,
1774.261,253.22529,
1771.350,288.9145,
1768.439,328.03253,
1765.529,379.62876,
1762.618,396.86124,
1759.708,365.61389,
1756.797,361.98864,
1753.887,382.57398,
1750.976,386.80432,
1748.065,378.40841,
1745.155,414.77954,
1742.244,422.07158,
1739.334,386.92148,
1736.423,383.81003,
1733.512,390.53558,
1730.602,426.03378,
1727.691,410.75688,
1724.781,438.02095,
1721.870,429.11537,
1718.960,458.33652,
1716.049,421.99831,
1713.138,423.88495,
1710.228,434.32797,
1707.317,433.85586,
1704.407,439.01538,
1701.496,458.7675,
1698.586,443.0693,
1695.675,482.79618,
1692.764,437.34219,
1689.854,420.2746,
1686.943,478.56774,
1684.033,461.12172,
1681.122,477.33613,
1678.211,479.60597,
1675.301,501.55716,
1672.390,484.44855,
1669.480,425.96192,
1666.569,468.41215,
1663.659,529.60867,
1660.748,528.2008,
1657.837,506.51565,
1654.927,502.70274,
1652.016,547.23621,
1649.106,532.23703,
1646.195,557.20043,
1643.285,581.85547,
1640.374,633.9142,
1637.463,600.04853,
1634.553,569.157,
1631.642,604.93988,
1628.732,633.72573,
1625.821,650.66818,
1622.911,716.25308,
1620.000,678.11635,
1617.089,736.43097,
1614.179,744.42759,
1611.268,786.02635,
1608.358,872.45774,
1605.447,886.05365,
1602.536,884.76123,
1599.626,901.18379,
1596.715,967.97228,
1593.805,900.39545,
1590.894,924.20979,
1587.984,926.89282,
1585.073,883.23334,
1582.162,890.65295,
1579.252,842.89033,
1576.341,828.42075,
1573.431,832.32404,
1570.520,802.28554,
1567.610,827.64515,
1564.699,796.12321,
1561.788,818.35702,
1558.878,827.79737,
1555.967,796.87708,
1553.057,760.93556,
1550.146,759.07225,
1547.235,778.61218,
1544.325,785.36287,
1541.414,773.90397,
1538.504,780.52527,
1535.593,782.93905,
1532.683,753.62741,
1529.772,732.76251,
1526.861,732.02733,
1523.951,752.00647,
1521.040,785.99528,
1518.130,796.10309,
1515.219,805.06557,
1512.309,779.18354,
1509.398,762.41773,
1506.487,770.45189,
1503.577,762.53539,
1500.666,775.19195,
1497.756,789.30318,
1494.845,807.26371,
1491.934,750.52421,
1489.024,719.72444,
1486.113,755.71362,
1483.203,747.96699,
1480.292,716.07859,
1477.382,713.85799,
1474.471,735.34423,
1471.560,724.93468,
1468.650,702.9097,
1465.739,671.92686,
1462.829,715.91947,
1459.918,759.04493,
1457.008,729.62458,
1454.097,705.94385,
1451.186,726.43738,
1448.276,711.73849,
1445.365,657.08867,
1442.455,650.9916,
1439.544,654.625,
1436.633,654.625,
1433.723,654.625,
1430.812,654.25559,
1427.902,650.23384,
1424.991,675.82343,
1422.081,650.01816,
1419.170,683.91553,
1416.259,691.24513,
1413.349,642.53433,
1410.438,631.52346,
1407.528,658.73093,
1404.617,690.23885,
1401.707,677.18786,
1398.796,648.96068,
1395.885,646.75889,
1392.975,636.33265,
1390.064,624.57786,
1387.154,660.61518,
1384.243,628.65782,
1381.332,590.38361,
1378.422,626.40297,
1375.511,583.31104,
1372.601,639.76236,
1369.690,672.91334,
1366.780,658.61616,
1363.869,691.40181,
1360.958,689.11959,
1358.048,678.84506,
1355.137,713.37151,
1352.227,745.16748,
1349.316,743.45851,
1346.406,763.0189,
1343.495,790.1894,
1340.584,744.98141,
1337.674,797.55624,
1334.763,838.20158,
1331.853,827.0748,
1328.942,818.61982,
1326.032,830.67493,
1323.121,821.76957,
1320.210,855.58248,
1317.300,878.75662,
1314.389,892.41688,
1311.479,879.90672,
1308.568,882.9522,
1305.657,918.71031,
1302.747,880.21555,
1299.836,948.39649,
1296.926,939.9241,
1294.015,946.35937,
1291.105,969.51909,
1288.194,1007.7697,
1285.283,979.39284,
1282.373,974.74996,
1279.462,992.15419,
1276.552,1024.3889,
1273.641,1032.4039,
1270.731,1001.1548,
1267.820,1007.5965,
1264.909,1039.0969,
1261.999,991.39199,
1259.088,985.00714,
1256.178,1027.4478,
1253.267,979.38693,
1250.356,987.68339,
1247.446,991.99755,
1244.535,955.90187,
1241.625,929.87313,
1238.714,948.52267,
1235.804,972.40655,
1232.893,974.24595,
1229.982,991.39845,
1227.072,955.18596,
1224.161,972.79709,
1221.251,942.37758,
1218.340,903.4169,
1215.430,911.19695,
1212.519,931.8888,
1209.608,925.76561,
1206.698,917.02944,
1203.787,931.61493,
1200.877,896.24388,
1197.966,938.50437,
1195.055,921.85353,
1192.145,970.46769,
1189.234,1016.8207,
1186.324,1042.4441,
1183.413,1033.4016,
1180.503,1029.8368,
1177.592,1063.3017,
1174.681,1050.0497,
1171.771,1012.2638,
1168.860,1039.9495,
1165.950,1052.3005,
1163.039,1039.9585,
1160.129,1011.2105,
1157.218,1011.0086,
1154.307,1029.4801,
1151.397,1032.1036,
1148.486,1035.4204,
1145.576,1060.8904,
1142.665,1020.9343,
1139.754,1037.9657,
1136.844,1021.6159,
1133.933,1023.7686,
1131.023,1023.1273,
1128.112,1008.6257,
1125.202,995.76028,
1122.291,988.76383,
1119.380,1024.7116,
1116.470,1033.5369,
1113.559,1002.1485,
1110.649,995.89923,
1107.738,984.76537,
1104.828,981.94699,
1101.917,988.29933,
1099.006,981.05785,
1096.096,1005.6037,
1093.185,988.92164,
1090.275,995.7177,
1087.364,1011.3475,
1084.453,1030.5617,
1081.543,1041.0632,
1078.632,1044.4455,
1075.722,1051.3772,
1072.811,1054.5629,
1069.901,1053.6897,
1066.990,1019.6751,
1064.079,1028.6378,
1061.169,1046.0141,
1058.258,1043.0379,
1055.348,1033.3283,
1052.437,1040.0333,
1049.527,1017.5984,
1046.616,1042.7945,
1043.705,1038.6881,
1040.795,1042.3715,
1037.884,1035.0045,
1034.974,1018.2938,
1032.063,1012.6325,
1029.153,1030.0791,
1026.242,1042.1885,
1023.331,995.12804,
1020.421,1059.5178,
1017.510,1082.1003,
1014.600,1073.7791,
1011.689,1070.3444,
1008.778,1066.0911,
1005.868,1074.4937,
1002.957,1059.8677,
1000.047,1088.201,
997.136,1138.9758,
994.226,1158.1482,
991.315,1142.4493,
988.404,1127.3824,
985.494,1110.9894,
982.583,1127.264,
979.673,1109.8705,
976.762,1092.0572,
973.852,1091.2552,
970.941,1095.1793,
968.030,1084.4747,
965.120,1083.7575,
962.209,1115.3015,
959.299,1112.8343,
956.388,1105.1453,
953.477,1088.4721,
950.567,1090.2775,
947.656,1149.4049,
944.746,1155.3518,
941.835,1151.5759,
938.925,1162.4699,
936.014,1160.026,
933.103,1150.5657,
930.193,1151.6214,
927.282,1162.8917,
924.372,1149.362,
921.461,1169.717,
918.551,1151.483,
915.640,1122.4264,
912.729,1117.4808,
909.819,1140.513,
906.908,1132.0887,
903.998,1121.2853,
901.087,1119.898,
898.176,1124.4426,
895.266,1132.7512,
892.355,1144.9233,
