,PLB961~1,
Raman shift [1/cm],Intensity,
187.995,9724.0523,
185.085,9762.0255,
182.174,9847.5213,
179.264,9914.0157,
176.353,9909.3252,
173.442,9853.5547,
170.532,9759.3513,
167.621,9689.4167,
164.711,9528.0712,
161.800,9284.9737,
158.890,8949.5806,
155.979,8398.74,
153.068,7696.4244,
150.158,6859.9217,
147.247,5904.3273,
144.337,4911.9203,
141.426,3898.5299,
138.516,2868.3572,
135.605,2050.8615,
132.694,1406.572,
129.784,922.1529,
126.873,612.50168,
123.963,414.63038,
121.052,285.87081,
118.141,218.76403,
115.231,171.60236,
112.320,135.9782,
109.410,110.22747,
106.499,93.135748,
103.589,85.578219,
100.678,80.055405,
97.767,73.656966,
94.857,67.956088,
91.946,60.66267,
89.036,52.709715,
86.125,47.745278,
83.215,46.5,
80.304,44.823971,
77.393,39.866782,
74.483,47.361619,
71.572,47.514127,
68.662,40.361465,
65.751,38.948563,
62.840,38.5,
59.930,37.188997,
57.019,32.253423,
54.109,30.305678,
51.198,28.293563,
48.288,25.539637,
45.377,30.463284,
42.466,30.438903,
39.556,27.5,
36.645,27.5,
33.735,27.5,
30.824,25.953791,
27.914,21.045564,
25.003,25.4811,
22.092,29.145809,
19.182,30.957657,
16.271,44.94746,
13.361,126.78389,
10.450,302.29177,
7.539,713.59952,
4.629,1128.2297,
1.718,1323.2758,
-1.192,1019.3207,
-4.103,606.1756,
-7.013,253.83586,
-9.924,0.5,
