,PL657C~1,
45.377,2.5063646,
42.466,1.4150259,
39.556,-3.5296443,
36.645,-1.4230736,
33.735,-0.875,
30.824,-1.3167739,
27.914,-2.7191244,
25.003,-7.2334623,
22.092,-11.812427,
19.182,-15.691937,
16.271,-10.096016,
13.361,-7.453542,
10.450,-49.301985,
7.539,-295.80731,
4.629,-760.54318,
1.718,-1204.9379,
-1.192,-1430.1156,
-4.103,-1066.9282,
-7.013,-567.00883,
-9.924,-1.875,
