,PL037C~1,
Raman shift [1/cm],Intensity,
1471.560,9483.8494,
1468.650,9469.1495,
1465.739,9545.0159,
1462.829,9734.6075,
1459.918,9999.0898,
1457.008,10185.308,
1454.097,10177.382,
1451.186,10023.996,
1448.276,9798.9989,
1445.365,9492.5498,
1442.455,9177.3361,
1439.544,8993.1888,
1436.633,8838.7259,
1433.723,8729.2915,
1430.812,8624.3557,
1427.902,8516.3833,
1424.991,8532.4953,
1422.081,8420.1503,
1419.170,8376.3016,
1416.259,8263.2616,
1413.349,8222.8952,
1410.438,8217.3002,
1407.528,8278.7992,
1404.617,8382.8683,
1401.707,8388.0149,
1398.796,8445.2935,
1395.885,8538.9448,
1392.975,8490.6655,
1390.064,8387.7902,
1387.154,8230.8855,
1384.243,8090.0291,
1381.332,7943.8068,
1378.422,7906.8678,
1375.511,8311.5571,
1372.601,8622.1182,
1369.690,8736.2939,
1366.780,8891.9823,
1363.869,9050.3217,
1360.958,9164.6625,
1358.048,9285.4369,
1355.137,9408.6591,
1352.227,9531.9677,
1349.316,9650.2159,
1346.406,9766.4092,
1343.495,9882.9756,
1340.584,9935.4264,
1337.674,10092.543,
1334.763,10200.282,
1331.853,10286.514,
1328.942,10340.699,
1326.032,10384.519,
1323.121,10478.211,
1320.210,10554.614,
1317.300,10760.972,
1314.389,11008.252,
1311.479,11251.319,
1308.568,11544.435,
1305.657,11838.835,
1302.747,12090.215,
1299.836,12406.288,
1296.926,12550.623,
1294.015,12693.118,
1291.105,12836.365,
1288.194,12848.61,
1285.283,12956.548,
1282.373,13084.164,
1279.462,13169.235,
1276.552,13287.733,
1273.641,13431.377,
1270.731,13481.652,
1267.820,13442.285,
1264.909,13436.372,
1261.999,13324.508,
1259.088,13174.008,
1256.178,12907.207,
1253.267,12723.603,
1250.356,12527.941,
1247.446,12337.068,
1244.535,12093.447,
1241.625,11801.219,
1238.714,11522.262,
1235.804,11293.67,
1232.893,11132.82,
1229.982,10809.223,
1227.072,10609.149,
1224.161,10384.874,
1221.251,10173.018,
1218.340,9957.2295,
1215.430,9765.1961,
1212.519,9610.9916,
1209.608,9485.3487,
1206.698,9395.0636,
1203.787,9368.5327,
1200.877,9373.9124,
1197.966,9501.593,
1195.055,9775.0668,
1192.145,10053.916,
1189.234,10344.453,
