,PL4E72~1,
Raman shift [1/cm],Intensity,
912.729,2809.5105,
909.819,2818.5363,
906.908,2770.5181,
903.998,2789.3498,
901.087,2824.1543,
898.176,2838.0118,
895.266,2839.0012,
892.355,2866.4081,
889.445,2965.4416,
886.534,2927.4709,
883.624,2963.6091,
880.713,3005.7996,
877.802,3043.592,
874.892,3070.6242,
871.981,3042.2437,
869.071,3015.5105,
866.160,3030.1939,
863.250,3028.3909,
860.339,3027.8244,
857.428,3030.866,
854.518,2975.7065,
851.607,2969.882,
848.697,2961.309,
845.786,2944.3819,
842.875,2942.0119,
839.965,2960.875,
837.054,2960.6238,
834.144,2938.2475,
831.233,2902.5439,
828.323,2869.0704,
825.412,2875.9881,
822.501,2908.9171,
819.591,2798.1796,
816.680,2814.1058,
813.770,2783.7909,
810.859,2760.6188,
807.949,2740.7871,
805.038,2695.0785,
802.127,2688.4935,
799.217,2686.3842,
796.306,2689.2804,
793.396,2670.4626,
790.485,2629.2941,
787.574,2602.4319,
784.664,2643.4375,
781.753,2642.1522,
778.843,2652.0874,
775.932,2677.06,
773.022,2698.0998,
770.111,2686.6537,
767.200,2698.056,
764.290,2709.9653,
761.379,2688.3043,
758.469,2647.7584,
755.558,2654.1456,
752.648,2629.7075,
749.737,2605.2913,
746.826,2586.9492,
743.916,2566.4268,
741.005,2520.1847,
738.095,2372.4231,
735.184,2224.0191,
732.274,2160.3053,
729.363,2240.9935,
726.452,2440.7551,
723.542,2550.8326,
720.631,2559.1686,
717.721,2586.2259,
714.810,2607.3977,
711.899,2599.1522,
708.989,2553.1575,
706.078,2578.5167,
703.168,2575.1595,
700.257,2567.6373,
697.347,2567.6139,
694.436,2573.0894,
691.525,2544.1524,
688.615,2551.711,
685.704,2545.6291,
682.794,2519.8538,
679.883,2498.1726,
676.973,2527.0219,
674.062,2529.6846,
671.151,2518.6701,
668.241,2517.5962,
665.330,2551.3456,
662.420,2540.1633,
659.509,2541.0497,
656.598,2537.682,
653.688,2534.7857,
650.777,2549.1711,
647.867,2587.3949,
644.956,2581.0154,
642.046,2551.9743,
639.135,2520.5213,
636.224,2507.9904,
633.314,2531.0146,
630.403,2568.8004,
627.493,2590.875,
624.582,2592.8173,
621.672,2601.5292,
618.761,2604.9148,
615.850,2642.2402,
612.940,2678.3642,
610.029,2696.662,
607.119,2731.4057,
604.208,2714.9946,
601.297,2709.8661,
598.387,2704.5627,
595.476,2683.355,
592.566,2677.8456,
589.655,2653.551,
586.745,2637.4033,
583.834,2639.4625,
580.923,2662.7755,
578.013,2646.2961,
575.102,2627.5353,
572.192,2615.4459,
569.281,2622.1546,
