,PL7B17~1,
Raman shift [1/cm],Intensity,
1197.966,2423.3623,
1195.055,2465.4994,
1192.145,2515.8279,
1189.234,2582.8022,
1186.324,2630.3427,
1183.413,2680.6967,
1180.503,2716.4931,
1177.592,2690.3306,
1174.681,2653.4897,
1171.771,2645.798,
1168.860,2539.5203,
1165.950,2538.1192,
1163.039,2499.0442,
1160.129,2451.1674,
1157.218,2418.7123,
1154.307,2398.4585,
1151.397,2371.9554,
1148.486,2333.5007,
1145.576,2328.3634,
1142.665,2307.9414,
1139.754,2318.4544,
1136.844,2288.3358,
1133.933,2278.942,
1131.023,2264.7825,
1128.112,2250.6064,
1125.202,2267.4964,
1122.291,2291.1274,
1119.380,2297.328,
1116.470,2305.2707,
1113.559,2284.599,
1110.649,2269.0822,
1107.738,2288.8976,
1104.828,2293.1899,
1101.917,2285.5229,
1099.006,2318.8171,
1096.096,2292.4975,
1093.185,2280.2054,
1090.275,2336.7082,
1087.364,2305.652,
1084.453,2303.8113,
1081.543,2302.9123,
1078.632,2304.5608,
1075.722,2351.0619,
1072.811,2351.6772,
1069.901,2371.7622,
1066.990,2319.9001,
1064.079,2367.1352,
1061.169,2407.4006,
1058.258,2429.9546,
1055.348,2450.1896,
1052.437,2446.4268,
1049.527,2394.5731,
1046.616,2480.5872,
1043.705,2491.0208,
1040.795,2483.5879,
1037.884,2489.3648,
1034.974,2498.1327,
1032.063,2493.8655,
1029.153,2485.8346,
1026.242,2482.3747,
1023.331,2508.0817,
1020.421,2503.4906,
1017.510,2538.4693,
1014.600,2572.2105,
1011.689,2590.5035,
1008.778,2626.1034,
1005.868,2626.2153,
1002.957,2733.7596,
1000.047,2876.9221,
997.136,2957.7276,
994.226,2967.4194,
991.315,2922.2401,
988.404,2855.9802,
985.494,2842.2937,
982.583,2754.9249,
979.673,2739.3234,
976.762,2713.0046,
973.852,2711.6044,
970.941,2740.5487,
968.030,2748.9781,
965.120,2685.3896,
962.209,2718.6388,
959.299,2712.918,
956.388,2740.168,
953.477,2754.5633,
950.567,2736.8972,
947.656,2732.8124,
944.746,2752.3522,
941.835,2762.1579,
938.925,2763.5919,
936.014,2774.884,
933.103,2781.3067,
930.193,2766.2573,
927.282,2741.1959,
924.372,2721.747,
921.461,2679.4844,
918.551,2643.7555,
915.640,2587.8803,
912.729,2543.9843,
909.819,2570.4699,
906.908,2549.4093,
903.998,2561.7712,
901.087,2597.7118,
898.176,2634.3834,
895.266,2654.25,
892.355,2662.103,
889.445,2704.0663,
886.534,2672.5249,
883.624,2708.6384,
880.713,2727.2086,
877.802,2716.5652,
874.892,2705.3977,
871.981,2727.8554,
869.071,2711.1472,
866.160,2702.0404,
863.250,2695.5806,
860.339,2698.6935,
857.428,2698.9628,
854.518,2652.1166,
851.607,2682.0711,
848.697,2644.6053,
845.786,2639.2621,
842.875,2649.4536,
839.965,2653.4105,
837.054,2695.0732,
834.144,2679.3269,
831.233,2692.9155,
828.323,2687.402,
825.412,2673.572,
822.501,2666.5051,
819.591,2623.5324,
816.680,2587.7948,
813.770,2570.479,
810.859,2554.4202,
807.949,2550.8964,
805.038,2575.354,
802.127,2567.9458,
799.217,2561.2869,
796.306,2521.2227,
793.396,2497.3111,
790.485,2507.777,
787.574,2517.7793,
784.664,2531.7212,
781.753,2499.3588,
778.843,2494.9921,
775.932,2518.1264,
773.022,2539.2356,
770.111,2532.695,
767.200,2548.2376,
764.290,2566.5412,
761.379,2574.2807,
758.469,2558.0662,
755.558,2507.7637,
752.648,2491.4717,
749.737,2479.111,
746.826,2455.1349,
743.916,2404.7691,
741.005,2318.9615,
738.095,2210.17,
735.184,2021.3453,
732.274,1952.3018,
729.363,2045.0409,
726.452,2259.2861,
723.542,2442.209,
720.631,2429.3138,
717.721,2433.7069,
714.810,2443.0114,
711.899,2442.745,
708.989,2436.2896,
706.078,2453.8787,
703.168,2453.3922,
700.257,2449.0123,
697.347,2444.6416,
694.436,2434.4426,
691.525,2404.7018,
688.615,2396.9922,
685.704,2396.25,
682.794,2390.399,
679.883,2372.7278,
676.973,2405.584,
674.062,2397.5741,
671.151,2385.7434,
668.241,2388.3974,
665.330,2411.0987,
662.420,2407.9038,
659.509,2415.5041,
656.598,2420.6827,
653.688,2416.6491,
650.777,2401.628,
647.867,2412.7766,
644.956,2427.0139,
642.046,2428.8602,
639.135,2426.9094,
636.224,2448.2858,
633.314,2455.4313,
630.403,2460.2061,
627.493,2468.0111,
624.582,2491.1991,
621.672,2553.7667,
618.761,2538.0115,
615.850,2544.9227,
612.940,2558.3238,
610.029,2560.6989,
607.119,2539.3789,
604.208,2533.6999,
601.297,2520.2856,
598.387,2533.187,
595.476,2589.8276,
592.566,2532.3716,
589.655,2535.8557,
586.745,2535.0046,
583.834,2502.072,
580.923,2423.3874,
578.013,2446.1447,
575.102,2439.0575,
572.192,2448.5434,
569.281,2495.0604,
566.371,2560.8008,
563.460,2557.3734,
560.549,2554.7118,
557.639,2561.0841,
554.728,2575.4818,
551.818,2594.9897,
548.907,2621.1889,
545.996,2629.0294,
543.086,2619.9211,
540.175,2623.0356,
537.265,2616.7315,
534.354,2638.8328,
531.444,2667.4299,
528.533,2675.4357,
525.622,2635.8624,
522.712,2658.8012,
519.801,2689.5608,
516.891,2713.1362,
513.980,2747.2052,
511.070,2749.5457,
508.159,2775.9937,
505.248,2811.7594,
502.338,2831.9955,
499.427,2857.466,
496.517,2908.9368,
493.606,2936.5202,
490.695,2923.464,
487.785,2925.0036,
484.874,2959.4999,
481.964,2937.1375,
479.053,2886.6043,
476.143,2917.3228,
473.232,2919.25,
470.321,2894.9212,
467.411,2878.3674,
464.500,2904.7458,
461.590,2884.8365,
458.679,2888.0547,
455.769,2879.1817,
452.858,2848.7835,
449.947,2892.3276,
447.037,2946.1503,
444.126,2949.3712,
441.216,2899.8262,
438.305,2868.587,
435.395,2936.37,
432.484,2951.7454,
429.573,2924.3325,
426.663,2941.8158,
423.752,2913.9584,
420.842,2875.2189,
