,PL28E6~1,
Wavenumbers [1/cm],Intensity,
781.753,2740.7429,
778.843,2741.9048,
775.932,2752.1032,
773.022,2783.1933,
770.111,2814.2613,
767.200,2803.4327,
764.290,2793.5962,
761.379,2805.1297,
758.469,2820.7951,
755.558,2788.0103,
752.648,2775.7913,
749.737,2753.7913,
746.826,2737.7803,
743.916,2731.375,
741.005,2723.305,
738.095,2651.8598,
735.184,2611.9124,
732.274,2567.2953,
729.363,2561.2387,
726.452,2623.1854,
723.542,2716.2657,
720.631,2692.3225,
717.721,2683.9478,
714.810,2693.892,
711.899,2717.276,
708.989,2751.1669,
706.078,2708.9059,
703.168,2704.4472,
700.257,2710.8504,
697.347,2705.6803,
694.436,2674.4623,
691.525,2677.6775,
688.615,2668.9413,
685.704,2657.3313,
682.794,2669.7365,
679.883,2735.6181,
676.973,2718.7893,
674.062,2754.298,
671.151,2752.2668,
668.241,2718.9925,
665.330,2712.5473,
662.420,2737.308,
659.509,2748.7243,
656.598,2771.416,
653.688,2778.2016,
650.777,2718.9681,
647.867,2765.9515,
644.956,2725.6047,
642.046,2679.8641,
639.135,2673.6284,
636.224,2727.3591,
633.314,2724.1833,
630.403,2742.885,
627.493,2760.2157,
624.582,2769.5533,
621.672,2783.8092,
618.761,2753.9774,
615.850,2754.8438,
612.940,2777.7195,
610.029,2803.7967,
607.119,2794.3212,
604.208,2776.3347,
601.297,2778.8468,
598.387,2780.6359,
595.476,2765.0147,
592.566,2803.581,
589.655,2776.0368,
586.745,2749.9975,
583.834,2749.8171,
580.923,2783.266,
578.013,2765.2171,
575.102,2775.2883,
572.192,2786.7323,
569.281,2798.9042,
566.371,2863.0793,
563.460,2854.5602,
560.549,2843.5022,
557.639,2830.5867,
554.728,2811.198,
551.818,2840.0697,
548.907,2862.8292,
545.996,2874.9302,
543.086,2875.0263,
540.175,2864.1253,
537.265,2875.6877,
534.354,2856.7955,
531.444,2839.5055,
528.533,2857.5271,
525.622,2887.7891,
522.712,2904.6898,
519.801,2922.0676,
516.891,2946.5742,
513.980,2982.1918,
511.070,2979.0359,
508.159,3006.4617,
505.248,3042.3793,
502.338,3053.0468,
499.427,3110.1624,
496.517,3163.8396,
493.606,3182.9438,
490.695,3163.9798,
487.785,3175.5266,
484.874,3185.1297,
481.964,3196.4347,
479.053,3205.6396,
476.143,3202.5677,
473.232,3189.4257,
470.321,3162.4791,
467.411,3146.7195,
464.500,3169.3059,
461.590,3206.0614,
458.679,3224.0791,
455.769,3241.7173,
452.858,3261.762,
449.947,3217.454,
447.037,3242.9604,
444.126,3280.9023,
441.216,3322.985,
438.305,3412.893,
435.395,3382.103,
432.484,3380.2126,
429.573,3408.1325,
426.663,3402.8115,
423.752,3423.995,
420.842,3405.0605,
417.931,3369.0048,
415.020,3360.6629,
412.110,3516.9402,
409.199,3548.4582,
406.289,3532.4441,
403.378,3566.4518,
400.468,3589.1317,
397.557,3571.6958,
394.646,3561.5729,
391.736,3596.4092,
388.825,3566.24,
385.915,3553.6496,
383.004,3550.9461,
380.094,3553.7186,
377.183,3580.0553,
374.272,3635.1397,
371.362,3660.953,
368.451,3629.4752,
365.541,3680.5116,
362.630,3698.1987,
359.719,3707.8863,
356.809,3723.7828,
353.898,3730.522,
350.988,3734.5449,
348.077,3720.4025,
345.167,3683.6076,
342.256,3727.6847,
339.345,3730.2778,
336.435,3730.8131,
333.524,3755.2106,
330.614,3749.9945,
327.703,3761.2101,
324.793,3767.7036,
321.882,3751.4651,
318.971,3788.6373,
316.061,3806.7465,
313.150,3833.6226,
310.240,3901.8972,
307.329,3932.2458,
304.418,3939.2714,
301.508,3924.5288,
298.597,3887.508,
295.687,3893.8564,
292.776,3904.2084,
289.866,3940.8664,
286.955,4076.0531,
284.044,4099.8025,
281.134,4130.8872,
278.223,4193.2787,
275.313,4288.3331,
272.402,4304.3087,
269.492,4304.8604,
266.581,4315.5806,
263.670,4360.4266,
260.760,4396.8822,
257.849,4429.6666,
254.939,4461.9574,
252.028,4489.1573,
249.117,4515.364,
246.207,4533.9962,
243.296,4532.5321,
240.386,4482.7476,
237.475,4415.6512,
234.565,4349.1096,
231.654,4341.0754,
228.743,4310.6066,
225.833,4297.6072,
222.922,4314.8462,
220.012,4282.0612,
217.101,4257.1442,
214.191,4251.9917,
211.280,4284,
208.369,4319.3428,
205.459,4303.0357,
202.548,4255.1271,
199.638,4259.481,
196.727,4309.3534,
193.816,4355.0077,
190.906,4377.0195,
187.995,4366.8831,
185.085,4378.0335,
182.174,4409.458,
179.264,4465.111,
176.353,4489.3168,
173.442,4500.8252,
170.532,4511.0196,
167.621,4576.6284,
164.711,4508.1819,
161.800,4365.0016,
158.890,4173.5541,
155.979,3987.0346,
153.068,3678.1444,
150.158,3270.6744,
147.247,2849.2365,
144.337,2343.2796,
141.426,1848.9868,
138.516,1412.4001,
135.605,995.35252,
132.694,667.71575,
129.784,426.47664,
126.873,288.45658,
123.963,203.46799,
121.052,143.94423,
118.141,102.53791,
115.231,84.610741,
112.320,72.715005,
109.410,64.738737,
106.499,56.192874,
103.589,44.290419,
100.678,35.288513,
97.767,32.444763,
94.857,39.99788,
91.946,37.731448,
89.036,28.471817,
86.125,22.798175,
83.215,20.84408,
80.304,20.853865,
77.393,22.270205,
74.483,23.68527,
71.572,24.737352,
68.662,24.890128,
65.751,19.94497,
62.840,17.411596,
59.930,14.689424,
57.019,8.3436863,
54.109,10.957965,
51.198,13.978219,
48.288,15.363675,
45.377,13.956919,
42.466,13.787219,
39.556,14.835474,
36.645,17.644235,
33.735,20.451994,
30.824,19.945243,
27.914,12.232316,
25.003,14.488187,
22.092,17.343714,
19.182,20.153017,
16.271,43.935682,
13.361,167.16865,
10.450,407.38764,
7.539,895.51008,
4.629,1344.5618,
1.718,1550.7988,
-1.192,1239.1752,
-4.103,804.9975,
-7.013,384.07476,
-9.924,3.375,
