,PL925A~1,
Raman shift [1/cm],Intensity,
1451.186,3425.7722,
1448.276,3310.5082,
1445.365,3214.6734,
1442.455,3145.1437,
1439.544,3109.873,
1436.633,3037.5201,
1433.723,2967.7364,
1430.812,2994.9648,
1427.902,2940.5059,
1424.991,2909.2297,
1422.081,2896.3228,
1419.170,2875.3766,
1416.259,2787.1934,
1413.349,2845.7951,
1410.438,2860.7533,
1407.528,2825.9941,
1404.617,2832.148,
1401.707,2821.753,
1398.796,2833.18,
1395.885,2877.6241,
1392.975,2854.7904,
1390.064,2766.876,
1387.154,2674.5294,
1384.243,2609.3503,
1381.332,2547.6164,
1378.422,2707.9356,
1375.511,2798.8033,
1372.601,2914.5247,
1369.690,3051.9761,
1366.780,3112.0597,
1363.869,3192.7183,
1360.958,3240.3769,
1358.048,3302.8681,
1355.137,3383.4588,
1352.227,3437.5181,
1349.316,3485.9116,
1346.406,3541.0817,
1343.495,3578.3982,
1340.584,3662.1431,
1337.674,3649.0388,
1334.763,3696.509,
1331.853,3677.0372,
1328.942,3757.1912,
1326.032,3780.2999,
1323.121,3815.8524,
1320.210,3822.5886,
1317.300,3928.8527,
1314.389,4074.6542,
1311.479,4154.7936,
1308.568,4197.3934,
1305.657,4288.327,
1302.747,4409.2829,
1299.836,4448.6458,
1296.926,4646.8137,
1294.015,4701.9732,
1291.105,4792.3042,
1288.194,4927.2564,
1285.283,4978.2981,
1282.373,5049.531,
1279.462,5084.603,
1276.552,5118.0927,
1273.641,5149.5191,
1270.731,5148.1873,
1267.820,5175.303,
1264.909,5167.987,
1261.999,5216.9267,
1259.088,5016.26,
1256.178,5017.9533,
1253.267,4925.1178,
1250.356,4802.1117,
1247.446,4728.5004,
1244.535,4652.2546,
1241.625,4535.502,
1238.714,4415.1797,
1235.804,4330.9248,
1232.893,4263.7801,
1229.982,4126.5447,
1227.072,4105.7226,
1224.161,4000.868,
1221.251,3932.1124,
1218.340,3862.1294,
1215.430,3792.5104,
1212.519,3739.7813,
1209.608,3704.5556,
1206.698,3669.4624,
1203.787,3643.4259,
1200.877,3725.2649,
1197.966,3806.1892,
1195.055,3896.4281,
1192.145,3965.3467,
1189.234,4122.7404,
1186.324,4220.0703,
1183.413,4249.2906,
1180.503,4281.4618,
1177.592,4295.6435,
1174.681,4216.5206,
1171.771,4161.0246,
1168.860,4064.571,
1165.950,4044.7682,
1163.039,4003.8378,
1160.129,3989.0196,
1157.218,4031.5933,
1154.307,4082.5574,
1151.397,4121.4033,
1148.486,4202.8984,
1145.576,4213.9461,
1142.665,4253.0143,
1139.754,4167.5645,
1136.844,4154.9533,
1133.933,4117.1946,
1131.023,4078.8081,
1128.112,4055.3947,
1125.202,4017.0327,
1122.291,3977.3969,
1119.380,4033.8343,
1116.470,3991.4729,
1113.559,3961.506,
1110.649,3947.7015,
1107.738,3934.6053,
1104.828,3886.3044,
1101.917,3826.6996,
1099.006,3808.7863,
1096.096,3763.3362,
1093.185,3748.4101,
1090.275,3773.1466,
1087.364,3777.1916,
1084.453,3821.2471,
1081.543,3855.3736,
1078.632,3868.3527,
1075.722,3904.7038,
1072.811,3929.5531,
1069.901,3947.8916,
1066.990,3954.9083,
1064.079,3935.1541,
1061.169,3938.5052,
1058.258,3939.0863,
1055.348,3925.544,
1052.437,3924.2821,
1049.527,3911.1955,
1046.616,3832.132,
1043.705,3826.3331,
1040.795,3824.0575,
1037.884,3819.2156,
1034.974,3831.1469,
1032.063,3844.5658,
1029.153,3810.262,
1026.242,3835.3457,
1023.331,3873.7476,
1020.421,3971.8732,
1017.510,4031.4199,
1014.600,4075.1634,
1011.689,4130.0691,
1008.778,4177.0882,
1005.868,4205.4894,
1002.957,4232.1604,
1000.047,4368.0181,
997.136,4441.3304,
994.226,4432.8196,
991.315,4370.1956,
988.404,4293.7376,
985.494,4263.4087,
982.583,4181.1793,
979.673,4153.1538,
976.762,4141.379,
973.852,4142.5541,
970.941,4150.7319,
968.030,4149.7413,
965.120,4124.3323,
962.209,4143.9408,
959.299,4188.3285,
956.388,4219.2491,
953.477,4211.3427,
950.567,4192.877,
947.656,4217.8071,
944.746,4222.0548,
941.835,4264.3603,
938.925,4272.2758,
936.014,4257.0869,
933.103,4208.2937,
930.193,4147.8456,
927.282,4159.042,
924.372,4099.8495,
921.461,4024.5012,
918.551,3988.6313,
915.640,3960.2776,
912.729,3912.8549,
909.819,3868.4817,
906.908,3953.5666,
903.998,3941.5474,
901.087,3951.8896,
898.176,3967.8851,
895.266,4002.2767,
892.355,4066.26,
889.445,4109.0627,
886.534,4127.6172,
883.624,4113.0835,
880.713,4169.5756,
877.802,4212.7961,
874.892,4169.4477,
871.981,4138.2044,
869.071,4093.9275,
866.160,4113.8484,
863.250,4136.7341,
860.339,4166.6545,
857.428,4194.2585,
854.518,4156.6111,
851.607,4169.0921,
848.697,4111.4099,
845.786,4086.3259,
842.875,4129.1472,
839.965,4203.0946,
837.054,4194.0315,
834.144,4263.6467,
831.233,4197.2558,
828.323,4204.2343,
825.412,4246.4547,
822.501,4225.7604,
819.591,4178.6557,
816.680,4197.2821,
813.770,4186.5874,
810.859,4181.7624,
807.949,4174.5719,
805.038,4140.0553,
802.127,4130.1778,
799.217,4074.8365,
796.306,4030.1417,
793.396,4014.1432,
790.485,4010.9845,
787.574,3977.0284,
784.664,3997.5312,
781.753,3993.1982,
778.843,4021.1053,
775.932,4067.83,
773.022,4096.4748,
770.111,4085.0287,
767.200,4100.2376,
764.290,4139.3448,
761.379,4141.0118,
758.469,4100.0183,
755.558,4077.3324,
752.648,3979.58,
749.737,3949.8054,
746.826,3879.9115,
743.916,3761.2948,
741.005,3616.7298,
738.095,3364.2361,
735.184,3005.3225,
732.274,2898.4413,
729.363,3111.2289,
726.452,3532.688,
723.542,3778.7436,
720.631,3881.7011,
717.721,3933.3095,
714.810,3945.9205,
711.899,3931.6064,
708.989,3907.3987,
706.078,3927.2826,
703.168,3952.8955,
700.257,3943.146,
