,PL4F15~1,
Raman shift [1/cm],Intensity,
834.144,5862.2464,
831.233,5827.4616,
828.323,5814.5219,
825.412,5782.9137,
822.501,5700.7421,
819.591,5726.3605,
816.680,5659.0159,
813.770,5585.1133,
810.859,5505.0984,
807.949,5451.0543,
805.038,5458.4148,
802.127,5477.3468,
799.217,5391.1689,
796.306,5391.2063,
793.396,5397.7737,
790.485,5383.7069,
787.574,5425.1633,
784.664,5373.4963,
781.753,5371.5058,
778.843,5410.4109,
775.932,5441.8782,
773.022,5431.6466,
770.111,5441.4575,
767.200,5502.2687,
764.290,5498.0099,
761.379,5465.3703,
758.469,5426.8949,
755.558,5373.3924,
752.648,5382.3531,
749.737,5338.4298,
746.826,5307.5979,
743.916,5283.0923,
741.005,5218.7665,
738.095,5038.5298,
735.184,4844.0806,
732.274,4787.2206,
729.363,4907.3999,
726.452,5138.6198,
723.542,5224.4155,
720.631,5304.8144,
717.721,5328.6978,
714.810,5332.9318,
711.899,5345.3329,
708.989,5371.9615,
706.078,5315.2325,
703.168,5288.3734,
700.257,5273.9364,
697.347,5231.4329,
694.436,5111.3907,
691.525,5158.0114,
688.615,5219.6957,
685.704,5239.3327,
682.794,5214.8272,
679.883,5184.8375,
676.973,5267.3787,
674.062,5208.8313,
671.151,5199.4381,
668.241,5243.3162,
665.330,5246.4821,
662.420,5232.9037,
659.509,5251.0777,
656.598,5247.9788,
653.688,5238.4769,
650.777,5271.4779,
647.867,5222.9018,
644.956,5199.1228,
642.046,5217.6593,
639.135,5249.0463,
636.224,5226.2483,
633.314,5250.8604,
630.403,5315.6549,
627.493,5358.4294,
624.582,5362.4781,
621.672,5364.0621,
618.761,5393.0027,
615.850,5435.1843,
612.940,5480.9094,
610.029,5520.5446,
607.119,5541.075,
604.208,5539.5749,
601.297,5548.5939,
598.387,5559.6983,
595.476,5564.0219,
592.566,5594.7175,
589.655,5542.4628,
586.745,5502.0117,
583.834,5494.5167,
580.923,5510.016,
578.013,5491.9671,
575.102,5476.2268,
572.192,5480.2727,
569.281,5504.234,
566.371,5515.9734,
563.460,5542.5219,
560.549,5567.2561,
557.639,5597.1645,
554.728,5640.3422,
551.818,5675.4564,
548.907,5736.7534,
545.996,5751.6855,
543.086,5721.6283,
540.175,5723.9642,
537.265,5812.4871,
534.354,5861.1757,
531.444,5904.5481,
528.533,5979.2838,
525.622,5995.5787,
522.712,6064.6544,
519.801,6130.0378,
516.891,6184.184,
513.980,6268.5823,
511.070,6327.5424,
508.159,6420.76,
505.248,6521.1569,
502.338,6590.5364,
499.427,6707.083,
496.517,6763.5795,
493.606,6817.7837,
490.695,6877.7802,
487.785,6817.7365,
484.874,6881.7945,
481.964,6897.6236,
479.053,6872.134,
476.143,6909.7642,
473.232,6881.91,
470.321,6855.5277,
467.411,6818.8511,
464.500,6756.3189,
461.590,6763.9763,
458.679,6795.8409,
455.769,6824.851,
452.858,6840.931,
449.947,6896.698,
447.037,6910.552,
444.126,6914.3432,
441.216,6910.9814,
438.305,6869.8371,
