,PL4F06~1,
1224.161,3606.381,
1221.251,3509.4406,
1218.340,3429.3566,
1215.430,3400.125,
1212.519,3362.9987,
1209.608,3315.9987,
1206.698,3326.4232,
1203.787,3361.1149,
1200.877,3329.1429,
1197.966,3426.2521,
1195.055,3512.1836,
1192.145,3582.4758,
1189.234,3628.3743,
1186.324,3729.3151,
1183.413,3810.8407,
1180.503,3789.3994,
1177.592,3726.8423,
1174.681,3732.536,
1171.771,3685.7444,
1168.860,3625.9074,
1165.950,3552.3967,
1163.039,3508.8873,
1160.129,3443.4482,
1157.218,3394.5873,
1154.307,3379.5278,
1151.397,3358.9629,
1148.486,3314.4737,
1145.576,3323.32,
1142.665,3350.8453,
1139.754,3306.7482,
1136.844,3230.2965,
1133.933,3238.4884,
1131.023,3257.9878,
1128.112,3255.4101,
1125.202,3252.0139,
1122.291,3219.6317,
1119.380,3237.2722,
1116.470,3252.2752,
1113.559,3297.4269,
1110.649,3308.1605,
1107.738,3321.0563,
1104.828,3318.9776,
1101.917,3302.9713,
1099.006,3314.5785,
1096.096,3323.7599,
1093.185,3285.1277,
1090.275,3317.7329,
1087.364,3297.3078,
1084.453,3297.6241,
1081.543,3317.7659,
1078.632,3319.783,
1075.722,3308.0325,
1072.811,3353.0773,
1069.901,3324.2597,
1066.990,3338.2916,
1064.079,3409.4959,
1061.169,3458.2463,
1058.258,3485.6765,
1055.348,3499.4217,
1052.437,3486.4851,
1049.527,3478.8299,
1046.616,3497.0753,
1043.705,3521.4772,
1040.795,3528.7635,
1037.884,3535.1939,
1034.974,3559.3737,
1032.063,3586.3097,
1029.153,3574.0211,
1026.242,3573.1562,
1023.331,3555.6261,
1020.421,3593.254,
1017.510,3634.0963,
1014.600,3657.2002,
1011.689,3694.9126,
1008.778,3775.4971,
1005.868,3796.2061,
1002.957,3916.6557,
1000.047,4076.3571,
997.136,4171.4125,
994.226,4202.9096,
991.315,4181.073,
988.404,4106.9936,
985.494,4006.8016,
982.583,3947.6992,
979.673,3931.8085,
976.762,3893.3118,
973.852,3873.4291,
970.941,3866.7879,
968.030,3831.6683,
965.120,3812.3219,
962.209,3859.2117,
959.299,3857.2095,
956.388,3886.1629,
953.477,3888.6964,
950.567,3879.9602,
947.656,3949.6794,
944.746,3946.2811,
941.835,3883.7694,
938.925,3917.8207,
936.014,3931.491,
933.103,3920.4781,
930.193,3921.125,
927.282,3918.3295,
924.372,3866.7474,
921.461,3831.4054,
918.551,3755.4795,
915.640,3715.349,
912.729,3724.5883,
909.819,3720.5673,
906.908,3701.1915,
903.998,3691.376,
901.087,3710.7662,
898.176,3724.0794,
895.266,3748.6125,
892.355,3812.161,
889.445,3881.8201,
886.534,3911.3455,
883.624,3876.0822,
880.713,3904.0985,
877.802,3940.7454,
874.892,3923.6765,
871.981,3925.1386,
869.071,3883.368,
866.160,3914.0728,
863.250,3918.0199,
860.339,3924.3817,
857.428,3928.4287,
854.518,3809.2674,
851.607,3883.3216,
848.697,3847.9778,
845.786,3841.694,
842.875,3860.3196,
839.965,3877.2855,
837.054,3919.3669,
834.144,3940.9145,
831.233,3937.1256,
828.323,3911.8584,
825.412,3895.9203,
822.501,3901.1248,
819.591,3862.2841,
816.680,3785.0031,
813.770,3744.1974,
810.859,3732.93,
807.949,3720.242,
805.038,3687.8949,
802.127,3743.8676,
799.217,3728.9994,
796.306,3698.8546,
793.396,3677.2318,
790.485,3664.3864,
787.574,3639.6855,
784.664,3654.4475,
781.753,3639.0084,
778.843,3637.9663,
775.932,3656.6187,
773.022,3680.6322,
770.111,3683.9025,
767.200,3678.7958,
764.290,3685.2153,
761.379,3702.1533,
758.469,3706.7783,
755.558,3659.4686,
752.648,3637.4743,
749.737,3625.9443,
746.826,3582.9624,
743.916,3509.3648,
741.005,3412.3822,
738.095,3211.0367,
735.184,2965.4565,
732.274,2928.6629,
729.363,3081.0376,
726.452,3321.2608,
723.542,3493.6616,
720.631,3517.6512,
717.721,3561.6513,
714.810,3607.1135,
711.899,3635.5706,
708.989,3646.0606,
706.078,3588.4312,
703.168,3567.4456,
700.257,3561.4747,
697.347,3555.8645,
694.436,3543.0994,
691.525,3505.3205,
688.615,3507.1876,
685.704,3526.9392,
682.794,3531.5507,
679.883,3487.0169,
676.973,3484.6128,
674.062,3507.734,
671.151,3534.2749,
668.241,3559.9402,
665.330,3587.8603,
662.420,3582.2692,
659.509,3536.0449,
656.598,3543.8795,
653.688,3586.7447,
650.777,3581.2879,
647.867,3556.6018,
644.956,3587.0357,
642.046,3580.5177,
639.135,3553.54,
636.224,3604.0414,
633.314,3587.3687,
630.403,3604.4086,
627.493,3622.5817,
624.582,3639.7787,
621.672,3692.0503,
618.761,3674.3666,
615.850,3674.7369,
612.940,3715.6446,
610.029,3778.8641,
607.119,3747.2789,
604.208,3733.4748,
601.297,3750.0627,
598.387,3771.4116,
595.476,3767.9654,
592.566,3723.8895,
589.655,3754.3505,
586.745,3739.5396,
583.834,3669.4099,
580.923,3585.3572,
578.013,3623.8092,
575.102,3651.3326,
572.192,3679.8455,
569.281,3712.0618,
566.371,3733.9753,
563.460,3738.2414,
560.549,3753.7434,
557.639,3779.0618,
554.728,3807.0612,
551.818,3821.8872,
548.907,3818.4215,
545.996,3816.4577,
543.086,3829.6875,
540.175,3874.0703,
537.265,3859.018,
534.354,3860.1521,
531.444,3873.1408,
528.533,3890.0981,
525.622,3945.9663,
522.712,3912.0117,
519.801,3903.5103,
516.891,3949.2369,
513.980,4004.2119,
511.070,4035.8902,
508.159,4083.42,
505.248,4125.879,
502.338,4136.0453,
499.427,4201.651,
496.517,4212.9028,
493.606,4225.9591,
490.695,4260.2691,
487.785,4254.1108,
484.874,4301.5918,
481.964,4321.0653,
479.053,4290.349,
476.143,4203.5693,
473.232,4242.0086,
470.321,4234.3096,
467.411,4216.4826,
464.500,4240.7759,
461.590,4226.9926,
458.679,4252.8409,
455.769,4264.5224,
452.858,4238.0794,
449.947,4247.2466,
447.037,4306.1605,
444.126,4318.725,
441.216,4282.6811,
438.305,4314.6822,
435.395,4272.5748,
432.484,4260.6276,
429.573,4284.5151,
426.663,4311.8801,
423.752,4237.4089,
420.842,4175.8105,
417.931,4161.5172,
415.020,4229.7694,
412.110,4320.6502,
409.199,4385.3988,
406.289,4411.7456,
403.378,4389.166,
400.468,4401.2619,
397.557,4388.6722,
394.646,4359.119,
391.736,4319.5314,
388.825,4269.7522,
385.915,4207.2276,
383.004,4197.6769,
380.094,4284.3843,
377.183,4387.4736,
374.272,4480.7159,
371.362,4543.6605,
368.451,4566.7237,
365.541,4609.5042,
362.630,4627.6799,
359.719,4639.6363,
356.809,4657.5717,
353.898,4698.0068,
350.988,4682.0007,
348.077,4669.2893,
345.167,4694.352,
342.256,4698.8345,
339.345,4721.9137,
336.435,4740.2922,
333.524,4738.9706,
330.614,4765.7962,
327.703,4808.5231,
324.793,4845.5075,
321.882,4858.2025,
318.971,4890.1706,
316.061,4905.5198,
313.150,4927.9083,
310.240,4985.0512,
307.329,5004.9909,
304.418,5030.8191,
301.508,5050.565,
298.597,5040.9396,
295.687,5061.1195,
292.776,5120.2919,
289.866,5238.7903,
286.955,5474.4437,
284.044,5708.6273,
281.134,5935.4708,
278.223,6145.5434,
275.313,6298.8093,
272.402,6465.3136,
269.492,6620.7428,
266.581,6752.275,
263.670,6824.3226,
260.760,6930.7959,
257.849,7044.5396,
254.939,7145.8154,
252.028,7216.6141,
249.117,7229.877,
246.207,7207.4956,
243.296,7181.8743,
240.386,7147.7814,
237.475,7094.6272,
234.565,7016.6842,
231.654,6893.2494,
228.743,6773.9154,
225.833,6672.806,
222.922,6594.4706,
220.012,6494.6585,
217.101,6378.2126,
214.191,6285.0053,
211.280,6264.6364,
208.369,6232.1756,
205.459,6203.9497,
202.548,6178.8604,
199.638,6148.3831,
196.727,6125.991,
193.816,6149.9467,
190.906,6232.3632,
187.995,6210.6424,
185.085,6234.3335,
182.174,6258.5473,
179.264,6219.5179,
176.353,6261.9019,
173.442,6286.3122,
170.532,6270.3559,
167.621,6160.7676,
164.711,6030.216,
161.800,5881.3703,
158.890,5712.2343,
155.979,5351.4984,
153.068,4909.4255,
150.158,4401.3386,
147.247,3844.2076,
144.337,3154.6788,
141.426,2462.0516,
138.516,1825.4522,
135.605,1304.1588,
132.694,886.15081,
129.784,570.72509,
126.873,389.08211,
123.963,272.45518,
121.052,190.31173,
118.141,135.34128,
115.231,108.8339,
112.320,89.228646,
109.410,76.306868,
106.499,72.033937,
103.589,58.799402,
100.678,48.038513,
97.767,45.194763,
94.857,44.432011,
91.946,39.69078,
89.036,33.463694,
86.125,35.59131,
83.215,35.063159,
80.304,32.927837,
77.393,29.386987,
74.483,23.228785,
71.572,25.19793,
68.662,33.085988,
65.751,22.489221,
62.840,21.051808,
59.930,22.001283,
57.019,17.770791,
54.109,11.750552,
51.198,11.744311,
48.288,20.164637,
45.377,25.088284,
42.466,23.415026,
39.556,18.125,
36.645,18.125,
33.735,23.317485,
30.824,25.695243,
27.914,17.982316,
25.003,21.483462,
22.092,24.125,
19.182,24.674189,
16.271,41.461952,
13.361,173.71948,
10.450,412.10918,
7.539,795.48431,
4.629,1001.4879,
1.718,953.80504,
-1.192,473.47246,
-4.103,213.41708,
-7.013,59.587121,
-9.924,1.125,
