,PL418C~1,
Wavenumbers [1/cm],Intensity,
1250.356,1253.8873,
1247.446,1235.9898,
1244.535,1212.9465,
1241.625,1179.4463,
1238.714,1158.3909,
1235.804,1149.8422,
1232.893,1147.6344,
1229.982,1103.5234,
1227.072,1067.311,
1224.161,1052.1424,
1221.251,1041.5604,
1218.340,1008.3028,
1215.430,1002.7607,
1212.519,1004.0531,
1209.608,988.37124,
1206.698,984.40976,
1203.787,1001.6093,
1200.877,972.35698,
1197.966,949.878,
1195.055,1017.0099,
1192.145,1055.047,
1189.234,1045.5838,
1186.324,1071.2079,
1183.413,1088.8261,
1180.503,1083.1932,
1177.592,1091.9922,
1174.681,1058.863,
1171.771,1053.1827,
1168.860,1071.9376,
1165.950,1030.2104,
1163.039,1046.9877,
1160.129,1051.6717,
1157.218,1038.0968,
1154.307,1031.3472,
1151.397,1036.7927,
1148.486,1034.505,
1145.576,1006.4846,
1142.665,1046.4407,
1139.754,1007.4413,
1136.844,1015.2576,
1133.933,997.53023,
1131.023,1000.9943,
1128.112,1023.6787,
1125.202,1029.9625,
1122.291,1055.6247,
1119.380,1054.4988,
1116.470,1028.9055,
1113.559,1041.215,
1110.649,1056.2275,
1107.738,1056.3918,
1104.828,1047.589,
1101.917,1037.9037,
1099.006,1027.8737,
1096.096,1023.0512,
1093.185,1011.6372,
1090.275,1005.0851,
1087.364,1025.0198,
1084.453,1017.8761,
1081.543,1017.0202,
1078.632,1033.0634,
1075.722,1039.7679,
1072.811,1063.9505,
1069.901,1038.6259,
1066.990,1056.15,
1064.079,1084.568,
1061.169,1084.704,
1058.258,1071.0917,
1055.348,1062.1044,
1052.437,1063.2935,
1049.527,1100.4409,
1046.616,1066.5566,
1043.705,1077.3945,
1040.795,1082.3885,
1037.884,1079.2098,
1034.974,1090.2745,
1032.063,1105.4503,
1029.153,1077.4118,
1026.242,1091.2511,
1023.331,1125.9145,
1020.421,1111.837,
1017.510,1111.1541,
1014.600,1137.2048,
1011.689,1160.0441,
1008.778,1148.8441,
1005.868,1137.611,
1002.957,1122.1246,
1000.047,1185.998,
997.136,1248.9262,
994.226,1241.3967,
991.315,1202.4035,
988.404,1205.8861,
985.494,1181.9392,
982.583,1235.0456,
979.673,1222.2639,
976.762,1185.3949,
973.852,1190.3866,
970.941,1205.5599,
968.030,1171.5131,
965.120,1209.6999,
962.209,1197.7643,
959.299,1210.6232,
956.388,1224.5895,
953.477,1226.2287,
950.567,1227.8541,
947.656,1247.4077,
944.746,1221.921,
941.835,1253.1425,
938.925,1239.6924,
936.014,1223.6917,
933.103,1217.3376,
930.193,1208.5575,
927.282,1185.5831,
924.372,1219.4074,
921.461,1201.658,
918.551,1174.5792,
915.640,1159.9001,
912.729,1151.7727,
909.819,1133.306,
906.908,1137.5181,
903.998,1122.6381,
901.087,1143.5737,
898.176,1140.571,
895.266,1139.8417,
892.355,1182.9906,
889.445,1205.6508,
886.534,1242.4844,
883.624,1196.5963,
880.713,1173.3018,
877.802,1167.0652,
874.892,1135.6746,
871.981,1068.6711,
869.071,1065.3294,
866.160,1099.248,
863.250,1138.8633,
860.339,1172.9211,
857.428,1194.9413,
854.518,1194.7631,
851.607,1160.6482,
848.697,1126.5495,
845.786,1112.1931,
842.875,1143.9571,
839.965,1200.1819,
837.054,1175.0105,
834.144,1198.2156,
831.233,1218.0822,
828.323,1235.1469,
825.412,1234.4472,
822.501,1214.2394,
819.591,1222.5034,
816.680,1217.141,
813.770,1200.7139,
810.859,1201.6773,
807.949,1198.867,
805.038,1160.2478,
802.127,1164.3634,
799.217,1181.1486,
796.306,1169.7228,
793.396,1166.0936,
790.485,1174.222,
787.574,1149.7189,
784.664,1148.8988,
781.753,1188.3381,
778.843,1185.6963,
775.932,1168.3055,
773.022,1180.6232,
770.111,1179.8056,
767.200,1182.0339,
764.290,1189.6845,
761.379,1192.3868,
758.469,1187.0759,
755.558,1180.1179,
752.648,1158.9382,
749.737,1148.2221,
746.826,1165.2637,
743.916,1178.6979,
741.005,1154.4007,
738.095,1169.0145,
735.184,1114.9753,
732.274,1063.8256,
729.363,1045.4833,
726.452,1074.4907,
723.542,1150.5737,
720.631,1140.9883,
717.721,1139.0414,
714.810,1152.5511,
711.899,1168.7401,
708.989,1155.8293,
706.078,1184.5969,
703.168,1163.2106,
700.257,1166.6163,
697.347,1182.5342,
694.436,1128.121,
691.525,1141.7857,
688.615,1130.914,
685.704,1132.2473,
682.794,1143.8138,
679.883,1141.0383,
676.973,1147.4493,
674.062,1169.1686,
671.151,1200.0365,
668.241,1212.5993,
665.330,1172.8802,
662.420,1154.5094,
659.509,1176.1472,
656.598,1195.943,
653.688,1195.8487,
650.777,1172.318,
647.867,1159.5767,
644.956,1141.8904,
642.046,1126.531,
639.135,1123.1998,
636.224,1143.6863,
633.314,1130.9833,
630.403,1157.3105,
627.493,1195.0334,
624.582,1219.3951,
621.672,1204.3473,
618.761,1215.909,
615.850,1183.3848,
612.940,1191.3188,
610.029,1257.3054,
607.119,1218.6135,
604.208,1206.9399,
601.297,1205.7441,
598.387,1214.0559,
595.476,1227.5216,
592.566,1203.9096,
589.655,1208.8205,
586.745,1191.6176,
583.834,1174.8271,
580.923,1217.8069,
578.013,1227.2237,
575.102,1224.0141,
572.192,1213.3189,
569.281,1201.75,
566.371,1201.75,
563.460,1234.907,
560.549,1255.5719,
557.639,1253.0817,
554.728,1227.2427,
551.818,1235.0459,
548.907,1220.9053,
545.996,1225.1352,
543.086,1244.898,
540.175,1231.6611,
537.265,1232.9228,
534.354,1250.8075,
531.444,1254.9317,
528.533,1223.8469,
525.622,1253.3329,
522.712,1247.6149,
519.801,1256.1708,
516.891,1285.2541,
513.980,1297.6428,
511.070,1267.0544,
508.159,1263.7789,
505.248,1277.7543,
502.338,1287.6085,
499.427,1316.9381,
496.517,1329.8409,
493.606,1338.7974,
490.695,1350.7827,
487.785,1365.4087,
484.874,1381.9669,
481.964,1384.3514,
479.053,1369.3957,
476.143,1338.6772,
473.232,1340.347,
470.321,1342.2366,
467.411,1335.6587,
464.500,1315.293,
461.590,1336.7337,
458.679,1371.3653,
455.769,1384.3529,
452.858,1363.4202,
449.947,1379.4628,
447.037,1375.4689,
444.126,1378.5136,
441.216,1396.777,
438.305,1425.7304,
435.395,1396.3125,
432.484,1377.9165,
429.573,1366.6324,
426.663,1323.3044,
423.752,1229.0855,
420.842,1140.8846,
417.931,1087.9213,
415.020,1106.1218,
412.110,1217.2236,
409.199,1328.6546,
406.289,1393.1568,
403.378,1364.0113,
400.468,1441.1227,
397.557,1401.4813,
394.646,1363.1057,
391.736,1423.6776,
388.825,1421.4149,
385.915,1432.4583,
383.004,1442.75,
380.094,1442.4429,
377.183,1436.4231,
374.272,1465.1457,
371.362,1496.6365,
368.451,1510.2485,
365.541,1501.9926,
362.630,1492.1026,
359.719,1498.1806,
356.809,1528.1125,
353.898,1534.1029,
350.988,1534.665,
348.077,1524.7473,
345.167,1502.9014,
342.256,1505.8896,
339.345,1525.3501,
336.435,1532.5895,
333.524,1509.4077,
330.614,1530.272,
327.703,1524.4283,
324.793,1503.7273,
321.882,1477.8077,
318.971,1501.5979,
316.061,1503.8902,
313.150,1506.9881,
310.240,1536.6727,
307.329,1589.2039,
304.418,1596.0714,
301.508,1579.1592,
298.597,1576.938,
295.687,1565.9142,
292.776,1567.8334,
289.866,1590.5166,
286.955,1651.0921,
284.044,1641.4075,
281.134,1651.1158,
278.223,1693.5102,
275.313,1746.5638,
272.402,1701.9833,
269.492,1654.4624,
266.581,1640.3791,
263.670,1663.1697,
260.760,1717.8093,
257.849,1755.3343,
254.939,1736.9873,
252.028,1709.9677,
249.117,1707.5161,
246.207,1734.9334,
243.296,1805.209,
240.386,1812.097,
237.475,1795.6141,
234.565,1773.6612,
231.654,1798.4942,
228.743,1770.954,
225.833,1749.799,
222.922,1756.0705,
220.012,1741.4994,
217.101,1752.4529,
214.191,1766.1273,
211.280,1757.3977,
208.369,1801.1557,
205.459,1807.1792,
202.548,1776.2291,
199.638,1732.6901,
196.727,1798.0819,
193.816,1837.3978,
190.906,1802.6896,
187.995,1829.4785,
185.085,1819.8358,
182.174,1813.2454,
179.264,1866.7301,
176.353,1854.1674,
173.442,1849.1884,
170.532,1859.17,
167.621,1862.7749,
164.711,1776.5058,
161.800,1669.7328,
158.890,1587.6839,
155.979,1500.2152,
153.068,1379.4142,
150.158,1231.8547,
147.247,1079.6489,
144.337,894.07211,
141.426,705.03565,
138.516,525.81284,
135.605,363.75502,
132.694,243.50165,
129.784,156.92798,
126.873,91.136039,
123.963,64.092317,
121.052,49.783951,
118.141,39.789323,
115.231,29.802015,
112.320,24.902728,
109.410,23.068224,
106.499,19.507448,
103.589,17.069237,
100.678,16.564865,
97.767,18.697678,
94.857,18.75,
91.946,14.31578,
89.036,7.1855105,
86.125,3.6394841,
83.215,3.2809204,
80.304,2.7922693,
77.393,-0.040410487,
74.483,4.9910797,
71.572,6.6629437,
68.662,5.30414,
65.751,10.955749,
62.840,11.304894,
59.930,9.1881414,
57.019,7.0728954,
54.109,6.75,
51.198,6.1467814,
48.288,4.7273502,
45.377,1.913838,
42.466,4.4599741,
39.556,9.75,
36.645,9.75,
33.735,11.307745,
30.824,9.6575824,
27.914,-0.15887106,
25.003,1.2405499,
22.092,6.6248547,
19.182,15.642432,
16.271,42.922547,
13.361,152.79262,
10.450,351.60924,
7.539,716.82818,
4.629,1023.9596,
1.718,1106.2197,
-1.192,726.27593,
-4.103,371.48458,
-7.013,121.45815,
-9.924,1.75,
