,PL35D3~1,
Raman shift [1/cm],Intensity,
1474.471,1580.5247,
1471.560,1573.5387,
1468.650,1525.1455,
1465.739,1504.2345,
1462.829,1480.0023,
1459.918,1480.4497,
1457.008,1493.875,
1454.097,1498.4966,
1451.186,1496.8054,
1448.276,1488.7198,
1445.365,1488.6602,
1442.455,1479.9618,
1439.544,1484.073,
1436.633,1509.4083,
1433.723,1475.5102,
1430.812,1448.2548,
1427.902,1402.8299,
1424.991,1400.9344,
1422.081,1398.1226,
1419.170,1394.4188,
1416.259,1368.763,
1413.349,1365.1407,
1410.438,1328.0869,
1407.528,1333.7622,
1404.617,1322.3899,
1401.707,1353.5696,
1398.796,1387.8505,
1395.885,1382.1821,
1392.975,1361.3739,
1390.064,1317.8181,
1387.154,1330.7165,
1384.243,1340.218,
1381.332,1294.0963,
1378.422,1303.4106,
1375.511,1449.5484,
1372.601,1543.1105,
1369.690,1475.4394,
1366.780,1540.4944,
1363.869,1619.7196,
1360.958,1714.4988,
1358.048,1747.7218,
1355.137,1768.5308,
1352.227,1833.3393,
1349.316,1886.8191,
1346.406,1906.4792,
1343.495,1959.3141,
1340.584,2027.4096,
1337.674,2097.3742,
1334.763,2087.0627,
1331.853,2144.551,
1328.942,2144.2066,
1326.032,2200.9684,
1323.121,2287.2305,
1320.210,2321.532,
1317.300,2336.4992,
1314.389,2369.056,
1311.479,2416.0302,
1308.568,2450.5445,
1305.657,2463.6513,
1302.747,2496.7006,
1299.836,2592.1429,
1296.926,2691.6607,
1294.015,2794.6249,
1291.105,2856.1102,
1288.194,2925.3782,
1285.283,2984.5512,
1282.373,3082.8747,
1279.462,3172.1487,
1276.552,3222.2058,
1273.641,3256.5777,
1270.731,3287.6974,
1267.820,3296.6673,
1264.909,3296.2377,
1261.999,3298.409,
1259.088,3285.6393,
1256.178,3255.7555,
1253.267,3180.293,
1250.356,3125.0123,
1247.446,3043.7483,
1244.535,2930.9779,
1241.625,2805.5492,
1238.714,2715.5818,
1235.804,2683.9965,
1232.893,2608.8812,
1229.982,2578.9738,
1227.072,2522.8445,
1224.161,2484.4143,
1221.251,2416.8252,
1218.340,2380.9753,
1215.430,2335.9891,
1212.519,2302.2529,
1209.608,2295.3944,
1206.698,2300.322,
1203.787,2331.4579,
1200.877,2352.881,
1197.966,2385.2507,
1195.055,2469.6401,
1192.145,2498.9019,
1189.234,2583.0277,
1186.324,2639.5127,
1183.413,2659.2659,
1180.503,2649.3024,
1177.592,2603.7638,
1174.681,2583.0736,
1171.771,2556.2774,
1168.860,2530.3778,
1165.950,2485.9479,
1163.039,2451.4309,
1160.129,2447.3634,
1157.218,2443.7025,
1154.307,2431.1647,
1151.397,2409.7556,
1148.486,2365.3764,
1145.576,2357.3376,
1142.665,2367.9925,
1139.754,2346.907,
1136.844,2325.768,
1133.933,2329.4321,
1131.023,2287.777,
1128.112,2262.1565,
1125.202,2302.0731,
1122.291,2268.0165,
1119.380,2310.5372,
1116.470,2276.1186,
1113.559,2336.8279,
1110.649,2340.1587,
1107.738,2320.6228,
1104.828,2326.2707,
1101.917,2341.3658,
1099.006,2319.0401,
1096.096,2288.1113,
1093.185,2308.3054,
1090.275,2315.5399,
1087.364,2294.9191,
1084.453,2294.9994,
1081.543,2301.1221,
1078.632,2296.9946,
1075.722,2298.8929,
1072.811,2324.2545,
1069.901,2315.5219,
1066.990,2381.1582,
1064.079,2378.5011,
1061.169,2371.5319,
1058.258,2394.4728,
1055.348,2428.5783,
1052.437,2451.0262,
1049.527,2506.5323,
1046.616,2471.7792,
1043.705,2512.5794,
1040.795,2535.4526,
1037.884,2543.9094,
1034.974,2539.799,
1032.063,2526.6827,
1029.153,2530.2492,
1026.242,2591.6611,
1023.331,2588.8753,
1020.421,2587.875,
1017.510,2614.7682,
1014.600,2626.5705,
1011.689,2625.2778,
1008.778,2667.8031,
1005.868,2749.8171,
1002.957,2854.7803,
1000.047,2924.019,
997.136,3027.2752,
994.226,3097.0287,
991.315,3098.0879,
988.404,3063.2004,
985.494,3033.453,
982.583,3014.6088,
979.673,3019.9231,
976.762,3004.6748,
973.852,2969.3325,
970.941,2950.0628,
968.030,2969.6206,
965.120,2956.9967,
962.209,2985.9832,
959.299,3010.706,
956.388,3007.1158,
953.477,2999.5191,
950.567,3001.6136,
947.656,3006.8912,
944.746,3052.7672,
941.835,3050.8259,
938.925,3046.5847,
936.014,3021.607,
933.103,2999.2281,
930.193,2990.8859,
927.282,2951.2545,
924.372,2884.4516,
921.461,2853.783,
918.551,2838.3229,
915.640,2822.6764,
912.729,2804.8497,
909.819,2789.8716,
906.908,2759.5443,
903.998,2768.2147,
901.087,2812.2479,
898.176,2838.261,
895.266,2828.8138,
892.355,2821.7222,
889.445,2922.4342,
886.534,2939.5724,
883.624,2961.0415,
880.713,2972.9371,
877.802,2993.2446,
874.892,3019.2565,
871.981,2989.6185,
