,PL3C42~1,
Wavenumbers [1/cm],Intensity,
962.209,2514.6868,
959.299,2558.0774,
956.388,2589.1393,
953.477,2593.8008,
950.567,2598.9569,
947.656,2625.8261,
944.746,2605.4368,
941.835,2625.5551,
938.925,2603.5199,
936.014,2578.8777,
933.103,2557.9072,
930.193,2537.9007,
927.282,2532.7961,
924.372,2482.9053,
921.461,2452.1988,
918.551,2412.1296,
915.640,2379.7263,
912.729,2356.3025,
909.819,2329.9457,
906.908,2340.8972,
903.998,2324.7974,
901.087,2335.1396,
898.176,2345.886,
895.266,2365.6395,
892.355,2407.5259,
889.445,2434.3825,
886.534,2462.0508,
883.624,2458.0804,
880.713,2474.4246,
877.802,2489.6365,
874.892,2459.7253,
871.981,2367.066,
869.071,2348.6869,
866.160,2344.81,
863.250,2402.6865,
860.339,2448.6985,
857.428,2439.9436,
854.518,2453.6334,
851.607,2423.6789,
848.697,2403.368,
845.786,2395.4621,
842.875,2423.163,
839.965,2473.8057,
837.054,2461.7605,
834.144,2484.9656,
831.233,2493.4997,
828.323,2493.5217,
825.412,2494.3977,
822.501,2495.8829,
819.591,2470.2645,
816.680,2497.5449,
813.770,2426.1872,
810.859,2384.0124,
807.949,2383.4366,
805.038,2368.7943,
802.127,2379.4949,
799.217,2321.6141,
796.306,2308.3109,
793.396,2310.3855,
790.485,2293.4969,
787.574,2249.4964,
784.664,2275.74,
781.753,2295.9326,
778.843,2311.8314,
775.932,2335.6232,
773.022,2368.4856,
770.111,2361.945,
767.200,2305.9242,
764.290,2313.9266,
761.379,2347.0731,
758.469,2362.3849,
755.558,2335.2812,
752.648,2327.9498,
749.737,2281.4575,
746.826,2280.3448,
743.916,2299.7986,
741.005,2282.3166,
738.095,2280.6928,
735.184,2186.1121,
732.274,2127.4641,
729.363,2124.9753,
726.452,2170.656,
723.542,2243.5014,
720.631,2233.7383,
717.721,2265.5893,
714.810,2298.2102,
711.899,2297.9059,
708.989,2256.7527,
706.078,2269.3208,
703.168,2273.7144,
700.257,2269.1366,
697.347,2250.1968,
694.436,2210.482,
691.525,2246.6532,
688.615,2243.8085,
685.704,2230.5929,
682.794,2230.8616,
679.883,2263.6626,
676.973,2311.7448,
674.062,2302.9956,
671.151,2287.24,
668.241,2275.0203,
665.330,2258.6723,
662.420,2283.433,
659.509,2294.2144,
656.598,2318.272,
653.688,2343.4296,
650.777,2335.2849,
647.867,2299.4501,
644.956,2247.5403,
642.046,2240.8153,
639.135,2267.6135,
636.224,2260.6114,
633.314,2282.8417,
630.403,2302.6891,
627.493,2324.4063,
624.582,2338.9091,
621.672,2318.3173,
618.761,2328.8991,
615.850,2308.2565,
612.940,2321.9704,
610.029,2381.6337,
607.119,2352.4173,
604.208,2392.8108,
601.297,2376.1023,
598.387,2340.6401,
595.476,2341.8426,
592.566,2377.2606,
589.655,2325.8378,
586.745,2294.5,
583.834,2306.138,
580.923,2347.4479,
578.013,2338.8158,
575.102,2365.753,
572.192,2397.1467,
569.281,2418.2962,
566.371,2439.427,
563.460,2433.0344,
560.549,2403.187,
557.639,2372.8144,
554.728,2367.3723,
551.818,2397.0243,
