,PL7B96~1,
Wavenumbers [1/cm],Intensity,
57.019,-3.9202591,
54.109,3.2074127,
51.198,9.5516093,
48.288,10.244338,
45.377,9.5409595,
42.466,7.6011226,
39.556,4.7895257,
36.645,1.9807648,
33.735,3.3269939,
30.824,3.9246782,
27.914,-0.28237331,
25.003,2.3631874,
22.092,2.9583818,
19.182,0.84495443,
16.271,19.031698,
13.361,55.752058,
10.450,90.841461,
7.539,59.417269,
4.629,-27.747721,
1.718,-196.25714,
-1.192,-504.39503,
-4.103,-379.67924,
-7.013,-189.83983,
-9.924,2.25,
