,PL284A~1,
Wavenumbers [1/cm],Intensity,
1881.952,182.59756,
1879.041,182.90096,
1876.131,165.95867,
1873.220,138.33951,
1870.310,168.29198,
1867.399,168.90699,
1864.489,135.51063,
1861.578,174.56741,
1858.667,160.55465,
1855.757,151.6793,
1852.846,155.66985,
1849.936,169.17832,
1847.025,143.05018,
1844.114,159.33621,
1841.204,190.66171,
1838.293,198.39412,
1835.383,175.94501,
1832.472,197.12022,
1829.562,192.96171,
1826.651,178.875,
1823.740,191.97847,
1820.830,174.49685,
1817.919,182.53378,
1815.009,161.04422,
1812.098,179.31593,
1809.188,208.1385,
1806.277,153.15865,
1803.366,148.60882,
1800.456,135.51294,
1797.545,179.95306,
1794.635,169.58498,
1791.724,168.30208,
1788.813,204.27294,
1785.903,184.03982,
1782.992,143.70363,
1780.082,135.1841,
1777.171,42.185464,
1774.261,-18.669507,
1771.350,63.845767,
1768.439,147.43135,
1765.529,191.0593,
1762.618,200.59436,
1759.708,174.46176,
1756.797,193.52652,
1753.887,222.49016,
1750.976,216.9267,
1748.065,194.59851,
1745.155,207.42321,
1742.244,221.875,
1739.334,190.37854,
1736.423,207.66935,
1733.512,213.59856,
1730.602,220.59922,
1727.691,204.68349,
1724.781,224.04545,
1721.870,216.3892,
1718.960,251.51991,
1716.049,222.12114,
1713.138,210.60002,
1710.228,235.11361,
1707.317,231.79843,
1704.407,257.82692,
1701.496,263.60964,
1698.586,246.3193,
1695.675,250.48925,
1692.764,256.55533,
1689.854,187.03638,
1686.943,229.2899,
1684.033,236.72598,
1681.122,270.29726,
1678.211,256.01776,
1675.301,249.8935,
1672.390,215.90491,
1669.480,226.2039,
1666.569,267.05274,
1663.659,280.59735,
1660.748,264.54986,
1657.837,298.875,
1654.927,298.73443,
1652.016,292.46192,
1649.106,275.63019,
1646.195,266.47441,
1643.285,291.44466,
1640.374,315.26873,
1637.463,288.02793,
1634.553,350.91933,
1631.642,353.65784,
1628.732,333.93425,
1625.821,343.89528,
1622.911,374.70031,
1620.000,385.73641,
1617.089,426.05908,
1614.179,455.05717,
1611.268,475.13144,
1608.358,491.12583,
1605.447,532.41819,
1602.536,522.76047,
1599.626,570.63144,
1596.715,564.89139,
1593.805,519.1584,
1590.894,520.92036,
1587.984,519.27672,
1585.073,483.14069,
1582.162,483.55409,
1579.252,479.96519,
1576.341,501.30477,
1573.431,458.3182,
1570.520,464.7488,
1567.610,492.48318,
1564.699,474.49896,
1561.788,474.02984,
1558.878,463.53697,
1555.967,429.78775,
1553.057,414.59915,
1550.146,402.81321,
1547.235,391.15239,
1544.325,391.83372,
1541.414,400.81563,
1538.504,402.79218,
1535.593,387.70214,
1532.683,376.25318,
1529.772,379.59997,
1526.861,383.48431,
1523.951,376.18427,
1521.040,368.78184,
1518.130,392.72991,
1515.219,407.31504,
1512.309,399.43354,
1509.398,381.16395,
1506.487,387.32374,
1503.577,397.10797,
1500.666,413.52458,
1497.756,396.09549,
1494.845,409.35417,
1491.934,372.72382,
1489.024,326.52416,
1486.113,382.36236,
1483.203,394.86851,
1480.292,352.60091,
1477.382,394.17814,
1474.471,329.1371,
1471.560,305.14933,
1468.650,331.52267,
1465.739,334.26765,
1462.829,317.53547,
1459.918,342.47197,
1457.008,335.36688,
1454.097,328.75585,
1451.186,369.68738,
1448.276,353.51261,
1445.365,292.48085,
1442.455,276.875,
1439.544,279.56711,
1436.633,283.45693,
1433.723,262.11217,
1430.812,289.80629,
1427.902,264.03285,
1424.991,270.66719,
1422.081,252.52546,
1419.170,259.5156,
1416.259,277.07626,
1413.349,245.37867,
1410.438,228.27676,
1407.528,253.55589,
1404.617,296.47003,
1401.707,246.4528,
1398.796,194.78756,
1395.885,225.3043,
1392.975,232.68666,
1390.064,204.11566,
1387.154,223.40768,
1384.243,213.5976,
1381.332,168.4524,
1378.422,125.45466,
1375.511,136.69603,
1372.601,146.0907,
1369.690,221.45335,
1366.780,214.07412,
1363.869,239.38704,
1360.958,254.8363,
1358.048,259.84156,
1355.137,290.26194,
1352.227,298.94679,
1349.316,313.48078,
1346.406,364.36257,
1343.495,350.89589,
1340.584,342.69574,
1337.674,391.09103,
1334.763,416.49888,
1331.853,380.33686,
1328.942,379.76446,
1326.032,392.10931,
1323.121,405.2485,
1320.210,459.48498,
1317.300,467.16804,
1314.389,486.73673,
1311.479,508.57409,
1308.568,506.1364,
1305.657,505.98425,
1302.747,484.25241,
1299.836,549.1207,
1296.926,552.54143,
1294.015,588.39505,
1291.105,598.68042,
1288.194,608.66117,
1285.283,611.591,
1282.373,611.875,
1279.462,606.93392,
1276.552,637.2531,
1273.641,660.17232,
1270.731,642.87203,
1267.820,663.34344,
1264.909,645.16024,
1261.999,611.4076,
1259.088,626.00154,
1256.178,682.54467,
1253.267,631.26656,
1250.356,629.12909,
1247.446,647.43609,
1244.535,623.1608,
1241.625,594.91203,
1238.714,604.29998,
1235.804,612.96723,
1232.893,616.875,
1229.982,616.59903,
1227.072,608.45122,
1224.161,636.45213,
1221.251,615.81718,
1218.340,591.32751,
1215.430,586.17821,
1212.519,588.42224,
1209.608,579.36998,
1206.698,567.44956,
1203.787,576.16143,
1200.877,569.93965,
1197.966,619.39341,
1195.055,600.54378,
1192.145,630.68545,
1189.234,672.36824,
1186.324,699.78514,
1183.413,698.276,
1180.503,701.73778,
1177.592,726.27885,
1174.681,698.12842,
1171.771,698.86533,
1168.860,655.10395,
1165.950,675.06368,
1163.039,677.38299,
1160.129,663.48804,
1157.218,688.04578,
1154.307,712.00219,
1151.397,695.00315,
1148.486,706.42256,
1145.576,720.25824,
1142.665,706.05163,
1139.754,708.12951,
1136.844,693.46834,
1133.933,687.46151,
1131.023,673.24003,
1128.112,676.51501,
1125.202,715.49818,
1122.291,723.49089,
1119.380,699.92697,
1116.470,705.22214,
1113.559,681.13103,
1110.649,670.60077,
1107.738,683.34209,
1104.828,692.5462,
1101.917,695.8635,
1099.006,716.62753,
1096.096,722.61736,
1093.185,685.74125,
1090.275,716.86435,
1087.364,703.60519,
1084.453,714.12371,
1081.543,721.5488,
1078.632,718.70986,
1075.722,731.17349,
1072.811,711.92989,
1069.901,726.77532,
1066.990,710.09171,
1064.079,716.76322,
1061.169,730.71182,
1058.258,737.875,
1055.348,738.46292,
1052.437,733.64344,
1049.527,703.11696,
1046.616,735.26365,
1043.705,758.91489,
1040.795,761.04397,
1037.884,753.31189,
1034.974,754.95103,
1032.063,761.86748,
1029.153,744.73251,
1026.242,735.21799,
1023.331,722.3758,
1020.421,760.30689,
1017.510,776.75445,
1014.600,777.14379,
1011.689,769.46768,
1008.778,743.96905,
1005.868,732.6665,
1002.957,709.43694,
1000.047,772.12303,
997.136,823.89198,
994.226,831.72133,
991.315,824.87747,
988.404,838.60517,
985.494,826.24206,
982.583,797.9757,
979.673,821.67757,
976.762,809.56512,
973.852,792.99098,
970.941,788.02205,
968.030,776.01946,
965.120,760.1256,
962.209,819.80355,
959.299,813.58527,
956.388,806.31504,
953.477,804.23089,
950.567,812.59337,
947.656,840.86961,
944.746,825.5776,
941.835,852.40865,
938.925,854.26865,
936.014,834.17109,
933.103,825.34926,
930.193,839.87622,
927.282,834.54597,
924.372,810.02337,
921.461,827.49421,
918.551,792.46686,
915.640,780.57252,
912.729,803.99651,
909.819,800.65428,
906.908,814.13308,
903.998,802.14917,
901.087,800.14801,
898.176,790.37671,
895.266,792.20576,
892.355,815.22085,
889.445,785.00723,
886.534,818.26987,
883.624,812.09119,
880.713,824.24781,
877.802,813.73628,
874.892,732.93031,
871.981,605.48178,
