,PLC501~1,
1165.950,1673.125,
1163.039,1668.2362,
1160.129,1646.0699,
1157.218,1670.5839,
1154.307,1708.7858,
1151.397,1692.6978,
1148.486,1660.8772,
1145.576,1647.4697,
1142.665,1632.3752,
1139.754,1642.5158,
1136.844,1626.9171,
1133.933,1609.7409,
1131.023,1585.1854,
1128.112,1577.2661,
1125.202,1596.9511,
1122.291,1591.0024,
1119.380,1597.2376,
1116.470,1608.7105,
1113.559,1579.9683,
1110.649,1594.6994,
1107.738,1585.6923,
1104.828,1584.6012,
1101.917,1610.3085,
1099.006,1611.3725,
1096.096,1602.91,
1093.185,1599.398,
1090.275,1611.2641,
1087.364,1620.9862,
1084.453,1627.4998,
1081.543,1648.5303,
1078.632,1651.7544,
1075.722,1607.3131,
1072.811,1610.1107,
1069.901,1638.055,
1066.990,1624.7667,
1064.079,1651.0676,
1061.169,1658.4974,
1058.258,1655.2424,
1055.348,1678.1142,
1052.437,1726.781,
1049.527,1729.118,
1046.616,1703.0531,
1043.705,1724.7895,
1040.795,1718.7164,
1037.884,1734.8947,
1034.974,1749.1869,
1032.063,1731.7405,
1029.153,1725.4752,
1026.242,1736.7196,
1023.331,1742.1247,
1020.421,1767.5236,
1017.510,1764.1181,
1014.600,1780.6155,
1011.689,1826.9622,
1008.778,1848.8318,
1005.868,1847.3721,
1002.957,1874.9034,
1000.047,1944.645,
997.136,1999.6659,
994.226,2015.3251,
991.315,1991.0755,
988.404,1946.4504,
985.494,1917.3935,
982.583,1929.3853,
979.673,1899.6642,
976.762,1897.5186,
973.852,1887.7706,
970.941,1874.8309,
968.030,1892.5238,
965.120,1889.1572,
962.209,1896.8301,
959.299,1898.8332,
956.388,1917.0439,
953.477,1928.6588,
950.567,1924.6022,
947.656,1925.576,
944.746,1944.2663,
941.835,1911.1128,
938.925,1904.4411,
936.014,1926.3697,
933.103,1929.8234,
930.193,1897.1262,
927.282,1893.3541,
924.372,1897.5822,
921.461,1853.2046,
918.551,1841.1915,
915.640,1846.6747,
912.729,1836.4388,
909.819,1805.5749,
906.908,1854.4355,
903.998,1844.3992,
901.087,1844.944,
898.176,1848.5566,
895.266,1854.886,
892.355,1866.6956,
889.445,1875.0883,
886.534,1901.8409,
883.624,1910.4892,
880.713,1918.7596,
877.802,1916.4402,
874.892,1894.4258,
871.981,1868.8685,
869.071,1858.0082,
866.160,1865.0945,
863.250,1869.125,
860.339,1883.444,
857.428,1897.8378,
854.518,1850.6305,
851.607,1868.104,
848.697,1836.0463,
845.786,1828.4285,
842.875,1830.5322,
839.965,1836.1109,
837.054,1908.9017,
834.144,1889.0117,
831.233,1898.4574,
828.323,1890.2878,
825.412,1880.5984,
822.501,1889.4441,
819.591,1874.5689,
816.680,1884.5417,
813.770,1887.7515,
810.859,1889.0275,
807.949,1874.9664,
805.038,1837.1162,
802.127,1853.5787,
799.217,1817.1101,
796.306,1834.2063,
793.396,1832.9873,
790.485,1797.652,
787.574,1807.1561,
784.664,1807.9762,
781.753,1816.1768,
778.843,1814.244,
775.932,1820.1618,
773.022,1846.1106,
770.111,1839.57,
767.200,1816.2856,
764.290,1839.7525,
761.379,1844.0071,
758.469,1815.7065,
755.558,1812.8607,
752.648,1770.5013,
749.737,1762.125,
746.826,1685.6647,
743.916,1560.1504,
741.005,1425.0762,
738.095,1097.078,
735.184,797.12821,
732.274,743.08525,
729.363,966.66337,
726.452,1370.5795,
723.542,1655.486,
720.631,1731.5236,
717.721,1785.6414,
714.810,1820.4999,
711.899,1834.125,
708.989,1834.125,
706.078,1819.7015,
703.168,1824.0189,
700.257,1823.7616,
697.347,1805.2566,
694.436,1766.5178,
691.525,1780.9863,
688.615,1809.2814,
685.704,1806.4256,
682.794,1795.7632,
679.883,1837.6296,
676.973,1848.8488,
674.062,1835.811,
671.151,1817.0434,
668.241,1798.1688,
665.330,1781.3561,
662.420,1828.4813,
659.509,1832.4106,
656.598,1824.7975,
653.688,1826.0263,
650.777,1848.2879,
647.867,1823.6018,
644.956,1830.508,
642.046,1827.76,
639.135,1816.2691,
636.224,1828.0971,
633.314,1822.5396,
630.403,1819.9426,
627.493,1822.5817,
624.582,1830.0673,
621.672,1838.7792,
618.761,1831.5256,
615.850,1832.9819,
612.940,1839.5403,
610.029,1852.4381,
607.119,1890.3404,
604.208,1922.5255,
601.297,1910.6947,
598.387,1883.6854,
595.476,1869.7026,
592.566,1812.2466,
589.655,1814.4349,
586.745,1821.559,
583.834,1819.9292,
580.923,1811.8881,
578.013,1772.6514,
575.102,1781.627,
572.192,1813.9892,
569.281,1850.7648,
566.371,1876.5914,
563.460,1902.4055,
560.549,1913.0996,
557.639,1913.8564,
554.728,1913.1743,
551.818,1913.9546,
548.907,1920.8285,
545.996,1934.0672,
543.086,1944.9375,
540.175,1930.1432,
537.265,1921.1579,
534.354,1946.2197,
531.444,1973.289,
528.533,1972.8356,
525.622,1996.89,
522.712,1970.5738,
519.801,1959.672,
516.891,1981.0722,
513.980,2010.4954,
511.070,2010.3076,
508.159,2026.3174,
505.248,2045.6257,
502.338,2048.7742,
499.427,2105.118,
496.517,2093.5392,
493.606,2088.2671,
490.695,2115.7713,
487.785,2098.8359,
484.874,2119.3891,
481.964,2117.175,
479.053,2097.7797,
476.143,2104.6914,
473.232,2120.2325,
470.321,2091.5781,
467.411,2061.2032,
464.500,2078.5238,
461.590,2054.7859,
458.679,2061.3321,
455.769,2067.7141,
452.858,2060.1929,
449.947,2080.0551,
447.037,2088.3723,
444.126,2092.6038,
441.216,2096.5802,
438.305,2104.9614,
435.395,2085.1446,
432.484,2074.125,
429.573,2073.5925,
426.663,2071.3121,
423.752,2025.7928,
420.842,1990.141,
417.931,1989.0089,
415.020,2051.9526,
412.110,2092.1689,
409.199,2115.4159,
406.289,2121.4353,
403.378,2110.0994,
400.468,2102.5394,
397.557,2092.4128,
394.646,2065.4628,
391.736,2009.3,
388.825,1921.055,
385.915,1854.6783,
383.004,1849.107,
380.094,1924.7392,
377.183,1936.7788,
374.272,2067.1356,
371.362,2172.9477,
368.451,2170.4441,
365.541,2175.6979,
362.630,2202.2521,
359.719,2222.2371,
356.809,2221.3937,
353.898,2242.36,
350.988,2236.1903,
348.077,2234.5469,
345.167,2255.3142,
342.256,2259.0495,
339.345,2256.9364,
336.435,2242.1885,
333.524,2212.9336,
330.614,2270.3106,
327.703,2287.0982,
324.793,2285.6094,
321.882,2284.125,
318.971,2284.125,
316.061,2309.029,
313.150,2324.9631,
310.240,2292.31,
307.329,2329.7154,
304.418,2303.6333,
301.508,2229.5095,
298.597,2136.9574,
295.687,2030.2479,
292.776,2036.042,
289.866,2145.6224,
286.955,2314.0518,
284.044,2482.3349,
281.134,2638.7014,
278.223,2769.8852,
275.313,2822.9388,
272.402,2915.4514,
269.492,2999.4732,
266.581,3056.5949,
263.670,3091.1484,
260.760,3125.677,
257.849,3155.3106,
254.939,3175.8593,
252.028,3256.4718,
249.117,3240.0718,
246.207,3188.4814,
243.296,3205.3183,
240.386,3143.1318,
237.475,3068.7854,
234.565,3003.2047,
231.654,2997.3617,
228.743,2988.6452,
225.833,2964.2214,
222.922,2922.0423,
220.012,2941.7133,
217.101,2890.7113,
214.191,2826.5352,
211.280,2811.2585,
208.369,2742.1709,
205.459,2698.3452,
202.548,2684.0052,
199.638,2694.89,
196.727,2699.4299,
193.816,2696.3086,
190.906,2684.3632,
187.995,2662.6424,
185.085,2643.7765,
182.174,2639.3521,
179.264,2669.7083,
176.353,2671.8434,
173.442,2648.2839,
170.532,2607.621,
167.621,2603.2951,
164.711,2598.446,
161.800,2554.8196,
158.890,2436.7843,
155.979,2266.1094,
153.068,2071.4646,
150.158,1857.5264,
147.247,1630.6535,
144.337,1343.1283,
141.426,1041.6089,
138.516,745.53281,
135.605,546.02495,
132.694,374.85236,
129.784,238.3274,
126.873,167.52954,
123.963,109.87567,
121.052,73.725529,
118.141,65.158705,
115.231,50.913593,
112.320,37.075917,
109.410,26.397711,
106.499,27.822021,
103.589,22.522455,
100.678,18.396622,
97.767,19.107559,
94.857,23.282934,
91.946,23.512557,
89.036,20.108919,
86.125,13.726071,
83.215,14.779602,
80.304,14.251808,
77.393,5.7537685,
74.483,7.0904049,
71.572,9.9367606,
68.662,13.40207,
65.751,16.227874,
62.840,10.862874,
59.930,4.3122862,
57.019,5.0173682,
54.109,11.096608,
51.198,12.410517,
48.288,6.1419873,
45.377,8.2521215,
42.466,9.125,
39.556,9.0098814,
36.645,8.3076912,
33.735,13.836733,
30.824,16.474356,
27.914,8.0602534,
25.003,17.0872,
22.092,25.062427,
19.182,29.376711,
16.271,37.071103,
13.361,140.01054,
10.450,378.68535,
7.539,968.76183,
4.629,1459.8015,
1.718,1710.2693,
-1.192,1495.5488,
-4.103,935.19886,
-7.013,410.83973,
-9.924,-1.875,
