,PL273A~1,
Raman shift [1/cm],Intensity,
601.297,6360.2307,
598.387,6360.4441,
595.476,6346.2356,
592.566,6361.9769,
589.655,6358.2711,
586.745,6366.4672,
583.834,6370.7708,
580.923,6331.769,
578.013,6334.9079,
575.102,6320.2631,
572.192,6319.1112,
569.281,6344.3582,
566.371,6381.1415,
563.460,6415.0851,
560.549,6453.5758,
557.639,6493.3725,
554.728,6527.9964,
551.818,6531.8979,
548.907,6599.7854,
545.996,6639.2509,
543.086,6635.0921,
540.175,6641.3213,
537.265,6745.3219,
534.354,6778.7297,
531.444,6784.7323,
528.533,6824.4688,
525.622,6947.0685,
522.712,7078.7183,
519.801,7145.2225,
516.891,7162.3131,
513.980,7259.1001,
511.070,7397.3499,
508.159,7530.5485,
505.248,7656.5576,
502.338,7777.1281,
499.427,7824.2099,
496.517,7988.9115,
493.606,8104.7405,
490.695,8100.2894,
487.785,8082.5842,
484.874,8177.3298,
481.964,8179.6708,
479.053,8113.2657,
476.143,8136.3046,
473.232,8057.1768,
470.321,8063.2164,
467.411,8086.5413,
464.500,8037.2179,
461.590,7976.7245,
458.679,8019.7321,
455.769,8082.2978,
452.858,8114.6133,
449.947,8142.1148,
447.037,8169.5934,
444.126,8158.9803,
441.216,8120.5864,
438.305,8142.6824,
435.395,8181.1544,
432.484,8188.0809,
429.573,8172.2825,
426.663,8174.5629,
423.752,8157.3145,
420.842,8169.8442,
417.931,8229.0869,
415.020,8353.4576,
412.110,8357.75,
409.199,8409.5837,
406.289,8492.5296,
403.378,8580.4939,
400.468,8504.8944,
397.557,8459.1557,
394.646,8455.4494,
391.736,8500.3395,
388.825,8487.5176,
385.915,8466.7198,
383.004,8479.4477,
380.094,8555.5065,
377.183,8687.9423,
374.272,8777.3997,
371.362,8848.5338,
368.451,8915.3943,
365.541,8958.9254,
362.630,9030.2902,
359.719,9115.858,
356.809,9200.4813,
353.898,9179.515,
350.988,9166.6977,
348.077,9174.1088,
345.167,9210.1936,
342.256,9278.1768,
339.345,9289.7785,
336.435,9290.8002,
333.524,9314.8739,
330.614,9413.9796,
327.703,9468.3666,
324.793,9513.4356,
321.882,9578.8401,
318.971,9616.0123,
316.061,9702.9737,
313.150,9786.5238,
310.240,9805.0767,
307.329,9898.6528,
304.418,9939.3976,
301.508,9945.9162,
298.597,9954.0607,
295.687,9969.6493,
292.776,10071.751,
289.866,10271.697,
286.955,10589.349,
284.044,10859.92,
281.134,11101.836,
278.223,11322.869,
275.313,11542.452,
272.402,11789.743,
269.492,12025.687,
266.581,12240.773,
263.670,12506.909,
260.760,12733.674,
257.849,12935.42,
254.939,13120.358,
252.028,13232.051,
249.117,13321.26,
246.207,13405.593,
243.296,13513.203,
240.386,13447.044,
237.475,13374.631,
234.565,13308.53,
231.654,13205.546,
228.743,13175.695,
225.833,13110.905,
222.922,12973.59,
220.012,12905.835,
217.101,12870.991,
214.191,12825.185,
211.280,12716.793,
208.369,12693.275,
205.459,12702.519,
202.548,12722.861,
199.638,12694.561,
196.727,12733.119,
193.816,12757.622,
190.906,12740.985,
187.995,12804.699,
185.085,12832.424,
182.174,12861.081,
179.264,12943.476,
