,PL9F45~1,
Wavenumbers [1/cm],Intensity,
723.542,1227.8455,
720.631,1246.2908,
717.721,1269.3311,
714.810,1297.4658,
711.899,1314.0396,
708.989,1284.1834,
706.078,1320.8599,
703.168,1307.5328,
700.257,1288.8743,
697.347,1288.8689,
694.436,1310.0655,
691.525,1312.4769,
688.615,1308.5976,
685.704,1296.071,
682.794,1289.5531,
679.883,1311.2883,
676.973,1317.6993,
674.062,1327.9331,
671.151,1323.3567,
668.241,1310.2853,
665.330,1307.8866,
662.420,1305.4904,
659.509,1296.7459,
656.598,1295.0292,
653.688,1310.7322,
650.777,1349.0819,
647.867,1322.0068,
644.956,1293.0914,
642.046,1249.9781,
639.135,1210.4673,
636.224,1216.3103,
633.314,1278.2375,
630.403,1316.466,
627.493,1317.7892,
624.582,1298.5314,
621.672,1314.3713,
618.761,1308.1605,
615.850,1339.0593,
612.940,1376.5876,
610.029,1389.6347,
607.119,1345.4154,
604.208,1396.381,
601.297,1414.5133,
598.387,1415.446,
595.476,1424.9889,
592.566,1382.4872,
589.655,1409.9861,
586.745,1424.6603,
583.834,1412.6321,
580.923,1390.1564,
578.013,1416.0526,
575.102,1390.3055,
572.192,1372.0738,
569.281,1384.2654,
566.371,1391.309,
563.460,1403.2875,
560.549,1421.6438,
557.639,1444.3255,
554.728,1464.635,
551.818,1427.1798,
548.907,1442.1577,
545.996,1446.8915,
543.086,1432.0066,
540.175,1436.6785,
537.265,1444.2428,
534.354,1433.956,
531.444,1418.7707,
528.533,1415.3177,
525.622,1447.9074,
522.712,1422.2353,
519.801,1388.398,
516.891,1372.5386,
513.980,1394.9932,
511.070,1419.5391,
508.159,1427.5673,
505.248,1426,
502.338,1426.0226,
499.427,1426.7944,
496.517,1428.1313,
493.606,1451.2085,
490.695,1489.5438,
487.785,1450.2845,
484.874,1454.3396,
481.964,1455.0167,
479.053,1445.7937,
476.143,1436.5782,
473.232,1440.3164,
470.321,1450.2718,
467.411,1464.0652,
464.500,1478.2631,
461.590,1449.1649,
458.679,1453.1065,
455.769,1465.5205,
452.858,1469.2502,
449.947,1452.4437,
447.037,1449.6068,
444.126,1454.4364,
441.216,1460.4125,
438.305,1451.2694,
435.395,1475.5698,
432.484,1486.0827,
429.573,1459.8122,
426.663,1364.7947,
423.752,1249.5975,
420.842,1079.2381,
417.931,890.84546,
415.020,745.99906,
412.110,1030.7188,
409.199,1259.7383,
406.289,1383.3264,
403.378,1368.8745,
400.468,1331.8308,
397.557,1339.0235,
394.646,1371.2753,
391.736,1410.8692,
388.825,1438.0215,
385.915,1443.8712,
383.004,1445.7121,
380.094,1453.8867,
377.183,1432.0649,
374.272,1446.6257,
371.362,1477.2447,
368.451,1508.5441,
365.541,1501.0387,
362.630,1484.2515,
359.719,1472.5919,
356.809,1472.8673,
353.898,1454.1473,
350.988,1472.8694,
348.077,1499.389,
345.167,1511.9727,
342.256,1452.2072,
339.345,1461.5716,
336.435,1484.1672,
333.524,1481.953,
330.614,1480.4627,
327.703,1491.8083,
324.793,1517.1785,
321.882,1557.9423,
318.971,1534.1521,
316.061,1534.3013,
313.150,1549.0047,
310.240,1568.2998,
307.329,1583.2927,
304.418,1618.181,
301.508,1651.8185,
298.597,1647.376,
295.687,1634.1324,
292.776,1650.0835,
289.866,1688.6288,
286.955,1724.8264,
284.044,1774.9075,
281.134,1827.6607,
278.223,1874.8323,
275.313,1887.3588,
272.402,1930.0823,
269.492,1968.8224,
266.581,1984.9026,
263.670,1913.5901,
260.760,1941.0593,
257.849,2000.141,
254.939,2043.4401,
252.028,2026.6277,
249.117,2035.5321,
246.207,2065.9329,
243.296,2112.0512,
240.386,2111.7761,
237.475,2102.853,
234.565,2087.3633,
231.654,2051.5745,
228.743,2033.6434,
225.833,1997.6446,
222.922,1933.7814,
220.012,1950.5382,
217.101,1954.0371,
214.191,1943.6947,
211.280,1916.0511,
208.369,1860.1749,
205.459,1808.0487,
202.548,1777.1477,
199.638,1824.3149,
196.727,1828.2378,
193.816,1830.9235,
190.906,1845.1716,
187.995,1793.0418,
185.085,1771.69,
182.174,1766.237,
179.264,1759.7322,
176.353,1757.0777,
173.442,1746.2109,
170.532,1725.8917,
167.621,1699.2156,
164.711,1634.7131,
161.800,1542.2031,
158.890,1422.7283,
155.979,1306.7614,
