,PL106C~1,
2571.759,489.67038,
2568.848,495.5035,
2565.938,489.10116,
2563.027,498.74769,
2560.117,505.08294,
2557.206,514.47371,
2554.296,515.9385,
2551.385,506.05493,
2548.474,484.25437,
2545.564,519.29547,
2542.653,511.07802,
2539.743,505.09419,
2536.832,515.93155,
2533.922,517.45154,
2531.011,509.64974,
2528.100,512.29397,
2525.190,517.90246,
2522.279,517.95329,
2519.369,525.53061,
2516.458,529.8488,
2513.548,526.77052,
2510.637,531.23983,
2507.726,537.50232,
2504.816,534.00042,
2501.905,535.00183,
2498.995,539.625,
2496.084,537.47865,
2493.173,542.02003,
2490.263,548.82726,
2487.352,547.04233,
2484.442,554.34663,
2481.531,560.73658,
2478.621,555.50172,
2475.710,565.64034,
2472.799,568.85817,
2469.889,561.47539,
2466.978,570.55264,
2464.068,542.23334,
2461.157,563.39498,
2458.247,571.31623,
2455.336,574.32754,
2452.425,579.75708,
2449.515,575.71025,
2446.604,582.51676,
2443.694,580.99757,
2440.783,585.76689,
2437.872,600.44268,
2434.962,595.625,
2432.051,593.18668,
2429.141,600.58958,
2426.230,613.97309,
2423.320,605.25349,
2420.409,612.78518,
2417.498,608.85532,
2414.588,619.60971,
2411.677,620.94369,
2408.767,605.91338,
2405.856,617.50118,
2402.946,627.83948,
2400.035,640.61562,
2397.124,618.83891,
2394.214,613.2738,
2391.303,618.37635,
2388.393,635.06224,
2385.482,637.71312,
2382.571,622.76391,
2379.661,639.57838,
2376.750,644.99449,
2373.840,650.25309,
2370.929,666.47338,
2368.019,660.13053,
2365.108,672.20615,
2362.197,662.67974,
2359.287,676.17988,
2356.376,652.67607,
2353.466,671.41266,
2350.555,671.06987,
2347.645,666.8091,
2344.734,673.14114,
2341.823,665.77425,
2338.913,686.88771,
2336.002,700.32123,
2333.092,672.16554,
2330.181,679.75026,
2327.270,690.40498,
2324.360,711.10376,
2321.449,719.65561,
2318.539,715.07148,
2315.628,722.38919,
2312.718,726.625,
2309.807,700.94766,
2306.896,729.34957,
2303.986,720.93021,
2301.075,724.47606,
2298.165,747.97157,
2295.254,740.90506,
2292.344,729.73292,
2289.433,717.27364,
2286.522,736.24088,
2283.612,736.54334,
2280.701,752.58907,
2277.791,753.86545,
2274.880,759.625,
2271.969,763.88015,
2269.059,766.71491,
2266.148,788.42967,
2263.238,773.33544,
2260.327,781.0732,
2257.417,777.65778,
2254.506,785.77028,
2251.595,786.04677,
2248.685,769.52893,
2245.774,779.64667,
2242.864,776.92174,
2239.953,793.34918,
2237.043,782.50786,
2234.132,788.08729,
2231.221,788.80842,
2228.311,829.11721,
2225.400,812.99089,
2222.490,826.73903,
2219.579,825.12882,
2216.669,817.10354,
2213.758,832.7139,
2210.847,849.90962,
2207.937,867.97351,
2205.026,860.06931,
2202.116,867.29591,
2199.205,886.69936,
2196.294,902.99699,
2193.384,926.22953,
2190.473,927.76115,
2187.563,941.70717,
2184.652,959.8299,
2181.742,973.4213,
2178.831,986.10748,
2175.920,995.61408,
2173.010,1021.5762,
2170.099,1047.5561,
2167.189,1077.7542,
2164.278,1099.1466,
2161.368,1133.0519,
2158.457,1169.1668,
2155.546,1184.9577,
2152.636,1225.2845,
2149.725,1264.4236,
2146.815,1287.991,
2143.904,1295.3387,
2140.993,1329.3234,
2138.083,1329.8013,
2135.172,1351.9109,
2132.262,1382.0062,
2129.351,1346.111,
2126.441,1317.722,
2123.530,1314.2209,
2120.619,1271.8822,
2117.709,1222.7691,
2114.798,1179.9286,
2111.888,1103.6767,
2108.977,1073.6184,
2106.067,1038.9477,
2103.156,1002.8695,
2100.245,997.62375,
2097.335,992.13286,
2094.424,967.82175,
2091.514,976.98795,
2088.603,980.92917,
2085.692,940.34267,
2082.782,935.0024,
2079.871,964.80469,
2076.961,975.23753,
2074.050,943.67348,
2071.140,946.39497,
2068.229,960.52343,
2065.318,948.36347,
2062.408,921.90562,
2059.497,937.22619,
2056.587,939.75287,
2053.676,961.85704,
2050.766,935.24234,
2047.855,899.44766,
2044.944,956.3045,
2042.034,920.20302,
2039.123,913.92466,
2036.213,928.75619,
2033.302,934.23396,
2030.391,919.625,
2027.481,927.80785,
2024.570,950.85304,
2021.660,921.69452,
2018.749,930.92892,
2015.839,939.70112,
2012.928,949.84312,
2010.017,955.10599,
2007.107,935.25115,
2004.196,948.70842,
2001.286,967.18685,
1998.375,948.31594,
1995.465,941.625,
1992.554,928.47805,
1989.643,915.03976,
1986.733,922.10658,
1983.822,929.0733,
1980.912,923.26886,
1978.001,929.98121,
1975.090,900.09216,
1972.180,891.48535,
1969.269,920.81469,
1966.359,925.38171,
1963.448,933.1217,
1960.538,886.3114,
1957.627,903.15753,
1954.716,888.17081,
1951.806,910.88627,
1948.895,886.29693,
1945.985,934.39134,
1943.074,881.37053,
1940.164,873.99075,
1937.253,904.05543,
1934.342,893.02661,
1931.432,862.57452,
1928.521,875.25022,
1925.611,862.95645,
1922.700,858.95649,
1919.790,859.76374,
1916.879,844.74099,
1913.968,853.6127,
1911.058,846.39979,
1908.147,881.10817,
1905.237,857.77945,
1902.326,878.14205,
1899.415,863.00061,
1896.505,847.44416,
1893.594,845.2531,
1890.684,866.27203,
1887.773,857.91842,
1884.863,869.67284,
1881.952,872.55759,
1879.041,860.30361,
1876.131,882.87074,
1873.220,862.47445,
1870.310,866.97925,
1867.399,875.49705,
1864.489,876.15768,
1861.578,864.4382,
1858.667,865.85252,
1855.757,877.84935,
1852.846,852.63525,
1849.936,864.06643,
1847.025,877.3306,
1844.114,883.45325,
1841.204,896.03759,
1838.293,891.64329,
1835.383,880.0785,
1832.472,905.12587,
1829.562,904.09974,
1826.651,920.9761,
1823.740,918.33762,
1820.830,923.42824,
1817.919,898.12182,
1815.009,944.7115,
1812.098,904.25495,
1809.188,945.52412,
1806.277,923.20043,
1803.366,928.991,
1800.456,950.73491,
1797.545,949.5826,
1794.635,924.91408,
1791.724,961.61528,
1788.813,978.23991,
1785.903,1003.9895,
1782.992,940.91711,
1780.082,943.88839,
1777.171,926.2931,
1774.261,936.3701,
1771.350,959.66351,
1768.439,982.625,
1765.529,971.71386,
1762.618,974.08503,
1759.708,1006.973,
1756.797,1003.2614,
1753.887,1000.7285,
1750.976,1014.5733,
1748.065,1014.7817,
1745.155,1005.9605,
1742.244,1012.2192,
1739.334,1010.0932,
1736.423,1024.9951,
1733.512,1031.1697,
1730.602,1053.0655,
1727.691,1073.6752,
1724.781,1068.1861,
1721.870,1089.768,
1718.960,1038.0688,
1716.049,1072.6076,
1713.138,1085.9,
1710.228,1063.9973,
1707.317,1081.8547,
1704.407,1102.5929,
1701.496,1059.9592,
1698.586,1076.8766,
1695.675,1134.7675,
1692.764,1101.7028,
1689.854,1118.7589,
1686.943,1147.647,
1684.033,1107.6681,
1681.122,1191.1637,
1678.211,1175.7868,
1675.301,1230.4554,
1672.390,1213.7775,
1669.480,1265.0261,
1666.569,1314.2822,
1663.659,1287.6903,
1660.748,1293.0519,
1657.837,1365.1657,
1654.927,1346.6868,
1652.016,1432.139,
1649.106,1413.3349,
1646.195,1442.2244,
1643.285,1469.2227,
1640.374,1579.7261,
1637.463,1538.9401,
1634.553,1611.0683,
1631.642,1641.3742,
1628.732,1710.2116,
1625.821,1808.6996,
1622.911,1921.9826,
1620.000,2053.9494,
1617.089,2133.0529,
1614.179,2241.5229,
1611.268,2347.647,
1608.358,2466.0062,
1605.447,2581.9402,
1602.536,2583.9656,
1599.626,2605.7034,
1596.715,2559.5221,
1593.805,2536.7384,
1590.894,2488.8302,
1587.984,2454.9101,
1585.073,2401.2776,
1582.162,2354.2202,
1579.252,2352.3531,
1576.341,2324.7867,
1573.431,2269.8514,
1570.520,2279.5563,
1567.610,2247.1342,
1564.699,2206.0739,
1561.788,2187.8786,
1558.878,2137.5143,
1555.967,2126.1956,
1553.057,2077.4014,
1550.146,2063.2177,
1547.235,2012.8214,
1544.325,1965.5352,
1541.414,1941.6429,
1538.504,1928.7354,
1535.593,1927.7559,
1532.683,1915.7341,
1529.772,1881.7504,
1526.861,1838.3714,
1523.951,1817.916,
1521.040,1789.1539,
1518.130,1756.8713,
1515.219,1768.8643,
1512.309,1784.4493,
1509.398,1763.277,
1506.487,1772.4599,
1503.577,1751.8616,
1500.666,1741.625,
1497.756,1743.4557,
1494.845,1762.9035,
1491.934,1697.6219,
1489.024,1696.6594,
1486.113,1662.318,
1483.203,1710.2506,
1480.292,1637.7134,
1477.382,1667.2704,
1474.471,1664.5796,
1471.560,1618.5364,
1468.650,1614.9239,
1465.739,1602.0508,
1462.829,1599.9804,
1459.918,1602.8625,
1457.008,1588.4402,
1454.097,1557.2144,
1451.186,1541.2788,
1448.276,1553.5768,
1445.365,1555.0887,
1442.455,1548.9916,
1439.544,1553.298,
1436.633,1546.3619,
1433.723,1504.4943,
1430.812,1513.7092,
1427.902,1464.7603,
1424.991,1470.4469,
1422.081,1441.2657,
1419.170,1433.4406,
1416.259,1416.4237,
1413.349,1469.2681,
1410.438,1423.2453,
1407.528,1395.625,
1404.617,1380.3597,
1401.707,1359.0262,
1398.796,1367.562,
1395.885,1371.9162,
1392.975,1314.561,
1390.064,1232.0835,
1387.154,1171.5024,
1384.243,1106.7262,
1381.332,1060.5809,
1378.422,1155.7258,
1375.511,1293.4326,
1372.601,1369.3506,
1369.690,1439.9167,
1366.780,1503.6914,
1363.869,1548.8635,
1360.958,1563.2659,
1358.048,1610.9033,
1355.137,1669.4349,
1352.227,1721.0761,
1349.316,1760.6239,
1346.406,1799.4051,
1343.495,1866.0989,
1340.584,1901.4812,
1337.674,1955.4794,
1334.763,1914.9185,
1331.853,1975.1886,
1328.942,2006.0879,
1326.032,2046.3279,
1323.121,2058.3298,
1320.210,2068.9479,
1317.300,2129.697,
1314.389,2224.64,
1311.479,2263.6445,
1308.568,2234.1309,
1305.657,2226.2681,
1302.747,2269.1389,
1299.836,2319.4703,
1296.926,2386.6415,
1294.015,2473.0579,
1291.105,2569.0819,
1288.194,2634.342,
1285.283,2719.9413,
1282.373,2811.2732,
1279.462,2836.6448,
1276.552,2832.2707,
1273.641,2864.1974,
1270.731,2891.7474,
1267.820,2846.7696,
1264.909,2827.6367,
1261.999,2875.5625,
1259.088,2791.6474,
1256.178,2797.7589,
1253.267,2753.5933,
1250.356,2736.2387,
1247.446,2683.5797,
1244.535,2627.8036,
1241.625,2569.677,
1238.714,2520.475,
1235.804,2532.7852,
1232.893,2511.3923,
1229.982,2430.6932,
1227.072,2373.6585,
1224.161,2383.9136,
1221.251,2334.5094,
1218.340,2253.7872,
1215.430,2206.9627,
1212.519,2194.3612,
1209.608,2206.5088,
1206.698,2236.4336,
1203.787,2239.1727,
1200.877,2214.807,
1197.966,2298.4289,
1195.055,2364.9121,
1192.145,2419.9543,
1189.234,2464.4694,
1186.324,2498.0812,
1183.413,2541.7722,
1180.503,2575.2524,
1177.592,2566.7664,
1174.681,2555.9367,
1171.771,2521.4408,
1168.860,2426.7733,
1165.950,2432.1382,
1163.039,2423.0537,
1160.129,2396.3902,
1157.218,2424.4105,
1154.307,2479.5296,
1151.397,2482.3731,
1148.486,2447.0256,
1145.576,2442.3529,
1142.665,2413.0518,
1139.754,2341.4666,
1136.844,2370.4444,
1133.933,2367.9243,
1131.023,2365.3716,
1128.112,2369.6264,
1125.202,2342.2047,
1122.291,2316.6358,
1119.380,2345.188,
1116.470,2402.5523,
1113.559,2370.9625,
1110.649,2368.138,
1107.738,2374.2325,
1104.828,2353.1556,
1101.917,2343.8153,
1099.006,2389.4396,
1096.096,2354.1737,
1093.185,2330.4676,
1090.275,2373.9441,
1087.364,2353.7495,
1084.453,2362.686,
1081.543,2378.8721,
1078.632,2356.5678,
1075.722,2314.3175,
1072.811,2324.4173,
1069.901,2363.7141,
1066.990,2428.0582,
1064.079,2445.3471,
1061.169,2438.8928,
1058.258,2442.7887,
1055.348,2466.3256,
1052.437,2495.3646,
1049.527,2524.39,
1046.616,2518.3082,
1043.705,2533.0403,
1040.795,2507.6153,
1037.884,2523.4979,
1034.974,2548.9214,
1032.063,2543.5863,
1029.153,2561.898,
1026.242,2555.8433,
1023.331,2530.6266,
1020.421,2568.1482,
1017.510,2610.7169,
1014.600,2635.546,
1011.689,2650.4667,
1008.778,2675.9818,
1005.868,2725.2659,
1002.957,2796.6753,
1000.047,2900.809,
997.136,2977.3251,
994.226,2992.7944,
991.315,2937.8726,
988.404,2853.0842,
985.494,2860.0496,
982.583,2834.3529,
979.673,2802.0908,
976.762,2783.9927,
973.852,2784.8131,
970.941,2793.8105,
968.030,2793.4689,
965.120,2775.6393,
962.209,2779.0495,
959.299,2799.456,
956.388,2828.3437,
953.477,2845.8581,
950.567,2845.0108,
947.656,2844.3096,
944.746,2895.283,
941.835,2839.3184,
938.925,2843.3924,
936.014,2842.0027,
933.103,2841.1585,
930.193,2846.4398,
927.282,2796.2043,
924.372,2769.9905,
921.461,2736.4326,
918.551,2702.9686,
915.640,2686.2001,
912.729,2677.5743,
909.819,2661.9637,
906.908,2709.9819,
903.998,2695.127,
901.087,2700.8091,
898.176,2719.9865,
895.266,2741.9252,
892.355,2768.148,
889.445,2824.3789,
886.534,2757.0004,
883.624,2787.3591,
880.713,2810.1561,
877.802,2802.9402,
874.892,2775.778,
871.981,2728.927,
869.071,2784.0643,
866.160,2773.6162,
863.250,2776.1575,
860.339,2782.3293,
857.428,2769.2684,
854.518,2747.9249,
851.607,2792.8566,
848.697,2773.1123,
845.786,2753.8784,
842.875,2763.7042,
839.965,2789.1346,
837.054,2769.1181,
834.144,2813.042,
831.233,2802.2931,
828.323,2807.4622,
825.412,2801.6974,
822.501,2754.1994,
819.591,2735.1922,
816.680,2716.1955,
813.770,2714.7575,
810.859,2738.2846,
807.949,2753.6006,
805.038,2720.2445,
802.127,2684.0268,
799.217,2688.8243,
796.306,2681.9763,
793.396,2665.2814,
790.485,2647.6769,
787.574,2637.4034,
784.664,2657.9062,
781.753,2694.5032,
778.843,2701.8035,
775.932,2698.7977,
773.022,2712.2446,
770.111,2709.7919,
767.200,2698.9666,
764.290,2702.5595,
761.379,2687.1439,
758.469,2656.0435,
755.558,2657.7466,
752.648,2661.8196,
749.737,2613.013,
746.826,2542.334,
743.916,2438.0138,
741.005,2270.5545,
738.095,2013.1896,
735.184,1708.0421,
732.274,1638.5932,
729.363,1839.3779,
726.452,2212.7174,
723.542,2479.0078,
720.631,2538.7328,
717.721,2637.4061,
714.810,2677.7842,
711.899,2646.6448,
708.989,2672.4664,
706.078,2703.0745,
703.168,2689.3723,
700.257,2662.4227,
697.347,2641.8861,
694.436,2635.0795,
691.525,2614.9843,
688.615,2638.926,
685.704,2649.1496,
682.794,2647.1781,
679.883,2669.9586,
676.973,2699.6093,
674.062,2674.9971,
671.151,2654.995,
668.241,2657.343,
665.330,2675.7384,
662.420,2678.1346,
659.509,2676.7202,
656.598,2693.3677,
653.688,2711.5641,
650.777,2694.49,
647.867,2690.5083,
644.956,2699.5314,
642.046,2685.3097,
639.135,2665.4286,
636.224,2698.6011,
633.314,2693.8375,
630.403,2727.5064,
627.493,2730.1168,
624.582,2699.6861,
621.672,2717.902,
618.761,2729.2642,
615.850,2751.3586,
612.940,2766.9665,
610.029,2772.0968,
607.119,2798.9442,
604.208,2790.9748,
601.297,2776.1561,
598.387,2759.0325,
595.476,2740.3966,
592.566,2716.7846,
589.655,2743.7237,
586.745,2759.7571,
583.834,2743.4737,
580.923,2689.3312,
578.013,2640.6777,
575.102,2650.5685,
572.192,2685.8465,
569.281,2726.4986,
566.371,2770.3255,
563.460,2777.4469,
560.549,2785.4469,
557.639,2795.5792,
554.728,2804.709,
551.818,2821.8759,
548.907,2834.7662,
545.996,2842.5689,
543.086,2850.3224,
540.175,2872.1244,
537.265,2848.2752,
534.354,2870.2315,
531.444,2900.5104,
528.533,2898.3424,
525.622,2908.4297,
522.712,2868.759,
519.801,2864.5378,
516.891,2904.9116,
513.980,2921.1718,
511.070,2915.5815,
508.159,2957.5162,
505.248,3017.3906,
502.338,3050.0317,
499.427,3063.9246,
496.517,3068.7563,
493.606,3063.5681,
490.695,3055.1555,
487.785,3080.5586,
484.874,3076.2241,
481.964,3089.482,
479.053,3110.5801,
476.143,3093.6849,
473.232,3120.6817,
470.321,3095.6183,
467.411,3061.6772,
464.500,3072.2675,
461.590,3018.6657,
458.679,3032.7906,
455.769,3068.2824,
452.858,3089.7278,
449.947,3052.2952,
447.037,3098.6267,
444.126,3124.3826,
441.216,3106.3761,
438.305,3093.4233,
435.395,3080.4792,
432.484,3065.0397,
429.573,3058.0151,
426.663,3085.3801,
423.752,3065.3076,
420.842,3036.9009,
417.931,3019.1498,
415.020,3035.0754,
412.110,3085.3747,
409.199,3145.6787,
406.289,3179.5398,
403.378,3148.3714,
400.468,3073.528,
397.557,3090.757,
394.646,3114.003,
391.736,3068.2206,
388.825,2961.874,
385.915,2921.0455,
383.004,2918.6214,
380.094,2939.4985,
377.183,3054.6274,
374.272,3137.6464,
371.362,3187.3945,
368.451,3207.9562,
365.541,3279.2571,
362.630,3309.5498,
359.719,3319.2169,
356.809,3319.6282,
353.898,3303.1546,
350.988,3272.5856,
348.077,3263.9838,
345.167,3297.6846,
342.256,3318.6025,
339.345,3322.4993,
336.435,3323.6785,
333.524,3332.2592,
330.614,3352.3784,
327.703,3380.188,
324.793,3391.6023,
321.882,3365.5907,
318.971,3351.4653,
316.061,3400.8279,
313.150,3456.9321,
310.240,3454.7058,
307.329,3458.1982,
304.418,3482.4227,
301.508,3470.6341,
298.597,3324.0316,
295.687,3218.8431,
292.776,3242.542,
289.866,3389.6256,
286.955,3636.3599,
284.044,3838.6048,
281.134,4003.758,
278.223,4132.882,
275.313,4223.5152,
272.402,4318.7233,
269.492,4407.5282,
266.581,4487.0887,
263.670,4577.5159,
260.760,4641.2366,
257.849,4688.9696,
254.939,4727.1315,
252.028,4760.198,
249.117,4768.5136,
246.207,4760.0262,
243.296,4746.1175,
240.386,4702.1805,
237.475,4644.664,
234.565,4584.0236,
231.654,4554.8083,
228.743,4515.2537,
225.833,4462.5745,
222.922,4396.3488,
220.012,4347.5356,
217.101,4307.5799,
214.191,4258.3648,
211.280,4177.6164,
208.369,4121.8368,
205.459,4113.595,
202.548,4127.0957,
199.638,4066.1412,
196.727,4072.0639,
193.816,4061.8442,
190.906,4007.1075,
187.995,4020.864,
185.085,4009.075,
182.174,3989.4497,
179.264,3985.1131,
176.353,3998.7221,
173.442,3993.2104,
170.532,3965.0886,
167.621,3926.1559,
164.711,3871.4773,
161.800,3772.6415,
158.890,3599.9069,
155.979,3391.0044,
153.068,3129.9174,
150.158,2809.413,
147.247,2390.8469,
144.337,1959.6956,
141.426,1531.9328,
138.516,1115.419,
135.605,814.70507,
132.694,568.44715,
129.784,374.81719,
126.873,247.52408,
123.963,164.71799,
121.052,111.99317,
118.141,87.720499,
115.231,68.4396,
112.320,53.846825,
109.410,45.034066,
106.499,47.170531,
103.589,40.901946,
100.678,33.180405,
97.767,26.781966,
94.857,28.703967,
91.946,30.028111,
89.036,29.270225,
86.125,20.759762,
83.215,20.748681,
80.304,21.906702,
77.393,19.782192,
74.483,19.625,
71.572,18.900296,
68.662,17.140128,
65.751,12.19497,
62.840,11.106702,
59.930,11.625,
57.019,11.625,
54.109,19.388091,
51.198,21.608907,
48.288,14.619338,
45.377,13.915959,
42.466,13.212781,
39.556,12.625,
36.645,12.625,
33.735,16.778988,
30.824,18.195243,
27.914,10.482316,
25.003,18.964562,
22.092,26.885332,
19.182,31.808063,
16.271,37.403984,
13.361,140.77491,
10.450,376.9787,
7.539,942.61415,
4.629,1366.8915,
1.718,1588.1379,
-1.192,1462.6519,
-4.103,919.77555,
-7.013,403.90007,
-9.924,1.625,
