,PL77B2~1,
Wavenumbers [1/cm],Intensity,
676.973,2372.3104,
674.062,2393.6032,
671.151,2373.5686,
668.241,2334.8985,
665.330,2331.8245,
662.420,2299.0765,
659.509,2286.0257,
656.598,2284.5387,
653.688,2300.2574,
650.777,2341.6738,
647.867,2291.5052,
644.956,2270.4686,
642.046,2216.6962,
639.135,2153.148,
636.224,2167.928,
633.314,2278.2855,
630.403,2299.2805,
627.493,2293.2228,
624.582,2295.083,
621.672,2311.7149,
618.761,2261.4591,
615.850,2298.8208,
612.940,2369.0147,
610.029,2422.6109,
607.119,2436.0346,
604.208,2427.4348,
601.297,2443.8142,
598.387,2468.1012,
595.476,2476.7808,
592.566,2470.4842,
589.655,2464.1919,
586.745,2481.7715,
583.834,2503.7637,
580.923,2487.7683,
578.013,2552.9013,
575.102,2518.7521,
572.192,2479.3031,
569.281,2477.375,
566.371,2477.375,
563.460,2473.8477,
560.549,2493.328,
557.639,2530.4145,
554.728,2571.917,
551.818,2580.5005,
548.907,2573.2338,
545.996,2558.4328,
543.086,2541.6908,
540.175,2529.2325,
537.265,2558.0705,
534.354,2539.7753,
531.444,2511.4896,
528.533,2515.4786,
525.622,2530.9976,
522.712,2518.5994,
519.801,2487.7535,
516.891,2459.3832,
513.980,2484.1606,
511.070,2477.9228,
508.159,2465.7788,
505.248,2472.6486,
502.338,2520.4713,
499.427,2489.598,
496.517,2546.9911,
493.606,2574.83,
490.695,2527.0585,
487.785,2503.195,
484.874,2533.6249,
481.964,2532.8569,
479.053,2505.1911,
476.143,2504.4232,
473.232,2494.3033,
470.321,2494.2676,
467.411,2505.7195,
464.500,2527.278,
461.590,2523.4493,
458.679,2568.5997,
455.769,2598.8135,
452.858,2583.568,
449.947,2595.027,
447.037,2554.295,
444.126,2545.5992,
441.216,2574.5386,
438.305,2552.4426,
435.395,2569.0441,
432.484,2573.5405,
429.573,2555.0799,
426.663,2510.9917,
423.752,2321.1641,
420.842,2142.1875,
417.931,1982.9276,
415.020,1833.5311,
412.110,2170.0383,
409.199,2461.634,
406.289,2631.9313,
403.378,2620.9959,
400.468,2509.1087,
397.557,2511.9362,
394.646,2574.5015,
391.736,2644.4816,
388.825,2616.5751,
385.915,2629.1306,
383.004,2622.8183,
380.094,2564.5229,
377.183,2626.226,
374.272,2683.5408,
371.362,2724.4389,
368.451,2740.0984,
365.541,2719.0834,
362.630,2709.5513,
359.719,2713.1823,
356.809,2727.2002,
353.898,2691.2579,
350.988,2712.8392,
348.077,2730.3723,
345.167,2708.4885,
342.256,2710.7297,
339.345,2720.9408,
336.435,2727.1543,
333.524,2722.4554,
330.614,2756.7326,
327.703,2778.6699,
324.793,2800.9756,
321.882,2834.4435,
318.971,2862.6943,
316.061,2905.5804,
313.150,2962.3154,
310.240,3032.8164,
307.329,3063.9605,
304.418,3105.4679,
301.508,3159.0981,
298.597,3225.7356,
295.687,3235.4384,
292.776,3274.0419,
289.866,3360.4054,
286.955,3526.6186,
284.044,3668.0199,
281.134,3813.3949,
278.223,3957.5243,
275.313,4047.4206,
272.402,4120.9799,
269.492,4173.9997,
266.581,4197.6995,
263.670,4118.3001,
260.760,4236.9409,
257.849,4392.8076,
254.939,4468.3975,
252.028,4411.4674,
249.117,4396.6842,
246.207,4415.2244,
243.296,4453.2903,
240.386,4463.2519,
237.475,4432.9507,
234.565,4368.6768,
231.654,4300.7512,
228.743,4255.8805,
225.833,4194.6532,
222.922,4102.468,
220.012,4018.6842,
217.101,3955.062,
214.191,3894.6447,
211.280,3818.9886,
208.369,3740.7112,
205.459,3680.2222,
202.548,3638.3638,
199.638,3615.1431,
196.727,3617.2896,
193.816,3609.431,
190.906,3574.8801,
187.995,3446.7278,
185.085,3442.0949,
182.174,3474.0343,
179.264,3428.5001,
176.353,3437.4721,
173.442,3450.0883,
170.532,3452.3265,
167.621,3400.4162,
164.711,3326.4603,
161.800,3214.1288,
158.890,3043.5533,
155.979,2825.1685,
153.068,2594.3776,
150.158,2338.5993,
147.247,1999.0078,
144.337,1705.8957,
141.426,1382.4783,
138.516,988.90499,
135.605,721.02042,
132.694,506.4212,
129.784,339.10025,
126.873,219.67357,
123.963,146.43497,
121.052,95.210539,
118.141,59.515439,
115.231,62.927852,
112.320,55.902281,
109.410,44.238645,
106.499,43.52649,
103.589,33.850674,
100.678,25.831757,
97.767,24.409881,
94.857,28.532934,
91.946,26.747002,
89.036,21.487898,
86.125,22.197103,
83.215,20.782239,
80.304,16.980673,
77.393,9.8989738,
74.483,11.340405,
71.572,11.650296,
68.662,10.513535,
65.751,11.926437,
62.840,11.893298,
59.930,10.438569,
57.019,6.9131591,
54.109,5.7778392,
51.198,7.1846557,
48.288,11.341025,
45.377,7.1207569,
42.466,5.375,
39.556,5.1447628,
36.645,3.7403824,
33.735,5.4519939,
30.824,6.7123391,
27.914,4.6088133,
25.003,1.2618126,
22.092,-1.9166182,
19.182,-4.4419371,
16.271,1.153984,
13.361,8.4324957,
10.450,-19.840599,
7.539,-224.447,
4.629,-649.89531,
1.718,-1074.7439,
-1.192,-1322.9273,
-4.103,-999.74602,
-7.013,-537.43984,
-9.924,-3.625,
