,PL22B4~1,
Raman shift [1/cm],Intensity,
735.184,3709.0838,
732.274,3610.8024,
729.363,3914.495,
726.452,4456.1141,
723.542,4871.3329,
720.631,5022.5676,
717.721,5065.5621,
714.810,5069.6477,
711.899,5083.4122,
708.989,5131.8277,
706.078,5107.2846,
703.168,5127.2355,
700.257,5106.5809,
697.347,5064.8629,
694.436,5107.6705,
691.525,5127.7657,
688.615,5138.4141,
685.704,5145.5785,
682.794,5152.9335,
679.883,5164.3597,
676.973,5214.0447,
674.062,5211.3634,
671.151,5207.6316,
668.241,5192.5887,
665.330,5131.5998,
662.420,5162.7504,
659.509,5181.8236,
656.598,5177.4408,
653.688,5169.4864,
650.777,5193.2069,
647.867,5166.1318,
644.956,5139.0739,
642.046,5114.5163,
639.135,5116.1514,
636.224,5184.0574,
633.314,5170.5604,
630.403,5190.7734,
627.493,5171.022,
624.582,5134.8433,
621.672,5232.2586,
618.761,5287.8009,
615.850,5301.3701,
612.940,5328.8385,
610.029,5390.3337,
607.119,5415.6019,
604.208,5401.0847,
601.297,5411.5731,
598.387,5427.6918,
595.476,5418.9255,
592.566,5363.8307,
589.655,5369.0265,
586.745,5354.5586,
583.834,5326.6621,
580.923,5332.016,
578.013,5313.9671,
575.102,5310.2722,
572.192,5325.0591,
569.281,5363.6226,
566.371,5438.7545,
563.460,5461.6453,
560.549,5544.6277,
557.639,5630.2277,
554.728,5642.9918,
551.818,5625.0445,
548.907,5641.845,
545.996,5664.0672,
543.086,5675.1053,
540.175,5661.0896,
537.265,5673.8863,
534.354,5668.5895,
531.444,5692.9572,
528.533,5782.6284,
525.622,5775.6448,
522.712,5792.9344,
519.801,5820.7821,
516.891,5867.4097,
513.980,5972.7139,
511.070,5980.012,
508.159,6032.1349,
505.248,6114.9109,
502.338,6191.4068,
499.427,6269.3618,
496.517,6328.5896,
493.606,6377.305,
490.695,6415.125,
487.785,6415.125,
484.874,6392.5072,
481.964,6418.3306,
479.053,6457.9679,
476.143,6398.8348,
473.232,6388.6504,
470.321,6418.239,
467.411,6425.2794,
464.500,6347.8704,
461.590,6416.787,
458.679,6435.5747,
455.769,6436.7003,
452.858,6446.8855,
449.947,6511.8196,
447.037,6485.6856,
444.126,6449.4038,
441.216,6421.8648,
438.305,6368.5296,
435.395,6313.2635,
432.484,6344.3865,
429.573,6406.2623,
426.663,6334.0489,
423.752,6317.6637,
420.842,6328.6523,
417.931,6348.4178,
415.020,6352.968,
412.110,6469.4515,
409.199,6532.6629,
406.289,6547.7295,
403.378,6528.0943,
400.468,6519.0223,
397.557,6496.5873,
394.646,6426.68,
391.736,6282.5375,
388.825,6139.2335,
385.915,6082.7558,
383.004,6120.3806,
380.094,6250.2326,
377.183,6330.7476,
374.272,6457.8816,
371.362,6584.3876,
368.451,6678.1766,
365.541,6711.9507,
362.630,6733.1423,
359.719,6752.8919,
356.809,6774.7204,
353.898,6751.5077,
350.988,6814.5633,
348.077,6896.6481,
345.167,6951.6275,
342.256,6902.321,
339.345,6954.0226,
336.435,7022.9511,
333.524,7052.3229,
330.614,7090.3258,
327.703,7150.8985,
324.793,7199.9607,
321.882,7208.3485,
318.971,7300.5354,
316.061,7369.7252,
313.150,7423.2131,
310.240,7468.4821,
307.329,7534.4423,
304.418,7579.275,
301.508,7570.4203,
298.597,7451.2132,
295.687,7294.1638,
292.776,7291.6254,
289.866,7477.671,
286.955,7912.0416,
284.044,8224.5947,
281.134,8509.7235,
278.223,8780.1059,
275.313,9005.5837,
272.402,9225.0723,
269.492,9411.545,
266.581,9561.3121,
263.670,9773.7792,
260.760,9930.1988,
257.849,10045.097,
254.939,10125.091,
252.028,10279.58,
249.117,10360.966,
246.207,10399.3,
243.296,10442.49,
240.386,10476.51,
237.475,10434.113,
234.565,10347.912,
231.654,10391.005,
228.743,10376.535,
225.833,10325.891,
222.922,10249.683,
220.012,10240.212,
217.101,10182.165,
214.191,10106.547,
211.280,10044.713,
208.369,10028.687,
205.459,10021.129,
202.548,10017.624,
199.638,10014.721,
196.727,10006.058,
193.816,10007.651,
190.906,10024.058,
187.995,9993.6494,
185.085,9994.4735,
182.174,10016.919,
179.264,10053.057,
176.353,10079.552,
173.442,10082.698,
170.532,10064.529,
167.621,10050.83,
164.711,9860.0229,
161.800,9540.2255,
158.890,9098.3128,
155.979,8491.6964,
153.068,7768.8746,
150.158,6922.3776,
147.247,5883.5007,
144.337,4840.7598,
141.426,3804.6286,
138.516,2780.9079,
135.605,1987.5566,
132.694,1366.3353,
129.784,902.14719,
126.873,604.65318,
123.963,418.3605,
121.052,286.01411,
118.141,192.49295,
115.231,155.17534,
112.320,127.83956,
109.410,108.12518,
106.499,92.457769,
103.589,86.323728,
100.678,79.779053,
97.767,68.404052,
94.857,57.730164,
91.946,57.55922,
89.036,62.205736,
86.125,50.149246,
83.215,45.532239,
80.304,43.406702,
77.393,41.282192,
74.483,39.81473,
71.572,35.139127,
68.662,28.263535,
65.751,29.676437,
62.840,31.088404,
59.930,33.248717,
57.019,37.479209,
54.109,35.736357,
51.198,32.616954,
48.288,29.068376,
45.377,22.034595,
42.466,19.537219,
39.556,20.585474,
36.645,23.394235,
33.735,23.605752,
30.824,23.787661,
27.914,25.891187,
25.003,23.011813,
22.092,23.708236,
19.182,29.491126,
16.271,40.682968,
13.361,117.61577,
10.450,281.06595,
7.539,652.56973,
4.629,1011.9344,
1.718,1175.3778,
-1.192,905.58286,
-4.103,552.70619,
-7.013,242.23728,
-9.924,2.125,
