,PL375C~1,
Raman shift [1/cm],Intensity,
1128.112,1707.3399,
1125.202,1696.2434,
1122.291,1688.5078,
1119.380,1708.625,
1116.470,1708.625,
1113.559,1695.4798,
1110.649,1731.5706,
1107.738,1755.8399,
1104.828,1762.786,
1101.917,1760.9324,
1099.006,1743.6765,
1096.096,1750.0226,
1093.185,1772.8507,
1090.275,1755.2025,
1087.364,1762.9752,
1084.453,1764.1253,
1081.543,1766.3219,
1078.632,1760.4624,
1075.722,1736.8907,
1072.811,1759.0665,
1069.901,1751.2072,
1066.990,1777.2999,
1064.079,1793.1522,
1061.169,1834.6292,
1058.258,1852.3439,
1055.348,1851.4988,
1052.437,1894.5447,
1049.527,1918.5173,
1046.616,1889.8459,
1043.705,1904.3526,
1040.795,1926.2261,
1037.884,1957.8775,
1034.974,1969.5696,
1032.063,1955.7249,
1029.153,1963.7555,
1026.242,1948.1863,
1023.331,2010.121,
1020.421,1971.0395,
1017.510,1962.6319,
1014.600,1997.3091,
1011.689,2030.4802,
1008.778,2044.2073,
1005.868,2112.0574,
1002.957,2160.2373,
1000.047,2240.425,
997.136,2291.7054,
994.226,2327.8093,
991.315,2343.4047,
988.404,2317.3291,
985.494,2278.8003,
982.583,2241.9683,
979.673,2224.9187,
976.762,2205.9474,
973.852,2215.0735,
970.941,2241.1069,
968.030,2241.4689,
965.120,2223.6823,
962.209,2237.323,
959.299,2242.458,
956.388,2239.7053,
953.477,2232.1037,
950.567,2238.4348,
947.656,2273.3995,
944.746,2264.0544,
941.835,2276.582,
938.925,2275.0186,
936.014,2248.8512,
933.103,2232.3338,
930.193,2239.4313,
927.282,2217.8917,
924.372,2204.362,
921.461,2155.4954,
918.551,2135.1394,
915.640,2129.2255,
912.729,2110.4021,
909.819,2074.7387,
906.908,2098.3266,
903.998,2114.7369,
901.087,2131.3551,
898.176,2146.2601,
895.266,2155.2598,
892.355,2167.6192,
889.445,2226.3679,
886.534,2214.9368,
883.624,2230.1186,
880.713,2262.1014,
877.802,2273.1611,
874.892,2245.3742,
871.981,2217.8617,
869.071,2227.8867,
866.160,2228.935,
863.250,2249.0689,
860.339,2262.2554,
857.428,2249.9467,
854.518,2237.7825,
851.607,2208.6601,
848.697,2179.5514,
845.786,2185.7509,
842.875,2195.3331,
839.965,2188.8339,
837.054,2212.6436,
834.144,2214.3011,
831.233,2223.9577,
828.323,2203.4018,
825.412,2186.64,
822.501,2202.7951,
819.591,2187.0936,
816.680,2156.1762,
813.770,2109.7818,
810.859,2076.2465,
807.949,2060.3177,
805.038,2051.4259,
802.127,2049.7796,
799.217,2039.9349,
796.306,2037.7601,
793.396,2032.3959,
790.485,2022.625,
787.574,2024.1507,
784.664,2064.3362,
781.753,2063.5732,
778.843,2036.1011,
775.932,2036.9332,
773.022,2093.4982,
770.111,2092.6806,
767.200,2087.2958,
764.290,2064.8214,
761.379,2050.4127,
758.469,2050.3694,
755.558,2045.6493,
752.648,2046.4639,
749.737,2043.3611,
746.826,1984.2798,
743.916,1916.9497,
741.005,1904.8301,
738.095,1835.8205,
735.184,1670.3119,
732.274,1680.7247,
729.363,1771.1698,
726.452,1840.8207,
723.542,1958.1828,
720.631,1982.2094,
717.721,1991.6349,
714.810,2023.9373,
711.899,2064.2883,
708.989,2032.8183,
706.078,2017.4002,
703.168,2007.5528,
700.257,2013.9393,
697.347,2021.2345,
694.436,1993.9485,
691.525,1969.0306,
688.615,1962.9961,
685.704,1973.849,
682.794,1986.2846,
679.883,1979.0936,
676.973,1989.5114,
674.062,1989.0727,
671.151,1988.94,
668.241,1978.7126,
665.330,1942.5536,
662.420,1983.2889,
659.509,2001.149,
656.598,1997.97,
653.688,1993.9864,
650.777,2018.868,
647.867,2026.035,
644.956,1991.0951,
642.046,1967.3812,
639.135,1972.9613,
636.224,2000.7006,
633.314,2015.7854,
630.403,2000.115,
627.493,2011.5898,
624.582,2047.0341,
621.672,2026.4423,
618.761,2065.9018,
615.850,2089.6448,
612.940,2113.9941,
610.029,2139.9424,
607.119,2117.8327,
604.208,2112.0749,
601.297,2117.6042,
598.387,2112.0132,
595.476,2082.8534,
592.566,2106.4654,
589.655,2112.5687,
586.745,2097.1342,
583.834,2074.9662,
580.923,2072.407,
578.013,2036.3092,
575.102,2011.1381,
572.192,2030.7087,
569.281,2084.2348,
566.371,2070.9302,
563.460,2087.9672,
560.549,2086.854,
557.639,2090.2475,
554.728,2125.6104,
551.818,2141.2167,
548.907,2146.4532,
545.996,2148.0138,
543.086,2142.7533,
540.175,2115.5007,
537.265,2120.8678,
534.354,2123.625,
531.444,2133.9353,
528.533,2161.9494,
525.622,2180.5721,
522.712,2198.5803,
519.801,2208.0069,
516.891,2209.251,
513.980,2212.3482,
511.070,2250.6598,
