,PL681F~1,
Wavenumbers [1/cm],Intensity,
644.956,2412.802,
642.046,2340.638,
639.135,2291.8342,
636.224,2344.3064,
633.314,2405.4396,
630.403,2476.5738,
627.493,2491.9555,
624.582,2456.9423,
621.672,2465.6542,
618.761,2469.0398,
615.850,2516.834,
612.940,2575.1505,
610.029,2611.8956,
607.119,2599.2615,
604.208,2624.9805,
601.297,2645.4718,
598.387,2643.8213,
595.476,2616.52,
592.566,2622.0294,
589.655,2602.2675,
586.745,2620.9438,
583.834,2654.2908,
580.923,2633.9905,
578.013,2632.4211,
575.102,2625.6905,
572.192,2610.6388,
569.281,2596.4992,
566.371,2621.5432,
563.460,2631.7602,
560.549,2639.3855,
557.639,2654.474,
554.728,2683.2956,
551.818,2687.9775,
548.907,2693.2659,
545.996,2685.8915,
543.086,2668.9934,
540.175,2664.3215,
537.265,2624.8889,
534.354,2630.0676,
531.444,2646.6561,
528.533,2641.3661,
525.622,2688.6989,
522.712,2659.561,
519.801,2623.6892,
516.891,2604.9654,
513.980,2594.8996,
511.070,2608.0869,
508.159,2620.6859,
505.248,2632.5065,
502.338,2647.0618,
499.427,2683.3379,
496.517,2687.9091,
493.606,2706.8814,
490.695,2749.5394,
487.785,2731.8342,
484.874,2688.2879,
481.964,2646.0666,
479.053,2624.6189,
476.143,2652.2655,
473.232,2634.5761,
470.321,2645.0033,
467.411,2654.3761,
464.500,2627.2994,
461.590,2678.6039,
458.679,2690.7988,
455.769,2686.1644,
452.858,2683.8972,
449.947,2721.3298,
447.037,2688.9538,
444.126,2694.0545,
441.216,2741.5762,
438.305,2710.337,
435.395,2715.8345,
432.484,2690.1603,
429.573,2642.9175,
426.663,2625.4342,
423.752,2340.8479,
420.842,2026.6486,
417.931,1782.8398,
415.020,1725.963,
412.110,2129.3137,
409.199,2444.259,
406.289,2616.0322,
403.378,2609.7106,
400.468,2524.2832,
397.557,2537.1037,
394.646,2600.5878,
391.736,2669.7344,
388.825,2661.4379,
385.915,2650.4849,
383.004,2655.5639,
380.094,2689.265,
377.183,2733.6611,
374.272,2741.6578,
371.362,2763.9008,
368.451,2824.7234,
365.541,2803.7084,
362.630,2812.7485,
359.719,2817.3048,
356.809,2798.8641,
353.898,2796.6177,
350.988,2810.6471,
348.077,2832.2931,
345.167,2854.3945,
342.256,2842.4414,
339.345,2834.2171,
336.435,2825.0033,
333.524,2812.8691,
330.614,2840.4398,
327.703,2850.5402,
324.793,2862.5694,
321.882,2892.9766,
318.971,2883.3118,
316.061,2913.6937,
313.150,2967.7071,
310.240,3027.8185,
307.329,3027.1415,
304.418,3065.212,
301.508,3116.3323,
298.597,3132.6215,
295.687,3123.8414,
292.776,3161.0836,
289.866,3246.6231,
286.955,3372.9451,
284.044,3489.0374,
281.134,3615.6141,
278.223,3743.5925,
275.313,3809.1726,
272.402,3836.3608,
269.492,3838.0787,
266.581,3817.374,
263.670,3766.6466,
260.760,3847.5961,
257.849,3945.2651,
254.939,3974.6204,
252.028,3959.0754,
249.117,3965.3343,
246.207,3992.1223,
243.296,4038.9726,
240.386,4045.306,
237.475,4039.4688,
234.565,4022.7882,
231.654,3983.3474,
228.743,3949.6838,
225.833,3890.4488,
222.922,3797.7282,
220.012,3791.8998,
217.101,3747.3077,
214.191,3687.7008,
211.280,3636.7784,
208.369,3626.2719,
205.459,3591.4592,
202.548,3542.6212,
