,PLIQUI~1,
Wavenumbers [1/cm],Intensity,
150.158,1069.4341,
147.247,928.71546,
144.337,779.15547,
141.426,615.0115,
138.516,431.48735,
135.605,318.22804,
132.694,227.8744,
129.784,156.08605,
126.873,98.160534,
123.963,63.612195,
121.052,39.576059,
118.141,22.442411,
115.231,21.66443,
112.320,18.833184,
109.410,15.647711,
106.499,17.072021,
103.589,11.212201,
100.678,6.6466217,
97.767,7.3575593,
94.857,8.067989,
91.946,5.9563348,
89.036,3.0523874,
86.125,7.3076191,
83.215,11.029602,
80.304,10.022942,
77.393,0.10856329,
74.483,4.6160797,
71.572,5.5632394,
68.662,2.4442675,
65.751,3.1507186,
62.840,4.338404,
59.930,5.375,
57.019,5.375,
54.109,1.7920349,
51.198,1.1846557,
48.288,5.3636751,
45.377,3.956919,
42.466,-1.1594127,
39.556,-6.4738142,
36.645,0.54808793,
33.735,0.8172546,
30.824,-1.5085479,
27.914,-4.3132489,
25.003,-2.1344501,
22.092,-2.5624273,
19.182,-6.3046399,
16.271,3.4882219,
13.361,10.325206,
10.450,6.2020964,
7.539,-41.283348,
4.629,-234.85507,
1.718,-448.24368,
-1.192,-590.46117,
-4.103,-511.39788,
-7.013,-311.81493,
-9.924,1.375,
